Geneid,featureCounts on data 323: Counts_HISAT2 on data 31 and data 30: aligned reads (BAM),featureCounts on data 327: Counts_HISAT2 on data 35 and data 34: aligned reads (BAM),featureCounts on data 329: Counts_HISAT2 on data 37 and data 36: aligned reads (BAM),featureCounts on data 337: Counts_HISAT2 on data 45 and data 44: aligned reads (BAM),featureCounts on data 341: Counts_HISAT2 on data 49 and data 48: aligned reads (BAM),featureCounts on data 345: Counts_HISAT2 on data 53 and data 52: aligned reads (BAM),featureCounts on data 351: Counts_HISAT2 on data 59 and data 58: aligned reads (BAM),featureCounts on data 353: Counts_HISAT2 on data 61 and data 60: aligned reads (BAM),featureCounts on data 365: Counts_HISAT2 on data 73 and data 72: aligned reads (BAM)
117154,667,1522,920,1245,1946,1299,1550,966,2095
117155,550,493,446,346,614,369,320,355,289
117156,0,0,0,0,0,0,1,0,2
117157,28,16,4,29,70,42,43,21,55
117159,5,0,0,0,0,1,2,3,0
117166,12,13,12,4,17,4,8,0,4
117177,4599,5130,3211,4392,8779,4824,3778,2413,4582
117178,6276,13219,8472,7545,18766,10305,11646,6742,14716
117194,1,2,0,0,0,0,0,0,0
117195,12,17,4,12,41,7,15,11,10
117196,0,0,0,0,0,0,1,0,0
117245,186,421,266,260,491,337,292,221,310
117246,822,1342,816,876,1735,1150,951,520,1345
117247,191,316,210,230,703,300,285,181,298
117248,1103,1085,660,820,2220,1068,1018,675,1207
117283,51,38,48,22,181,126,66,46,112
117285,0,0,0,0,0,0,0,0,0
117286,2,0,1,0,0,2,0,0,0
117289,342,467,262,313,556,291,381,185,411
1173,8556,16767,11437,10766,20256,11161,11635,6912,18703
1174,757,1622,1191,1079,1952,1091,1136,554,1615
1175,502,1064,887,697,1365,736,837,452,1220
117531,56,110,59,71,250,46,74,62,84
117532,51,50,48,52,85,51,61,22,45
117579,0,0,0,0,0,0,1,0,0
117581,18,29,11,12,23,3,4,7,11
117583,954,950,348,739,1450,806,630,424,708
117584,176,157,103,127,417,182,151,95,124
1176,1888,4982,2804,3000,6455,3469,3632,2352,3998
117608,769,984,709,674,1441,771,781,467,866
1178,0,1,0,0,0,0,1,0,0
117854,12,13,19,8,21,22,12,5,15
1179,0,1,0,2,5,1,3,2,4
118,11675,12337,8657,9842,19844,11113,9994,6590,12307
1180,48,9,37,34,37,21,26,8,15
1181,381,231,235,187,398,264,222,142,134
1182,8905,17027,7216,10520,28318,11585,12115,7479,17129
1183,5119,9720,6280,6524,14757,7710,8511,5212,11650
1184,713,1024,557,668,1582,875,830,507,1096
118421,14,8,6,5,7,1,10,10,7
118424,427,592,349,455,701,419,403,222,406
118425,0,2,0,0,0,2,0,0,2
118426,1473,1490,1151,1077,2173,1457,1184,938,1376
118427,1776,6424,3337,3095,7719,4392,4820,3104,7388
118429,339,559,181,386,948,300,368,277,342
118430,11,1,13,6,0,6,17,17,4
118432,4,2,6,1,0,1,0,0,2
118433,197,432,99,222,572,176,210,119,276
118442,99,52,70,62,157,48,39,39,89
118460,695,1017,715,856,1384,887,1169,681,1076
118461,0,0,0,0,0,0,0,0,0
118471,14,60,62,16,26,0,12,4,1
118472,164,300,203,199,320,197,158,111,266
118487,127,407,279,275,462,232,294,172,384
118490,292,329,303,240,495,287,316,229,240
118491,817,925,587,839,1497,879,747,491,678
1185,1962,1908,1638,1566,2807,1948,1778,1281,1779
1186,1076,766,766,610,935,703,577,399,460
118611,1412,572,509,840,1813,1304,675,318,832
118663,22,14,15,10,53,29,18,23,7
118670,0,0,1,0,0,4,1,4,2
118672,207,412,254,238,538,281,274,143,403
1187,2,0,0,2,2,3,0,0,1
118738,422,496,290,316,648,341,282,238,392
118788,134,384,130,269,638,262,214,157,212
1188,0,8,3,0,8,1,4,2,3
118812,1215,1485,1027,1011,1570,1230,1101,538,1315
118813,1103,1418,906,786,1918,943,1055,770,1408
118856,74,61,45,29,76,33,64,36,47
118881,34,54,26,46,52,23,57,38,30
118924,2350,3315,1707,2107,6321,2465,2071,1241,2302
118932,0,10,2,8,3,2,6,4,0
118980,167,135,106,141,273,153,108,93,85
118987,4979,6763,3513,4661,11131,5564,5388,3621,6379
119,8641,9366,8483,7221,12363,7994,7062,5117,8260
119016,517,244,301,272,447,233,213,205,200
119032,620,1535,679,732,1443,731,1190,490,991
1191,51006,68382,28278,46940,108378,56648,53241,33492,74420
119180,0,0,0,0,2,0,0,0,0
1192,0,2,0,1,28,0,0,8,0
1193,164,333,145,253,543,298,241,193,263
119369,133,165,76,121,195,92,69,85,100
119385,91,111,147,83,190,128,131,69,126
119391,557,599,459,447,1178,488,539,512,742
119392,97,237,108,125,367,168,182,148,192
119395,2,6,0,2,0,2,0,2,6
119437,42,50,33,37,104,43,65,33,24
119467,4,9,0,0,16,2,7,5,13
1195,5444,7367,4192,4724,15588,6580,6083,3588,7875
119504,825,1621,740,1055,2560,1067,1205,765,1244
119548,0,10,4,1,0,0,3,3,2
119559,507,602,305,430,976,484,413,329,522
119587,65,85,56,51,186,79,100,76,78
1196,0,4,0,0,2,2,0,0,0
119678,4,0,0,2,0,2,7,5,2
119679,0,0,0,0,0,2,0,0,0
119682,0,0,0,0,0,0,0,0,0
119687,0,0,0,0,0,0,0,3,0
119692,0,0,0,0,0,0,0,4,0
119694,0,0,0,0,0,0,2,0,0
119695,0,0,0,0,0,0,0,2,0
1197,6,4,6,8,7,10,7,10,3
119710,440,939,647,706,1581,748,765,436,1089
119749,0,0,0,0,0,0,0,0,0
119764,0,0,0,0,0,0,0,0,0
119765,0,0,0,0,0,0,0,0,0
119772,0,0,0,0,0,2,0,0,0
119774,0,2,0,4,0,2,2,0,0
1198,911,953,644,747,1479,749,678,388,641
12,50,21,8,32,63,86,39,26,131
120,14121,21349,6935,12489,35628,15830,17327,10005,18631
1200,1661,1186,732,1010,1803,1164,913,744,949
120065,0,0,0,0,0,0,0,0,0
120066,0,0,0,0,0,0,0,0,0
120071,2,4,4,11,0,2,3,0,6
1201,172,145,106,99,187,121,114,32,91
120103,1131,2304,1127,1418,3358,1771,1796,1362,2296
120114,21135,44556,31690,28299,61390,31428,34144,22887,46753
120146,0,0,0,2,0,0,0,0,0
120224,75,37,22,23,112,46,31,14,48
120227,307,614,291,378,1060,394,469,332,483
120237,0,0,0,2,0,0,1,0,1
1203,369,586,229,431,1191,351,523,329,691
120376,53,90,48,61,110,70,61,35,62
120379,56,122,62,84,207,93,99,72,132
120400,68,82,55,44,168,43,70,74,60
120406,53,42,34,46,97,39,38,25,29
120425,5,38,8,16,54,29,7,9,10
120526,674,1322,800,941,2176,945,991,593,1165
120534,1281,3287,1530,2012,4576,2082,2338,1376,3366
120586,0,0,0,0,0,0,0,0,0
1207,3000,5223,2907,3317,8877,3973,3885,2344,5667
120775,77,69,30,42,71,33,38,67,76
120776,36,29,18,22,40,7,12,28,24
120787,24,17,18,13,18,21,8,8,19
120793,0,0,0,0,0,1,0,0,0
120796,0,4,0,2,2,2,2,0,2
1208,0,2,0,0,0,2,1,0,2
120863,50,74,37,37,97,50,75,17,48
120892,3581,7241,4686,3926,8564,5152,5307,3140,6274
1209,2820,2773,2257,1943,3603,2353,2210,1210,2319
120935,21,38,23,18,41,28,43,23,27
120939,14,77,67,38,170,50,67,35,31
121006,84,69,49,30,113,33,31,28,21
121053,273,545,429,375,827,420,337,233,587
1211,1993,4169,2908,2965,6301,3322,3502,1828,5255
121129,0,0,0,0,0,0,0,0,0
121130,0,0,2,0,0,0,0,0,0
1212,1650,3260,2383,2269,3782,2292,2234,1250,3659
121214,23,12,24,9,14,29,22,4,9
121227,273,219,146,179,550,310,255,124,222
121256,2600,3377,2721,2344,3876,2200,2150,1476,2644
121260,445,834,429,542,1307,630,699,463,639
121268,68,156,62,83,130,83,70,38,178
121273,75,141,80,98,231,134,116,68,60
121274,2090,2960,1636,2206,5669,2044,2328,1618,2936
121275,100,128,66,70,147,63,49,42,82
121278,71,224,100,136,498,135,189,149,242
1213,23501,53655,33264,35226,83527,46887,48452,27174,68901
121340,9,14,9,13,41,9,17,23,12
121355,6,4,4,3,27,23,4,3,5
121364,0,0,0,0,0,0,0,0,0
121391,0,0,0,0,2,0,0,2,0
121441,260,592,212,326,996,394,389,270,453
121456,381,693,457,464,883,549,611,332,681
121457,128,220,107,221,364,128,177,87,166
1215,14,2,2,2,8,4,17,4,4
121504,81,166,129,96,252,112,139,65,237
121506,16,16,5,10,13,7,11,1,4
121512,3812,5474,2076,3683,9496,4152,3996,2513,4278
121536,2976,3880,2522,2736,6310,3383,2840,2192,3612
121549,0,8,8,8,27,6,8,0,2
121551,857,1841,907,1082,2544,1361,1138,777,1187
121599,1,0,0,0,0,2,0,0,0
121601,1902,2583,1639,2146,4333,2330,1979,1213,2247
121642,164,293,118,168,417,263,247,88,335
121643,7,6,4,0,11,3,2,0,10
121665,1338,1588,1052,1072,2456,1426,1330,879,1419
121793,94,229,153,118,173,153,167,71,151
121838,56,117,77,49,69,45,35,63,65
121952,100,196,165,61,339,79,94,130,182
122011,10,8,5,8,11,25,17,4,13
122042,7,9,7,11,8,12,3,4,12
122046,52,60,50,57,86,53,72,49,93
122060,3084,3774,2175,3317,8911,4559,3735,2046,4622
122183,0,0,0,0,0,0,0,0,0
122258,0,0,0,0,0,0,0,0,0
122402,366,513,361,147,841,180,183,111,586
122416,1059,1319,666,708,1349,734,767,495,781
122481,90,170,94,164,323,160,168,72,199
122509,0,0,0,0,0,2,0,0,4
122525,206,362,142,171,693,297,303,199,358
122553,3245,7309,4278,4790,8862,4818,5054,3057,7309
122616,293,306,312,266,442,247,261,166,286
122618,61,96,39,86,156,78,79,35,44
122622,62,66,44,64,163,109,77,43,95
122651,0,0,0,0,0,0,0,0,0
122664,4,4,5,5,5,4,9,0,6
122665,0,0,0,0,0,5,0,0,1
122704,286,432,284,348,597,320,318,157,378
122706,2,0,0,0,0,0,0,2,0
122740,0,0,0,0,0,0,0,0,0
122742,0,0,0,0,0,0,0,0,0
122748,0,0,2,0,1,2,1,4,2
122769,43,65,23,16,89,43,56,28,37
122773,1075,1387,823,1030,2670,1406,1440,897,1506
122786,1070,1534,758,799,2524,1101,996,709,1799
122809,2156,3501,1305,2282,5782,2600,2708,1806,2817
122830,1627,3643,2062,2261,5520,2642,2969,1959,3673
122876,4,1,3,1,0,0,2,0,0
122945,85,97,65,85,161,80,94,62,94
122953,515,764,530,624,1344,573,608,320,580
122961,161,329,212,242,507,274,255,155,369
122970,82,205,96,83,286,108,113,93,154
123,272,306,119,185,604,234,225,116,268
1230,28,260,54,236,356,126,96,72,101
123016,808,1475,903,792,2222,1366,1357,754,1624
123036,2,1,1,4,0,5,0,1,2
123041,2859,3519,1688,1790,3726,2192,1694,1456,2250
123096,1233,992,764,711,1120,716,720,491,656
123099,37,33,25,38,100,35,23,22,22
123103,12,37,20,35,80,27,16,12,26
123169,2089,3128,1723,2166,3947,2472,2055,1254,2562
1232,0,2,0,2,0,0,1,0,0
123207,315,407,279,280,724,317,311,165,417
123228,150,320,166,192,484,261,270,156,306
123263,383,569,352,402,946,496,482,346,513
123264,10,12,10,15,32,10,1,10,10
123283,3335,4035,2210,3014,6642,3420,3222,1946,3554
1233,0,0,0,0,4,0,2,2,0
123346,0,6,1,0,0,0,0,0,0
123355,845,1270,742,658,1740,898,865,918,1081
1234,10,53,9,51,108,10,16,11,11
1235,40,62,49,48,36,57,64,49,92
123591,211,250,208,145,349,163,199,139,261
1236,6,9,0,4,0,10,0,6,5
123606,3096,5210,3158,4503,8343,4921,4219,3288,5814
123624,109,175,178,100,308,128,103,115,160
123688,103,165,80,100,194,98,131,56,148
1237,24,8,2,11,0,10,4,3,17
123720,997,1042,788,888,1855,941,799,476,877
123722,154,255,161,152,531,177,259,208,204
123745,1,11,0,6,1,2,2,0,1
123775,398,456,367,333,603,354,342,247,385
1238,32,55,17,23,76,40,20,12,24
123803,130,280,174,243,420,252,206,138,263
123811,86,88,8,2,79,80,110,27,82
123872,293,350,326,270,464,320,288,196,250
123876,0,0,0,0,5,0,0,0,0
123879,445,697,465,460,1128,546,495,326,578
123904,11,9,6,17,11,3,2,8,7
123920,137,95,94,89,131,91,79,48,46
123970,4,0,0,0,1,1,0,0,0
124,2,4,3,4,9,5,2,0,1
1240,85,458,103,263,313,183,98,79,112
124044,192,207,113,144,189,108,138,56,134
124045,200,244,224,212,339,265,213,114,192
124056,25,35,30,18,35,19,24,12,14
124093,129,100,57,47,97,85,77,19,53
1241,47,65,37,45,75,20,32,30,43
124149,2,17,38,12,26,0,4,12,12
124152,2258,2663,589,1622,5928,1964,2148,1350,1810
124220,0,8,0,4,0,0,0,0,0
124221,8,6,11,0,26,2,2,2,4
124222,229,329,235,258,521,223,243,163,262
124245,962,861,830,873,1275,919,597,441,621
124274,2,0,0,0,0,0,0,0,2
124359,2804,4368,2797,2951,5998,3171,3059,2129,4297
1244,27,36,17,27,54,50,37,21,19
124401,616,616,543,435,925,440,459,292,429
124402,133,146,117,66,138,90,84,78,73
124404,28,2,10,6,18,16,15,6,0
124411,496,709,435,600,1162,609,625,396,739
124446,562,754,504,608,1321,667,515,389,581
124454,1279,1930,1088,1201,2373,1254,1301,856,1571
124460,27,5,10,18,37,33,8,6,14
124491,1279,1440,550,918,2612,1004,1106,854,1300
124512,152,312,184,252,576,194,279,158,318
124535,24,33,23,26,53,15,41,32,12
124538,0,0,0,0,0,0,0,0,0
124540,7065,8711,2914,5849,14316,5836,6369,3846,5699
124565,820,689,593,732,936,607,495,385,457
124583,561,640,319,489,898,483,459,319,608
124590,0,0,1,0,2,0,0,0,0
124599,0,2,0,2,0,0,2,0,2
124602,93,24,16,13,75,79,57,19,57
124626,2,0,0,0,0,0,0,0,0
124637,1201,1779,991,1439,2507,1469,1461,948,1932
124641,5,8,10,5,2,9,10,2,7
124739,394,496,394,289,574,362,386,313,412
124751,690,762,464,839,1285,695,601,425,615
124773,0,3,0,0,0,0,4,0,0
124783,0,2,1,0,0,1,2,2,0
124790,166,261,125,173,352,171,219,119,262
124801,291,429,285,320,592,346,299,232,370
124808,709,1615,922,1049,2183,1110,1050,696,1707
124817,82,72,59,27,110,63,61,62,37
124842,329,241,203,167,367,113,189,158,208
124857,9,12,6,10,10,9,12,9,3
124871,0,0,0,0,0,0,0,0,0
124872,0,0,0,0,0,0,0,0,0
124912,0,0,0,0,0,0,0,0,0
124923,1319,1247,801,935,1517,1072,825,759,883
124925,926,714,664,577,1130,607,622,462,684
124930,743,541,584,440,605,445,344,262,288
124935,89,132,52,58,86,57,42,44,65
124936,605,760,521,555,1053,647,598,467,854
124944,0,0,0,0,0,0,0,0,0
124961,667,882,495,661,1775,682,628,398,680
124975,3,2,1,1,3,2,2,0,0
124976,765,729,470,539,1047,516,540,361,512
124989,519,678,356,452,870,546,352,335,338
124995,421,544,417,515,992,440,480,188,477
124997,78,0,8,28,104,34,16,26,10
125,20,13,51,27,137,74,27,9,41
125050,204608,636704,351585,288883,793092,297028,307848,181932,453360
125058,1787,1509,1316,1246,2567,1344,1166,641,1061
125061,334,333,246,416,694,352,332,176,403
125111,21,21,16,5,28,16,12,13,5
125113,1548,3516,2369,2608,4513,2795,3048,1663,4220
125115,0,0,0,0,0,0,0,0,0
125144,2327,3622,2273,2790,5650,2971,2907,1528,2788
125150,487,642,482,575,891,489,525,288,651
125170,294,277,234,169,396,203,262,148,316
125206,3,7,0,0,0,1,2,2,3
125228,724,979,610,670,1773,783,736,448,943
125336,143,338,192,140,405,168,110,51,113
125476,164,153,127,114,255,154,115,67,115
125488,1377,1790,1307,1340,2813,1608,1704,1361,2010
125704,338,355,120,244,935,280,271,164,323
1258,838,885,719,519,738,476,394,338,676
125875,13,26,8,21,31,26,49,22,26
125893,99,140,60,123,322,118,179,58,128
1259,18,23,3,19,52,29,8,17,15
125919,866,1085,719,802,1673,834,698,591,835
125931,0,8,0,0,0,0,0,2,2
125950,251,125,132,137,220,113,100,87,76
125958,0,0,0,0,0,0,0,1,0
125962,0,0,0,0,0,0,0,0,0
125963,0,0,0,0,0,0,0,0,0
125965,2,5,0,7,2,0,2,3,1
125972,0,0,0,4,4,2,2,0,2
125981,2,0,0,0,2,0,1,0,0
125988,230,545,359,328,687,360,359,225,425
125997,0,0,0,0,0,0,0,0,0
126,0,2,0,2,0,2,0,0,4
1260,0,0,0,0,0,0,0,0,0
126003,433,799,592,524,1000,498,625,327,832
126006,15,15,13,8,21,11,16,1,11
126014,2,0,0,4,0,1,4,0,2
126017,91,208,99,107,360,101,93,63,137
126068,1173,2145,1422,1351,3331,1647,1886,1126,2488
126069,268,333,186,283,660,302,335,256,320
126070,595,890,567,558,1213,637,642,415,850
126074,24,35,9,5,74,20,42,25,32
126075,444,298,228,380,555,375,247,102,206
1261,89,97,52,74,200,109,42,29,151
126119,48,60,44,81,85,53,36,20,54
126123,0,2,0,0,5,1,2,3,2
126129,1179,1461,1278,1070,1912,932,1093,741,1088
126133,68,60,42,38,100,49,45,35,40
126147,36,8,10,0,4,26,8,8,7
1262,80,67,35,25,83,45,49,30,34
126204,0,0,0,0,6,2,0,0,0
126205,0,0,1,0,2,0,1,0,0
126206,0,0,0,0,0,0,0,0,2
126208,217,236,189,121,307,126,101,78,171
126231,1133,1529,1052,1169,2375,1307,1240,789,1441
126248,68,78,54,77,136,47,87,48,45
126259,11,16,6,27,31,14,4,12,13
126272,249,602,371,302,690,418,505,276,624
126282,899,931,608,589,989,539,612,428,730
126295,200,278,180,159,297,181,193,134,294
126298,5713,6107,4088,4525,7816,3988,4324,3122,4746
126299,602,936,558,638,1182,623,623,441,684
1263,144,181,78,123,219,115,93,60,109
126306,2,2,3,0,4,0,10,0,2
126308,372,278,227,242,430,193,186,123,143
126321,525,470,404,373,547,272,259,219,329
126326,4,13,10,19,1,6,22,4,10
126328,331,630,497,446,1022,484,543,248,618
126353,5,1,0,10,4,8,0,0,2
126364,0,7,6,14,27,3,0,4,13
126370,0,0,0,0,2,0,0,0,0
126374,127,181,148,112,219,88,103,92,106
126375,162,226,114,189,327,198,152,121,184
126382,41,72,77,82,149,78,86,40,86
126393,93,61,48,54,106,46,35,20,42
1264,62,92,93,35,192,90,64,52,133
126402,0,1,4,2,2,0,0,0,0
126410,0,0,0,0,0,0,0,0,3
126432,110,221,213,174,296,132,151,101,168
126433,385,346,335,248,441,277,277,196,324
1265,26,23,17,22,64,27,15,9,34
126520,46,45,45,26,54,28,53,15,37
126526,244,242,247,188,335,197,171,118,179
126536,0,0,0,0,0,0,0,0,0
126541,2,0,0,0,0,0,0,0,0
126549,45,45,17,33,47,12,26,22,14
126567,421,747,438,353,611,266,276,174,367
1266,4086,6226,2144,3661,9974,4206,4445,2742,4735
126626,684,771,608,714,1524,779,755,346,814
126637,1,0,0,0,6,0,2,0,0
126638,2,2,0,0,0,2,2,0,1
126661,65,107,67,138,246,126,97,57,173
126668,45,18,31,30,50,49,37,8,12
126669,349,448,168,526,1070,358,306,222,249
126695,5,6,1,12,4,8,4,2,6
1267,2716,1701,1825,2131,5035,3432,2133,1254,2864
126731,6620,13283,7140,8323,17493,8204,9466,5857,13053
126755,38,21,10,11,52,25,33,16,10
126767,0,2,0,0,0,0,0,0,0
126789,81,114,60,85,132,75,51,36,66
126792,335,591,440,361,748,359,370,227,537
1268,6434,12970,5325,6396,18115,6486,8060,5184,9855
126820,32,45,46,33,102,66,43,38,42
126823,160,369,224,171,346,224,335,183,311
126859,35,53,24,21,82,42,56,25,61
126868,117,131,49,85,171,87,74,53,81
1269,3,2,2,2,0,2,4,0,0
126917,1071,1058,805,888,1658,903,681,569,960
126961,0,0,0,0,0,0,0,0,1
126969,245,243,76,203,425,186,187,153,124
127,14,11,5,13,15,18,1,13,3
1270,5,2,2,6,13,2,3,0,1
127002,371,346,388,241,370,219,185,160,152
127003,55,39,35,40,70,38,40,28,28
127018,1081,1614,804,1096,2977,1394,1366,769,1485
127059,3,14,12,5,4,4,15,8,5
127062,3,5,10,4,6,0,11,9,10
127064,0,4,8,0,3,4,5,15,5
127066,5,0,4,0,16,2,2,4,5
127068,0,0,2,0,0,0,1,0,2
127069,0,4,0,2,19,9,2,4,6
127074,0,0,0,0,0,0,0,0,0
127077,5,0,2,4,2,2,6,3,2
1271,918,772,451,697,807,566,576,262,431
127124,0,0,0,0,0,0,0,0,0
1272,19608,45550,21908,27640,72304,30091,40969,20448,53502
127247,8,9,0,2,13,0,5,2,5
127253,836,1912,1109,1522,3153,1659,1585,962,2081
127254,3360,5640,4226,3906,7513,4886,4374,3127,5913
127255,18,18,8,7,32,17,23,28,24
127262,2941,4129,3044,2739,5380,3272,2729,1971,3605
127281,2,1,3,4,7,4,4,2,13
127294,1,1,0,2,2,0,3,0,0
127343,0,2,0,0,0,0,0,0,0
127385,0,0,0,0,0,0,0,0,0
127391,0,2,0,0,5,0,0,2,1
127396,245,413,264,205,615,353,336,214,415
127428,685,709,467,621,1128,727,618,431,754
127435,121,91,67,48,103,61,72,28,62
127495,538,630,558,471,1361,619,633,388,660
127534,31,9,13,8,2,0,11,6,6
127540,49,14,25,22,48,18,10,29,21
127544,1129,1608,1102,1203,2292,1307,1220,869,1521
127550,0,5,5,0,12,0,0,1,0
127579,9,4,6,5,10,3,2,8,2
127602,975,1509,1048,1144,1692,1062,982,837,1228
127623,9,12,9,2,18,3,1,4,8
127665,46,34,35,34,71,34,29,10,26
127670,20,24,8,9,24,20,18,15,19
127687,333,464,315,303,775,316,344,196,295
1277,13,3,12,20,29,16,4,1,1
127700,444,865,468,579,1220,597,650,372,939
127703,2800,6078,4074,4080,6990,4344,4579,2942,6898
127707,4,2,0,0,5,2,14,1,0
127731,48,42,41,23,51,29,36,25,19
127733,455,825,597,618,1143,862,883,591,1143
127795,6,4,5,1,11,19,7,7,15
1278,246,172,152,165,527,184,120,89,123
127829,1387,1938,1263,1372,3134,1358,1393,970,1865
127833,849,655,802,651,1699,1601,851,797,915
127841,7,3,0,0,0,0,0,0,0
127845,29,16,13,19,20,10,7,5,10
127933,8863,16888,9493,12365,23098,13011,12824,9393,17564
127943,35,39,35,40,67,62,68,28,81
128,2559,4854,2116,2915,8104,3121,3790,2177,4514
1280,10,9,13,5,15,13,5,10,3
128025,25,22,32,25,108,22,26,56,62
128061,191,417,213,322,808,368,300,158,417
128077,896,810,366,694,1792,633,635,431,659
1281,65,94,30,73,237,61,41,58,43
128102,1697,1366,1483,857,1897,1067,1030,1345,1122
128153,40,70,64,44,128,65,64,49,86
128178,23,72,35,43,101,46,38,17,64
1282,630,567,525,547,1055,411,279,331,297
128209,18,11,12,9,48,13,13,6,10
128218,49,46,41,83,333,91,52,35,112
128229,12,10,3,6,12,2,16,8,10
128239,71,22,61,19,37,52,70,37,97
128240,524,862,585,539,1263,652,657,286,709
128272,22,24,8,19,36,3,2,0,0
128308,284,575,409,340,754,394,411,289,453
128312,36,59,42,21,42,38,63,16,64
128338,322,898,349,593,1423,629,507,387,632
128344,89,168,95,93,301,163,193,62,175
128346,163,152,89,168,344,176,185,141,183
128360,0,0,0,0,0,0,0,0,0
128366,0,0,0,0,0,0,0,0,0
128367,0,0,0,0,0,0,0,0,0
128368,0,0,0,0,0,0,0,0,0
128371,0,0,0,0,0,0,0,0,0
128372,0,0,0,0,0,0,0,0,0
128387,899,1739,908,985,2575,1404,1263,796,1604
1284,679,783,736,667,989,442,401,322,374
128408,0,0,0,0,0,0,0,0,0
128414,304,190,185,155,333,150,107,68,128
128434,1065,1064,963,571,1297,700,673,524,989
128439,70,107,73,68,100,42,61,41,74
128486,103,197,108,142,240,146,139,114,191
128488,2,0,0,2,2,0,0,0,0
128497,36,18,25,19,34,23,23,16,12
1285,315,265,224,170,480,207,220,137,165
128506,2,0,0,0,0,0,2,0,0
128553,1413,1817,1230,1759,2671,1240,1347,1134,1904
1286,407,355,238,205,604,285,263,139,220
128602,0,0,0,0,0,0,0,0,0
128611,709,733,517,496,691,491,331,377,593
128637,1541,1489,1167,1202,2523,1359,1263,884,1482
128646,6,4,0,5,0,2,6,9,4
128653,0,0,0,0,0,0,0,0,0
128674,112,213,143,91,243,62,156,123,216
1287,835,761,317,705,2128,1047,921,461,757
128710,777,857,470,733,1356,854,593,512,771
1288,22,23,10,5,64,19,9,20,21
128817,0,0,0,0,0,1,0,0,0
128821,0,0,0,0,0,0,0,0,0
128822,0,0,0,0,4,0,0,0,0
128826,2,0,7,0,3,1,1,1,0
128853,15,36,13,24,111,31,40,18,36
128854,81,96,51,79,90,87,58,40,115
128859,0,0,0,0,0,0,0,0,0
128861,4,0,8,2,0,2,2,1,0
128864,1,0,0,4,3,3,5,2,0
128866,1886,2745,2203,2373,3933,2485,2105,1204,2457
128869,227,435,256,292,679,373,349,239,421
128872,3,11,4,4,1,4,3,2,4
128876,2,2,5,2,0,2,6,0,6
1289,263,378,282,314,417,224,190,128,182
128954,0,0,0,8,0,0,4,0,0
128977,864,1331,787,843,1993,971,1000,597,1029
128989,882,993,701,685,1286,787,802,436,991
1290,1974,5677,3161,2310,5286,2843,3253,2672,2685
129025,0,0,0,0,0,0,0,0,0
129049,2650,2434,1825,2109,3332,1961,1769,1367,2549
129080,391,290,208,255,479,244,226,97,233
1291,896,772,921,704,1007,989,620,378,366
129138,478,543,452,388,792,422,438,238,541
1292,160,91,82,81,305,66,80,35,96
129285,3017,4142,3385,3130,6144,3550,3315,2182,3742
129293,382,525,453,457,665,349,433,288,552
