Geneid,featureCounts on data 314: Counts_HISAT2 on data 22 and data 21: aligned reads (BAM),featureCounts on data 322: Counts_HISAT2 on data 30 and data 29: aligned reads (BAM),featureCounts on data 324: Counts_HISAT2 on data 32 and data 31: aligned reads (BAM),featureCounts on data 332: Counts_HISAT2 on data 40 and data 39: aligned reads (BAM),featureCounts on data 336: Counts_HISAT2 on data 44 and data 43: aligned reads (BAM),featureCounts on data 340: Counts_HISAT2 on data 48 and data 47: aligned reads (BAM),featureCounts on data 346: Counts_HISAT2 on data 54 and data 53: aligned reads (BAM),featureCounts on data 348: Counts_HISAT2 on data 56 and data 55: aligned reads (BAM),featureCounts on data 360: Counts_HISAT2 on data 68 and data 67: aligned reads (BAM)
101060351,0,0,4,17,0,4,7,0,2
101060376,12,5,0,8,8,6,6,7,25
101060385,0,1,3,2,0,1,1,1,0
101060389,3,146,18,41,0,4,16,0,0
101060391,11,8,3,7,9,6,29,21,10
101060498,3,3,7,17,0,11,7,14,7
101060524,0,0,0,2,0,1,2,0,0
101060542,5,1,3,5,0,3,1,1,0
101060544,201,190,121,178,168,138,178,251,147
101060553,353,154,99,151,108,97,156,204,150
101060569,9,2,2,0,4,5,0,1,2
101060684,666,671,695,671,620,354,725,692,431
101060691,860,546,506,668,466,247,509,719,457
10107,0,0,0,0,0,0,0,0,0
10109,4846,2723,3309,5571,4398,3046,4819,5452,3825
10110,175,113,83,153,206,162,217,572,107
101101772,89,38,29,62,14,65,80,105,58
101101773,102,80,49,99,72,138,132,268,37
101101775,30,24,7,17,31,12,9,43,26
101101776,99,115,73,77,124,102,69,23,72
10111,13595,6990,8384,11059,9309,7669,11061,11899,8154
10112,4,18,10,15,15,12,18,21,27
10113,849,579,551,905,815,580,749,932,712
10114,12904,9427,8478,14789,13217,9361,13642,17067,12021
101154687,0,0,0,0,0,0,0,0,0
101154753,34,28,9,11,36,27,38,55,20
10116,17903,11275,8453,20950,16616,12301,20498,21052,18600
10117,7,4,5,16,8,10,0,0,4
101180901,0,0,0,0,0,0,0,0,0
101180976,1,0,2,6,4,0,2,5,4
1012,5538,2962,3433,6768,6530,3575,5669,6397,5756
10120,2784,1638,1842,3021,2258,1865,3035,3088,2771
10121,5283,2929,3597,6368,4975,4038,6177,6503,5309
10123,5744,3124,3241,5779,5347,3239,4971,5848,4164
10124,1711,1250,1199,2105,2856,1627,2244,2889,1921
101241891,0,0,1,0,1,0,1,0,2
101241892,1211,845,710,718,603,589,690,837,704
101241902,0,0,0,0,0,0,0,0,0
101243544,0,0,1,1,0,2,2,1,0
101243545,268,297,265,511,501,312,394,473,432
101243555,30,30,25,30,24,24,40,46,27
10125,6905,3418,4594,7703,4007,3736,7852,6295,5427
10126,660,548,467,1006,694,533,630,856,823
10127,1309,832,763,1608,1186,894,1162,1619,1197
10128,17465,10154,9851,19067,16184,13278,20180,19594,17412
10129,16939,7802,10003,15399,12485,9578,14748,15551,12829
1013,3,4,6,0,3,0,3,0,4
10130,2603,2061,1644,4315,3338,2037,3248,3819,3007
10131,3663,1816,2440,3446,3031,2126,2908,3266,2591
10133,20091,11422,12610,22751,14940,12409,19906,20476,17682
10134,3623,2297,2242,4166,3359,2409,3778,3938,3387
101340250,0,0,0,0,0,0,0,0,0
101340251,0,0,1,6,0,0,0,2,0
101340252,1,0,0,0,0,0,1,2,0
10135,3323,2614,1905,3516,3795,2422,4065,4270,3174
10136,0,0,0,0,0,0,0,0,0
10137,4414,2957,2727,4562,4706,3119,5175,5764,4511
10138,3973,2444,2059,3402,2907,2139,3641,4058,3094
10139,759,574,633,1040,762,523,787,884,707
1014,0,1,1,2,2,0,0,4,0
10140,1513,792,660,1013,1478,872,1206,1920,939
101409253,12,13,0,18,27,11,10,17,13
101409254,1,0,0,0,0,0,0,0,0
101409256,121,64,81,79,65,43,72,92,75
101409257,0,4,1,3,1,2,0,0,0
101409258,45,25,20,36,36,28,17,21,30
101409261,20,31,12,38,21,12,23,13,16
10141,1,1,0,0,0,0,0,0,0
101410533,5,0,3,5,10,3,5,4,8
101410534,1482,949,1067,1588,807,556,1059,856,698
101410535,15,12,8,7,14,9,27,19,11
101410536,0,0,0,0,0,0,0,0,0
101410537,0,1,0,5,3,2,6,8,2
101410538,32,10,13,19,21,17,17,29,26
101410540,2,3,1,0,0,0,0,0,0
101410541,10,3,6,6,4,0,6,4,3
101410542,39,43,16,50,13,35,30,27,29
101410543,25,6,19,19,8,20,14,13,4
101410544,7,4,1,4,3,0,2,0,7
101410545,13,4,3,8,3,3,2,12,4
10142,30750,19459,20369,30805,24135,18417,27825,29552,23880
10143,6,1,6,0,1,6,0,0,2
10144,5640,3678,3340,5346,4800,3291,4858,5447,4374
101447996,9,10,33,23,14,8,11,6,5
101448202,0,4,0,8,4,0,2,0,4
10146,5395,3873,2900,5913,6101,4029,6725,7706,5583
10147,11200,6756,9158,10969,7508,6161,8544,10170,7767
10148,9,22,4,19,27,13,7,14,2
10149,124,97,53,76,59,54,65,74,36
1015,27,23,27,20,21,20,42,33,23
10150,18151,10890,10226,20555,16813,12247,20264,24492,17732
10151,91,43,37,98,37,38,76,78,57
101515984,13,25,4,10,11,4,28,30,12
10152,28516,14182,14988,24018,21500,15532,25000,29455,19816
10153,2979,2277,1793,3184,3064,2280,3328,3593,3066
10154,5245,2769,2842,5010,4161,3447,4897,5384,4282
10155,1523,710,953,1449,1260,825,1153,1669,988
101559451,3,4,3,3,2,7,4,11,0
10156,37,22,27,54,27,26,110,39,22
10157,2423,2417,834,1934,2023,1468,2501,3086,2002
10158,0,0,0,0,6,2,0,0,2
10159,8415,4991,4759,9870,8354,6148,10899,9956,9486
101593348,40,22,43,26,21,19,56,49,15
1016,6676,3686,4204,7341,5949,4880,7134,6727,6686
10160,4019,1978,1951,3794,2753,1754,2566,3258,2365
10161,591,953,462,1246,1008,571,762,1102,597
10162,526,321,273,530,526,321,516,647,410
10163,1564,941,661,1249,1360,862,1054,1965,892
10164,9,18,12,17,14,14,12,10,14
10165,616,530,436,708,678,615,798,1183,570
10166,579,429,453,506,501,337,509,545,473
101669762,71,27,55,37,33,29,70,63,67
101669764,0,1,1,0,3,1,0,2,2
101669766,19,34,32,67,60,19,35,57,31
101669767,55,69,26,81,42,13,20,69,27
10168,2760,1877,1582,2835,2423,1839,2895,3224,2301
10169,476,464,393,623,607,361,480,760,459
1017,38,58,27,64,91,29,51,78,52
10170,22,82,55,68,66,54,105,107,43
10171,725,503,408,644,665,550,746,805,567
10172,767,496,460,615,578,428,654,853,599
101730217,3,0,1,1,3,2,1,2,1
101735302,30,10,30,16,14,12,22,33,28
10174,463,205,256,390,316,272,367,419,282
10175,1681,1129,899,1782,1573,1094,1938,1941,1617
101752334,0,0,0,0,0,0,0,0,0
101752399,407,428,576,591,355,241,429,596,306
101752400,126,117,70,115,100,68,110,117,97
10178,5610,3899,4160,6059,4173,3415,5443,5231,4309
10179,440,319,248,427,506,370,546,695,360
1018,0,0,0,0,0,0,0,0,0
10180,6416,6352,6464,7033,4924,4261,5046,6474,4683
101805488,9,2,0,0,2,0,3,2,1
101805491,6,1,4,5,0,3,0,4,2
101805492,0,1,4,0,0,2,0,2,2
10181,8293,6350,6768,8525,6631,5539,7037,8107,6569
10184,1431,1339,755,1969,1738,1104,1537,1926,1213
10186,1770,1358,1154,1983,1932,1380,1999,2071,1700
101867536,94,53,47,60,40,52,52,76,54
10188,3739,1810,3411,4109,2737,1884,2327,3506,2114
10189,790,492,605,931,898,554,727,956,718
1019,489,324,285,492,521,360,482,674,444
10190,973,825,758,1442,1098,899,1415,1375,1211
101926888,22,6,0,17,13,11,3,20,12
101926889,138,67,94,111,84,50,64,95,51
101926890,61,42,25,14,53,24,20,34,22
101926892,2,3,19,4,21,8,20,12,26
101926895,73,59,42,68,44,34,72,59,38
101926896,0,0,0,0,0,0,0,0,0
101926897,44,30,39,36,29,25,18,60,23
101926898,35,18,19,18,25,14,21,32,28
101926900,0,0,3,9,1,2,2,2,2
101926903,270,175,74,75,66,87,149,162,120
101926904,2,0,0,0,1,0,2,2,2
101926905,7,9,2,4,7,3,6,11,12
101926906,0,0,0,1,2,0,0,0,0
101926908,257,130,74,124,86,78,126,129,134
101926911,14,2,14,28,19,9,15,25,13
101926913,22,24,12,12,28,20,15,25,29
101926915,457,222,151,104,219,191,263,413,323
101926924,8,24,7,12,5,13,24,21,8
101926925,5,5,5,3,3,3,4,9,5
101926926,43,13,8,13,23,16,15,16,24
101926928,14,0,6,5,2,3,0,0,1
101926930,1,0,2,3,0,0,0,1,0
101926933,12,12,0,5,5,9,14,11,7
101926935,321,287,236,259,85,122,211,233,152
101926940,0,0,2,0,0,0,1,0,2
101926941,195,184,171,215,152,132,152,163,136
101926942,5,3,12,8,1,4,3,4,8
101926943,46,35,25,18,31,9,30,46,29
101926944,15,4,4,13,11,4,12,13,16
101926950,93,47,46,38,14,26,17,29,15
101926951,6,3,8,2,6,6,4,10,11
101926955,2,0,0,1,0,3,2,0,0
101926960,4,2,2,0,2,1,0,1,1
101926962,7,11,6,7,8,8,4,14,10
101926963,11,10,22,12,10,0,7,12,3
101926964,234,208,27,138,157,60,200,177,153
101926966,2,1,0,8,0,4,0,0,1
101926971,27,19,22,18,31,24,21,22,23
101926975,191,136,104,232,117,85,154,176,98
101926978,12,9,1,2,1,2,5,6,1
101926982,2,2,0,1,1,4,3,7,1
101926985,61,31,15,42,13,6,20,20,24
101926987,57,38,43,35,18,28,32,31,24
101926996,200,149,118,164,213,130,180,192,128
101926997,73,32,56,25,30,30,50,47,29
101927003,298,182,138,163,122,96,180,249,190
101927007,0,0,0,0,0,0,0,0,0
101927015,2,1,0,7,1,0,1,0,0
101927016,0,0,1,0,0,0,0,0,0
101927017,0,0,2,6,1,0,0,1,0
101927018,30,13,11,11,13,8,16,28,17
101927020,0,0,1,0,0,0,0,1,0
101927021,97,80,143,166,171,98,133,241,140
101927023,9,7,11,2,9,10,18,29,10
101927027,576,477,403,502,345,272,493,592,426
101927029,2,3,1,10,3,0,8,3,9
101927034,34,26,9,17,24,15,31,13,10
101927040,36,33,13,41,39,20,43,27,43
101927043,24,17,19,15,15,16,13,38,12
101927045,41,33,13,42,71,20,43,60,7
101927048,0,0,0,0,2,0,1,0,0
101927049,26,16,7,8,26,5,9,24,17
101927051,7,7,9,9,10,3,6,7,7
101927053,12,2,5,8,6,6,11,20,5
101927055,197,120,85,139,74,121,140,163,109
101927056,48,40,41,34,21,16,25,19,21
101927058,1,1,0,0,2,0,0,0,0
101927059,4,2,2,4,4,4,1,0,2
101927062,6,4,1,6,3,1,4,4,6
101927066,110,92,27,71,55,49,67,125,72
101927067,16,8,7,18,4,7,11,15,6
101927069,93,104,52,88,98,47,77,125,52
101927070,44,32,20,63,32,12,18,30,27
101927074,0,0,2,0,0,0,0,2,0
101927075,2,2,2,4,2,1,4,13,4
101927078,161,94,47,52,98,71,81,130,104
101927079,4,0,0,0,1,0,3,0,0
101927081,11,1,2,2,6,2,5,2,1
101927082,0,0,0,0,0,0,0,0,0
101927084,182,183,92,73,124,110,193,234,129
101927087,5,2,1,4,6,0,2,6,7
101927096,5,9,16,13,10,7,13,5,13
101927100,40,43,23,26,42,37,51,61,43
101927102,41,18,12,17,29,11,27,36,17
101927111,144,221,174,220,313,158,280,378,180
101927112,12,5,0,7,2,1,7,4,11
101927115,11,3,6,2,5,8,3,39,5
101927117,109,73,67,67,48,34,76,75,69
101927120,0,0,0,0,0,2,0,4,0
101927123,11,5,6,9,14,7,13,18,8
101927124,91,73,53,80,63,66,91,132,91
101927125,1,4,9,1,0,2,2,0,0
101927129,3,2,6,0,1,0,3,2,1
101927131,1,2,1,1,1,1,0,3,0
101927132,14,8,2,11,5,4,9,13,9
101927134,104,55,17,59,33,147,104,223,53
101927136,3,0,0,0,0,0,0,0,0
101927139,227,198,73,139,121,153,176,358,215
101927141,3,0,1,6,2,0,4,3,2
101927142,33,13,15,7,10,10,2,14,5
101927143,8,11,10,4,11,7,9,11,7
101927147,100,87,157,66,46,59,79,79,65
101927149,2,2,0,4,3,0,1,0,4
101927150,138,105,62,91,79,59,57,142,42
101927151,485,473,423,511,331,281,414,431,404
101927152,8,5,4,6,6,15,9,50,6
101927153,7,11,10,2,13,0,9,5,3
101927155,57,51,37,45,24,36,28,43,18
101927156,0,7,0,2,7,2,9,6,4
101927157,9,2,3,2,10,1,7,7,1
101927159,56,32,33,38,15,6,24,51,16
101927160,2,0,1,0,2,0,0,5,0
101927164,32,11,17,29,13,12,20,29,10
101927166,0,0,0,0,0,0,0,0,0
101927167,47,45,42,89,35,25,32,52,40
101927171,0,0,0,1,0,0,0,0,0
101927176,30,14,3,10,19,14,28,34,14
101927178,22,13,11,20,8,10,17,13,13
101927179,7,1,1,2,3,2,2,2,3
101927181,113,84,98,125,58,51,94,79,59
101927186,6,2,2,3,2,5,1,6,5
101927188,16,15,0,5,6,2,7,10,10
101927189,6,8,4,14,11,2,8,13,13
101927190,48,39,18,45,39,29,37,53,37
101927193,144,118,68,84,98,76,109,135,103
101927195,0,0,0,0,0,1,0,4,0
101927196,50,41,20,12,15,16,41,52,27
101927204,92,65,86,117,98,71,107,120,85
101927207,0,0,0,0,0,0,0,1,0
101927210,0,2,0,0,0,0,0,0,0
101927211,102,59,32,30,37,42,36,71,43
101927215,215,110,60,61,41,52,119,184,71
101927216,66,47,9,20,66,34,76,55,45
101927217,220,190,114,122,142,125,184,208,124
101927219,0,0,0,0,0,0,0,0,0
101927220,14,5,17,14,14,8,17,20,13
101927221,38,30,33,22,36,23,41,38,16
101927224,0,0,0,0,1,0,0,0,0
101927228,0,2,0,0,1,0,0,1,0
101927229,10,19,7,18,4,8,6,14,21
101927230,1,0,0,0,0,0,0,0,2
101927233,119,111,34,69,64,90,137,190,86
101927237,59,44,45,34,42,34,60,97,46
101927239,12,2,0,1,2,3,9,0,6
101927242,1,2,0,0,0,0,0,0,0
101927243,0,4,0,4,1,1,7,3,3
101927244,0,2,0,2,2,2,0,2,2
101927245,6,1,2,1,0,3,4,4,3
101927248,148,85,20,63,80,75,111,102,80
101927249,104,61,59,89,79,49,85,115,79
101927250,16,38,13,5,10,16,12,27,22
101927257,186,129,162,85,64,86,73,141,101
101927258,6,3,0,2,2,5,8,6,6
101927260,148,110,128,129,100,67,153,115,77
101927262,68,43,57,45,45,33,72,106,44
101927267,0,2,11,0,0,1,0,2,6
101927269,8,6,1,6,10,4,2,2,1
101927272,0,4,1,2,4,5,2,0,1
101927273,0,3,0,13,3,1,11,18,4
101927274,10,5,3,4,2,5,2,8,0
101927275,53,51,36,36,62,45,58,56,44
101927277,2,1,0,5,2,1,2,1,0
101927278,23,24,31,35,28,16,48,24,26
101927279,5,7,10,8,13,3,11,20,22
101927280,43,13,37,23,24,11,24,28,29
101927282,3,4,0,2,2,0,2,0,0
101927284,13,5,2,19,7,6,16,7,9
101927285,70,16,18,39,26,26,35,43,20
101927286,114,73,90,119,95,71,139,174,110
101927288,121,112,37,87,80,48,120,111,111
101927289,3,4,0,4,0,4,6,2,6
101927292,18,8,1,6,5,4,7,21,2
101927295,0,2,2,1,4,0,0,2,0
101927296,94,45,33,42,35,23,39,45,20
101927305,1,0,6,0,4,2,2,7,3
101927310,5,11,8,22,30,6,39,7,23
101927311,17,19,31,38,35,16,28,18,13
101927313,8,2,2,1,2,9,2,5,0
101927314,338,273,255,297,308,244,285,278,191
101927318,2,0,2,2,0,0,1,8,2
101927320,87,58,41,38,29,34,88,49,52
101927322,10,9,2,10,9,11,11,8,4
101927323,1,1,1,3,0,3,2,4,4
101927324,0,0,0,0,0,0,0,0,0
101927332,2,0,0,0,0,0,2,2,1
101927334,0,0,0,0,0,1,0,0,1
101927342,0,0,0,0,0,0,0,3,1
101927345,1,0,6,2,2,1,10,4,1
101927346,2,0,0,0,2,6,0,2,2
101927347,10,1,1,2,8,2,5,6,2
101927348,3,0,2,0,3,3,5,7,0
101927350,2,2,0,0,4,0,0,0,1
101927352,19,6,7,19,15,13,16,54,10
101927353,6,0,4,6,11,10,10,4,4
101927354,39,25,31,52,48,20,27,43,30
101927356,367,188,103,114,142,168,219,366,255
101927358,6,2,6,1,2,1,11,8,0
101927359,817,668,492,868,599,604,876,988,808
101927360,69,30,16,26,29,18,55,67,29
101927363,0,0,0,0,0,0,0,0,0
101927364,0,0,0,0,0,0,0,0,0
101927365,62,84,36,35,40,29,53,75,56
101927374,140,103,99,135,106,83,113,105,70
101927375,7,14,13,2,16,2,6,3,8
101927376,30,11,19,34,23,15,24,23,27
101927378,0,0,0,0,5,0,0,0,1
101927379,1,3,1,3,2,0,0,4,0
101927380,210,96,71,93,68,47,59,115,141
101927381,2,0,0,2,0,0,0,2,4
101927391,258,236,164,151,197,157,240,229,207
101927394,304,143,210,307,188,158,300,381,327
101927396,0,0,0,0,0,0,0,1,0
101927401,47,41,67,65,31,31,33,71,24
101927402,70,62,44,80,63,45,80,91,41
101927403,4,0,4,3,0,1,2,2,2
101927405,1,0,1,0,0,0,1,0,1
101927406,120,106,84,133,70,62,127,112,96
101927410,0,0,0,0,0,2,4,2,0
101927411,10,6,7,0,1,0,4,5,6
101927412,1,0,0,0,0,0,2,0,1
101927415,50,31,36,43,38,17,45,57,41
101927416,133,99,72,101,70,57,45,127,73
101927417,5,9,1,13,7,3,4,16,2
101927418,10,23,16,15,11,15,25,19,22
101927419,2,3,0,0,1,1,2,3,4
101927420,14,12,19,38,24,13,15,34,11
101927421,4,5,0,0,1,2,0,0,0
101927422,23,8,4,1,4,2,13,9,2
101927423,6,1,14,7,4,9,19,17,15
101927430,11,5,11,4,3,2,9,10,14
101927431,5,6,8,0,0,10,6,1,5
101927433,0,0,0,0,0,0,0,0,0
101927434,67,50,23,44,38,22,34,64,45
101927435,32,22,37,18,13,13,16,18,15
101927437,6,10,5,3,7,3,8,3,7
101927438,10,3,9,0,9,5,2,15,3
101927446,6,0,2,2,1,3,0,2,0
101927449,2,1,0,0,0,2,5,1,0
101927450,38,14,9,9,4,6,10,16,19
101927455,553,295,188,251,239,164,246,409,327
101927457,0,0,0,0,0,0,2,0,1
101927459,74,81,32,98,69,117,135,282,80
101927460,0,5,0,1,3,1,5,3,6
101927464,11,3,3,5,13,3,14,9,10
101927465,32,19,7,4,12,6,19,1,21
101927468,97,87,70,126,115,81,102,122,102
101927469,0,0,0,0,0,0,0,0,0
101927472,2,7,3,7,9,0,2,11,5
101927476,0,1,2,1,0,0,1,1,0
101927477,50,33,42,49,14,28,40,54,35
101927478,1,3,0,11,5,4,6,7,0
101927481,9,28,20,18,14,13,34,34,17
101927482,80,45,38,37,20,31,63,62,58
101927487,2,0,0,0,0,0,2,0,0
101927488,1,0,0,0,0,0,0,0,0
101927489,1,0,3,7,3,0,1,3,4
101927492,10,12,8,7,6,9,14,24,6
101927494,0,0,0,0,0,0,0,2,0
101927495,13,2,7,6,2,2,3,6,1
101927497,0,3,4,6,10,2,4,8,6
101927498,31,58,66,90,72,51,83,121,80
101927501,0,0,0,0,0,0,0,0,0
101927502,14,8,13,10,7,5,7,13,10
101927503,0,0,0,0,0,0,0,0,0
101927509,132,96,90,85,60,75,92,180,79
101927513,2,2,0,2,0,2,2,1,6
101927523,0,2,2,0,0,0,0,0,0
101927524,37,6,19,19,8,17,31,43,15
101927526,4,0,0,0,0,1,0,4,0
101927528,0,1,0,2,0,0,4,0,2
101927532,12,71,36,135,104,36,78,117,61
101927534,26,14,8,9,12,6,6,18,8
101927539,71,40,39,46,26,13,31,39,23
101927541,13,7,5,22,2,2,10,4,16
101927543,7,14,2,2,16,3,11,6,5
101927546,18,9,20,13,5,8,3,2,7
101927547,71,80,40,45,48,43,62,103,51
101927549,0,0,0,1,2,0,0,1,0
101927550,135,98,94,147,107,79,91,160,64
101927553,4,2,0,0,0,0,0,4,0
101927554,439,316,304,348,266,209,266,374,237
101927557,15,12,4,2,8,6,5,8,9
101927559,198,151,137,169,151,173,134,196,149
101927560,59,50,29,18,23,30,37,54,24
101927562,0,0,0,0,0,0,0,0,0
101927565,4,0,2,2,2,0,4,2,2
101927571,0,0,1,0,0,1,2,1,0
101927572,13,2,11,2,4,4,2,6,3
101927574,0,0,0,0,2,0,0,1,0
101927575,25,38,4,10,17,19,37,37,22
101927577,0,0,0,2,1,0,0,0,0
101927579,17,2,2,0,22,0,2,10,4
101927580,8,12,5,5,4,9,1,7,4
101927581,1,0,0,0,0,0,2,0,0
101927583,8,6,17,6,8,3,4,8,3
101927586,1,2,0,0,2,0,0,2,1
101927587,107,55,60,30,23,63,69,108,65
101927588,44,19,41,49,58,40,46,58,43
101927590,69,56,64,80,62,52,83,81,86
101927591,260,160,144,82,83,67,99,201,41
101927592,4,3,2,7,1,2,5,7,3
101927595,21,9,30,37,21,17,24,30,25
101927597,77,28,69,65,56,56,84,81,37
101927599,121,111,98,133,64,85,103,124,109
101927604,2,4,3,1,2,0,0,2,5
101927606,1,0,2,2,0,0,0,0,0
101927612,392,325,277,153,215,166,273,407,264
101927616,1,0,0,0,2,0,2,2,2
101927619,86,61,41,74,47,50,39,68,39
101927620,84,29,56,46,39,43,55,65,53
101927621,387,219,237,408,327,233,320,391,280
101927623,14,27,3,5,2,1,8,18,2
101927624,0,2,8,6,2,6,5,6,3
101927628,9,4,7,6,3,0,2,1,3
101927630,2,2,0,3,3,2,1,2,0
101927631,94,55,69,66,36,54,69,94,90
101927636,119,165,96,126,116,87,159,140,91
101927637,3,1,0,2,3,1,5,4,11
101927640,3,5,2,16,3,7,5,9,3
101927641,86,70,22,54,43,85,84,231,40
101927642,8,0,3,2,10,4,4,14,2
101927650,1,0,0,1,1,0,0,2,2
101927651,5,6,2,6,3,8,6,8,3
101927653,20,9,6,0,4,5,7,7,4
101927655,0,0,0,0,0,0,0,0,0
101927657,0,0,0,0,0,0,0,0,0
101927659,60,42,32,28,44,34,42,70,53
101927660,2,2,12,4,0,0,0,7,2
101927661,11,0,3,0,0,3,6,7,4
101927666,0,6,1,4,0,2,0,2,4
101927667,220,89,237,105,61,128,82,187,113
101927668,100,61,40,70,61,39,76,75,61
101927671,0,0,2,0,0,0,0,2,0
101927678,10,5,5,2,2,1,2,2,1
101927682,59,57,36,37,19,20,34,41,16
101927683,0,0,1,0,2,0,2,0,0
101927685,18,14,19,16,18,7,23,23,22
101927686,0,0,0,2,0,0,0,0,0
101927688,4,7,3,8,3,7,4,4,2
101927691,68,28,40,27,30,14,41,39,23
101927692,118,83,51,79,74,48,122,167,88
101927694,0,0,0,0,0,0,2,0,0
101927697,8,3,3,1,1,2,2,4,2
101927698,9,5,4,9,3,4,3,13,4
101927700,7,2,0,0,2,0,4,0,0
101927701,0,0,0,0,0,0,0,0,0
101927703,4,4,6,0,4,0,12,7,6
101927704,2,2,0,1,0,5,3,4,2
101927708,5,13,10,3,6,5,7,11,4
101927709,0,0,0,0,0,0,0,0,0
101927715,0,0,0,0,0,0,0,0,0
101927718,0,0,0,0,1,0,1,0,0
101927720,25,40,25,73,48,35,57,77,37
101927721,4,0,0,0,2,2,0,4,0
101927722,2,8,13,6,0,2,0,1,0
101927726,23,10,3,19,11,5,3,9,4
101927727,22,12,12,9,13,4,3,15,6
101927728,297,158,284,243,293,134,238,296,171
101927730,37,13,30,28,13,13,24,31,10
101927735,55,43,49,27,23,28,25,49,17
101927736,56,17,19,27,13,11,21,33,16
101927740,2,2,2,6,1,0,2,3,2
101927746,37,15,36,34,33,22,24,30,20
101927750,11,4,3,7,1,2,10,12,12
101927751,39,21,57,40,37,26,53,41,38
101927755,22,45,9,21,30,16,40,39,38
101927759,386,355,424,433,227,232,283,402,210
101927761,75,48,56,34,34,30,56,45,30
101927762,4,3,2,0,2,1,3,7,0
101927763,17,17,12,1,5,5,27,25,10
101927764,29,16,13,8,10,5,11,26,10
101927765,118,92,68,58,40,49,82,86,95
101927766,25,5,4,8,8,7,20,11,7
101927767,19,7,9,31,8,14,19,20,12
101927768,218,113,118,163,109,140,185,243,127
101927769,0,1,0,3,1,0,0,4,2
101927770,8,15,6,11,24,11,9,16,15
101927774,1,7,7,1,8,7,3,9,6
101927777,323,442,328,501,363,289,419,444,384
101927780,9,9,4,6,7,0,5,2,15
101927787,1,0,0,1,0,0,0,1,0
101927789,49,35,39,64,45,28,47,58,38
101927795,0,0,1,0,0,0,0,0,0
101927796,8,5,8,16,5,7,2,15,1
101927797,2,7,0,3,1,0,0,1,2
101927798,1,1,0,0,0,0,0,0,0
101927802,48,26,34,26,24,10,59,41,22
101927808,222,92,53,70,30,53,81,100,79
101927811,15,9,15,20,8,17,35,32,25
101927813,0,0,0,0,0,0,0,0,2
101927814,0,14,6,2,3,3,10,12,12
101927815,1,0,0,8,8,0,1,2,0
101927817,154,72,79,89,51,55,77,127,30
101927821,0,0,0,0,0,0,0,1,0
101927822,0,0,0,1,0,0,0,0,0
101927824,26,11,10,23,6,11,10,12,11
101927827,9,8,2,6,6,6,6,10,18
101927828,0,0,1,2,0,0,0,3,0
101927829,0,0,0,0,0,0,0,0,0
101927830,28,17,23,21,24,16,20,30,21
101927832,35,18,39,64,38,24,51,54,27
101927835,76,25,25,18,9,14,35,39,22
101927839,14,5,10,9,12,16,12,16,12
101927843,2,1,0,0,1,0,0,6,2
101927844,23,33,14,28,17,15,20,24,16
101927845,2,0,0,0,4,8,5,0,0
101927847,0,0,1,0,0,0,2,4,3
101927849,43,32,39,34,41,23,56,67,61
101927851,2,0,0,3,1,4,0,1,2
101927853,40,41,50,62,14,22,23,45,34
101927854,355,143,101,96,123,80,128,168,104
101927855,34,28,14,28,10,12,21,25,13
101927859,0,0,2,0,0,0,1,0,0
101927862,67,36,29,30,19,24,19,47,36
101927865,21,8,12,26,13,8,21,19,11
101927866,2,2,3,0,7,0,1,2,6
101927869,0,0,0,0,0,0,0,0,0
101927870,8,4,2,2,21,6,0,10,10
101927873,9,0,6,21,11,5,12,7,20
101927876,20,11,16,30,3,15,30,13,7
101927878,0,1,0,0,0,1,0,1,0
101927881,3,3,0,4,2,0,2,8,0
101927884,4,0,1,3,1,3,0,1,0
101927891,141,98,62,119,130,110,125,162,135
101927900,0,1,0,0,2,0,0,0,0
101927901,8,10,10,3,5,6,15,12,21
101927905,173,171,194,200,123,248,264,125,152
101927907,627,427,219,238,333,292,337,504,366
101927908,53,18,20,16,10,11,24,29,28
101927911,68,23,36,28,14,16,15,30,17
101927914,7,0,4,6,2,7,0,5,4
101927915,0,0,0,0,0,0,0,0,0
101927917,69,37,33,16,36,16,21,30,16
101927919,20,9,13,15,9,5,3,4,7
101927921,78,33,40,27,11,23,39,51,59
101927922,0,0,1,4,2,4,0,2,2
101927924,11,15,2,23,8,7,6,14,10
101927926,0,3,0,5,1,5,5,23,2
101927931,0,1,2,0,0,0,0,5,2
101927932,10,1,2,3,0,1,3,12,5
101927934,2,1,1,2,0,1,0,2,0
101927944,91,64,76,81,38,68,73,178,60
101927948,23,18,2,22,5,14,39,66,8
101927950,109,59,50,49,38,38,32,81,59
101927953,0,0,0,0,0,0,0,0,0
101927954,12,3,11,10,1,3,4,10,5
101927955,33,23,1,14,15,18,24,36,28
101927957,234,151,124,199,183,135,168,225,159
101927964,1,0,0,0,0,0,3,0,0
101927967,26,13,14,28,17,24,26,103,20
101927969,29,30,23,34,6,16,15,34,13
101927972,36,21,11,20,17,12,19,14,5
101927973,27,16,20,13,9,17,23,15,13
101927980,25,11,15,8,17,18,21,21,12
101927983,24,27,12,8,10,15,22,23,17
101927987,116,91,70,81,48,55,90,128,98
101927989,33,25,30,42,46,25,50,47,31
101927990,0,0,0,0,0,2,0,1,6
101927992,0,0,0,0,0,0,0,2,0
101927994,2,2,4,2,3,0,5,6,2
101928000,29,50,35,44,54,21,41,52,39
101928001,118,68,42,60,31,31,45,73,81
