Geneid,featureCounts on data 326: Counts_HISAT2 on data 22 and data 21: aligned reads (BAM),featureCounts on data 334: Counts_HISAT2 on data 30 and data 29: aligned reads (BAM),featureCounts on data 336: Counts_HISAT2 on data 32 and data 31: aligned reads (BAM),featureCounts on data 344: Counts_HISAT2 on data 40 and data 39: aligned reads (BAM),featureCounts on data 348: Counts_HISAT2 on data 44 and data 43: aligned reads (BAM),featureCounts on data 352: Counts_HISAT2 on data 48 and data 47: aligned reads (BAM),featureCounts on data 358: Counts_HISAT2 on data 54 and data 53: aligned reads (BAM),featureCounts on data 360: Counts_HISAT2 on data 56 and data 55: aligned reads (BAM),featureCounts on data 372: Counts_HISAT2 on data 68 and data 67: aligned reads (BAM)
4882,1590,630,1071,1739,1225,1341,1798,1474,1782
4883,49,66,100,158,95,122,132,104,184
4884,1729,899,1328,2612,1905,1194,3617,2807,3248
4885,309,346,254,811,245,212,459,307,300
4886,1827,1113,1365,1795,1965,2012,2214,1727,2481
4887,136,287,127,38,297,871,50,39,53
4888,601,186,307,513,525,620,621,565,794
4889,365,478,701,917,635,605,951,747,724
489,21,24,13,41,38,25,26,36,41
4891,1927,1425,1535,3044,2762,2441,4214,3149,3992
4892,16,8,16,62,32,18,38,21,21
4893,1349,1597,1404,2811,2569,1888,3234,2192,2531
4897,11043,7669,8773,17527,14617,13977,19519,14986,18533
4898,4674,2324,4180,6478,4740,5129,7016,5691,7361
4899,493,260,441,624,572,610,681,648,825
49,10,0,2,3,5,10,1,1,3
490,48192,43203,67726,108830,62610,64967,141738,96895,107372
4900,4571,830,2132,2792,1926,1682,4316,3069,6768
4901,57,33,23,68,76,63,60,51,86
4902,7,0,3,5,1,2,1,0,2
4904,2760,2018,2738,4590,3851,3160,5434,4025,4843
4905,61,57,154,78,105,39,58,69,60
4907,1262,1061,601,2435,2050,1182,2596,1388,1970
4908,4,0,0,2,0,0,4,0,2
4909,0,0,0,0,0,0,0,0,0
491,20242,4942,12350,18956,10940,13129,25265,23096,31527
4913,138,103,151,231,156,151,225,242,246
4914,36,21,23,54,27,60,66,35,57
4915,51054,38387,25192,78769,75190,57281,82213,60638,82901
4916,5618,2218,4009,6064,4705,5000,6211,5357,7138
4917,12,8,16,20,9,12,14,12,19
4919,113,55,58,209,154,107,232,92,251
492,2508,767,1871,2641,1600,2130,3362,2957,4177
4920,8,8,10,63,14,12,41,11,19
4921,1011,556,359,1377,1553,1058,1857,1098,1653
4922,5,6,2,125,8,11,159,35,9
4923,14,6,8,14,8,19,9,10,9
492303,53,41,59,120,68,52,91,83,96
492307,0,0,2,4,0,0,0,0,2
492311,4123,3037,3580,6551,5193,5280,7820,5826,6799
4924,1100,490,799,1476,1158,1054,1689,1277,1708
4925,3807,2740,4141,5780,4844,3975,6252,4672,5120
4926,4561,1991,3397,5204,4543,4680,5499,4371,5919
4927,869,650,994,1263,1123,980,1502,1037,1468
4928,2555,1561,2265,3990,3252,3082,4097,3533,4514
4929,135,15,44,91,43,81,154,60,77
493,6426,5567,6420,8176,6725,11599,8304,6511,6939
4931,1003,564,883,1137,1178,1150,1208,920,1447
4935,130,79,92,182,223,155,193,194,204
493753,801,870,1021,1693,1600,1309,1966,1255,1684
493754,722,312,546,787,877,631,774,739,954
4938,174,83,89,281,181,148,300,265,335
493812,704,657,693,1238,1259,1057,1415,1243,1088
493829,7,2,11,13,8,14,24,13,15
493856,446,510,565,952,843,703,1159,839,904
493860,47,22,41,50,47,70,68,52,60
493861,204,129,169,358,276,281,330,257,300
493869,18,14,14,83,30,32,89,48,44
4939,339,98,205,541,360,253,542,433,809
493900,74,32,26,122,71,50,135,75,99
493901,0,0,0,0,0,0,0,0,0
493911,134,91,106,171,162,153,204,198,163
493913,0,0,0,0,0,0,0,0,0
4940,258,48,88,241,166,169,203,189,347
494115,1333,1229,1175,2391,2393,1874,2841,2022,2628
494118,0,0,3,1,0,0,0,0,3
494119,0,0,0,0,0,0,0,0,0
494127,15,4,15,6,15,8,14,9,16
494141,3,8,4,5,3,1,17,6,8
494143,75,134,102,186,209,179,208,131,170
494188,0,0,3,9,7,3,7,10,8
494197,0,0,0,0,0,0,0,0,0
4942,2884,4059,4508,8415,6128,5588,9114,5869,7369
4943,397,147,262,404,265,315,460,390,543
494323,2,1,0,1,1,1,1,2,1
494324,0,0,0,0,0,0,0,0,0
494325,1,0,0,2,0,2,4,2,2
494326,3,3,1,1,0,0,0,1,5
494327,0,0,1,1,1,0,1,0,0
494328,2,0,0,0,1,1,0,0,2
494329,2,1,4,2,3,4,3,3,7
494330,0,0,1,0,2,0,1,1,0
494331,3,2,0,0,1,0,0,5,2
494332,6,2,1,3,1,4,4,2,4
494333,0,1,0,0,0,1,2,1,0
494334,0,0,0,0,0,1,0,0,0
494335,1,1,0,2,6,4,2,0,3
494336,0,0,0,0,0,0,0,0,0
494337,0,1,1,0,2,0,2,2,0
494470,1045,349,764,849,635,767,945,703,1153
494513,171,104,141,179,202,170,228,157,217
494514,8,2,2,22,4,7,10,31,18
494551,0,0,0,0,0,0,0,0,0
494558,0,1,0,0,0,0,1,0,3
4946,2721,2982,4077,5791,5244,4391,5944,4171,4785
4947,1407,658,967,1638,1319,1205,1741,1315,1763
4948,159,187,338,362,318,253,228,255,176
495,0,0,2,1,5,2,9,5,6
4951,1,0,2,0,2,0,0,2,0
4952,2054,1177,2022,2824,2159,2738,3391,2956,3624
4953,652,913,855,2213,1552,1126,1691,1103,1293
4956,17,22,11,38,18,12,27,19,21
4957,1245,567,891,1473,1117,1042,1487,1245,1425
4958,386,131,155,239,309,325,635,344,581
496,1,0,2,25,5,7,16,7,10
4967,2745,1332,2425,4195,3144,3116,4527,3825,4392
4968,362,184,297,457,320,328,554,338,550
4969,367,129,207,332,182,348,602,302,489
497048,2,0,1,0,0,1,0,4,2
497049,0,0,0,0,0,0,0,0,0
497189,0,4,2,0,0,2,2,2,2
497190,51,8,29,32,66,45,36,14,57
497258,194,67,108,196,258,223,278,225,292
497259,0,0,2,0,0,0,4,3,0
4973,231,249,275,610,642,336,1202,751,865
4974,2230,2093,1770,3634,3531,2904,5928,4327,5121
4975,2,0,2,0,5,0,0,2,0
4976,11750,12267,16772,24687,18476,17622,29806,20605,23579
497634,0,0,0,0,2,0,0,0,0
497661,2,6,4,14,10,11,9,6,5
4978,2435,1607,1991,3548,2167,2750,4389,3465,6503
498,6864,9862,12782,21422,16277,13065,22741,15778,18771
4982,22,3,5,107,30,18,117,29,9
4983,4427,2981,3226,6106,6470,5696,5873,4212,5575
4985,26,9,37,56,17,29,64,59,78
49854,1795,1350,1387,2945,2117,2112,3056,2449,2994
49855,4268,3178,4426,5730,5949,5118,6837,5009,6215
49856,158,102,130,192,116,145,195,185,275
4986,1569,1517,1714,2761,1857,2045,2961,3109,2309
49860,1,0,0,0,0,0,2,2,2
49861,286,95,116,222,222,243,224,284,285
4987,71,72,97,145,125,104,173,120,125
4988,5174,3320,5445,7012,5041,5437,5703,5063,3547
4990,0,0,0,0,0,0,0,0,0
4991,2,2,10,3,1,2,1,13,6
4992,141,13,46,50,43,37,94,94,97
4993,18,9,13,16,8,19,31,25,26
4994,64,30,40,82,39,50,60,24,77
4995,48,36,56,87,58,92,126,57,86
4998,20,7,4,13,16,18,17,10,12
4999,1270,1043,1480,2142,1888,1644,2706,1840,2413
50,3165,1774,3189,4712,3641,3583,5169,4301,5589
5000,2168,2372,3224,4606,3952,3675,5680,3716,4453
5001,1049,1120,1761,2120,2048,1832,2519,1760,1921
5002,0,0,0,0,3,5,0,4,0
5003,2,0,1,0,3,0,1,0,4
5004,0,0,0,0,0,0,0,0,0
5005,4,2,2,3,1,6,11,10,10
5007,3504,1501,3090,4518,3065,3592,5615,4689,5393
5008,8,6,5,5,4,4,6,8,9
5009,2,7,3,13,9,10,7,7,6
501,3868,1666,2306,5167,4671,3262,4879,4133,4784
5010,1222,402,271,1727,832,672,2287,1996,2297
5013,14,0,8,10,7,11,17,24,8
5015,2,4,0,28,4,9,26,1,2
5016,236,82,180,183,188,262,279,207,364
5017,11,2,6,4,12,5,3,5,5
5018,596,403,565,951,692,698,993,812,1059
5019,4497,6130,8417,11283,8984,8751,12324,9084,9835
5020,0,0,0,2,0,0,0,0,0
5021,761,502,184,478,997,1035,225,340,338
5023,8,5,10,4,20,21,26,12,27
5024,2,2,2,12,0,0,6,0,6
5025,134,82,124,204,207,148,256,169,307
5026,65,54,98,158,92,118,101,86,120
5027,1156,371,496,1718,723,810,1641,1457,1778
5028,3576,3849,4762,6109,4769,4101,4688,4366,2687
5029,24,9,6,33,18,28,30,31,55
5030,17,2,4,3,11,0,5,6,8
5031,6,4,13,15,10,9,29,13,7
5032,34,13,31,25,18,39,18,40,32
5033,1460,1763,1011,3244,2373,1903,2887,1981,2412
5034,1640,1060,1506,2635,1850,1918,2833,2172,2718
503497,0,0,0,0,0,0,0,0,0
503519,2,1,0,0,0,4,2,0,0
503538,44,8,28,63,21,20,40,38,61
503542,248,84,177,250,183,185,213,244,248
503569,9,5,10,20,12,22,11,4,24
503582,4,2,4,2,5,5,5,7,7
5036,1385,1417,2017,2796,2274,2092,3325,2307,2785
503614,0,0,0,0,0,0,0,0,0
503618,0,0,0,0,0,0,0,0,0
503637,7,1,9,2,8,11,24,4,13
503639,11,3,15,14,7,19,25,5,22
503640,87,17,49,56,63,77,31,69,96
503645,12,2,10,18,6,18,11,21,6
503693,82,134,136,221,213,158,281,168,211
5037,10527,9982,13517,22799,17667,16482,25238,16818,22548
503834,0,0,0,2,0,0,0,0,0
503835,1,0,1,3,0,0,2,2,3
503841,0,0,0,0,0,0,0,0,0
504180,0,0,0,0,0,0,0,0,0
5042,103,51,59,88,90,107,118,111,119
5045,454,214,302,625,414,445,566,463,736
5046,1058,245,272,1533,589,709,1884,1406,2158
5047,0,0,0,0,0,0,0,0,0
5048,16109,12270,15927,27152,20886,19973,32225,24816,29474
50484,1428,1693,1456,3563,2940,2236,4277,2740,3247
50485,376,156,270,448,341,373,535,466,585
50486,48,69,39,117,52,49,61,75,45
50487,5,1,3,0,0,10,9,2,5
50488,7268,1694,4249,5916,4676,5253,5862,6506,8688
50489,5,2,0,0,4,4,6,2,2
5049,4665,6040,6181,11016,8917,7321,12794,9227,9043
5050,122,148,225,229,221,232,264,192,271
50506,13,2,2,5,2,3,2,10,11
50507,77,61,122,178,181,85,383,196,248
50508,0,0,1,0,0,0,2,0,0
50509,633,91,966,1033,744,227,659,446,717
5051,307,196,172,526,403,324,472,391,436
50511,249,122,112,198,297,273,230,186,254
50512,918,881,1257,1227,1200,1392,1392,1104,1283
50514,66,22,21,67,74,41,152,64,113
50515,2063,1400,1842,3351,2390,2364,3315,2824,3049
5052,2961,3554,3423,8055,6750,5263,8838,5690,7608
5053,9,11,14,29,7,18,68,40,30
5054,30,21,17,35,23,28,76,28,43
5055,0,0,2,2,0,0,0,0,2
5058,3058,3453,4655,5269,4305,5336,5335,4423,5143
506,5551,6062,8881,14897,9317,8817,14912,10952,13719
50604,0,0,0,0,0,0,0,0,0
50613,14,2,6,10,2,7,28,8,4
50614,48,2,41,48,24,34,26,40,25
50615,34,7,12,13,23,30,13,17,56
50616,4,0,1,0,1,3,4,9,7
50617,39,25,25,49,34,23,40,31,34
50618,4222,2754,3975,6076,4926,4564,7206,5212,6566
50619,131,90,132,194,190,125,171,137,192
5062,3367,1659,2095,4098,3939,3509,4954,3947,5177
50624,0,0,0,0,0,0,0,0,0
50626,635,395,591,990,715,621,750,660,854
50628,272,102,211,289,218,242,281,289,353
5063,9923,11219,15164,19745,16850,17053,21872,16990,16843
50632,1166,775,1368,1498,1155,1389,1446,1266,1692
50636,70,33,52,54,42,73,78,51,99
5064,2298,932,1567,2378,2587,1728,2757,2515,2867
50640,3365,4520,4018,7824,6757,5365,8513,5559,6493
50649,4032,1522,3203,3973,4014,3426,4692,3938,5500
50650,1255,770,1077,2247,1346,1508,2213,1692,2014
50651,189,44,158,177,121,119,279,239,322
50652,287,66,68,377,310,299,640,481,784
5066,10879,10107,16714,29054,15756,14659,31569,21307,23482
5067,866,725,709,1753,1027,1200,1510,1259,1477
50674,0,0,0,0,0,0,0,1,1
5068,0,0,0,0,0,0,0,0,0
5069,201,34,93,178,119,111,197,182,251
50700,0,0,0,0,0,0,0,0,0
5071,1355,752,1250,1681,1457,1362,2211,1660,2269
50717,4704,2916,4143,6997,5150,5557,7663,5863,7041
5073,16,33,19,26,26,11,4,92,15
5074,896,838,654,1281,1195,1035,1743,1177,1128
5075,0,0,0,0,0,0,0,0,0
5076,0,0,0,0,0,0,0,0,2
5077,22,12,33,35,28,36,43,26,52
5078,0,0,2,0,0,1,0,1,0
5079,6,3,1,2,4,5,4,3,8
5080,1442,827,779,2020,1852,1588,2275,1606,2130
50801,52,31,56,77,85,60,69,83,90
50804,3977,3671,4847,7280,5854,5555,8404,5873,6628
50805,0,0,0,0,0,2,0,0,0
50807,4007,1946,3373,4389,3827,3788,4722,3901,4545
50808,1371,1190,955,2620,2265,2061,2601,2207,2420
50809,7447,4228,5696,9852,9315,7863,10803,8529,10360
5081,15,12,15,44,7,26,29,18,19
50810,3067,3661,4642,6149,5844,5051,7099,5110,5375
50813,962,763,1040,1665,1442,1325,1775,1374,1593
50814,236,181,299,345,321,313,505,374,440
5082,709,680,672,1383,1208,1043,1984,1332,1705
5083,0,0,0,0,0,0,1,4,0
50831,238,65,106,148,191,241,250,211,261
50832,180,58,104,168,197,195,203,140,184
50833,0,0,0,0,0,0,0,0,0
50834,17,7,6,25,11,14,57,23,72
50835,0,0,0,0,0,0,2,0,0
50836,0,0,0,0,0,0,0,0,0
50837,0,0,0,0,0,0,0,0,0
50838,1,0,2,1,2,0,0,0,0
50839,0,0,0,0,0,0,0,0,0
50840,2,0,4,0,1,1,3,0,2
50846,2,0,0,12,3,0,0,1,2
50848,366,204,206,589,400,308,494,311,423
50852,4,6,0,3,4,4,2,0,4
50853,294,131,223,325,336,360,317,189,354
50854,0,0,0,0,0,0,0,0,0
50855,83,69,97,160,134,93,128,120,167
50856,113,83,118,125,179,121,162,107,136
50858,1,0,0,0,0,0,0,0,0
50859,9595,7921,12346,20097,13624,11674,30033,21510,23166
50861,2393,1780,2621,3353,2830,2715,3444,2953,4044
50862,4999,5983,6920,10009,9804,6738,14209,8535,10988
50863,3970,2330,2573,5773,5243,3456,7663,5487,7219
50865,383,151,365,345,483,430,466,443,482
5087,7068,4232,5468,9685,8034,8068,11064,9209,10225
5089,8,12,12,9,8,7,10,6,19
509,1753,1727,2793,4088,3122,2634,4541,3405,3937
5090,1687,1351,2083,3015,2411,2170,3505,2866,3105
5091,1378,521,999,1628,1271,1220,1931,1676,2244
5092,120,104,152,247,208,203,237,181,185
5093,2204,518,1112,1514,1413,1516,1807,1883,2761
50937,1082,612,816,1394,1155,1127,1374,1092,1485
50939,176,182,263,332,350,210,350,224,275
5094,2559,855,1777,2550,2154,2084,2903,2794,3712
50940,153,102,116,217,229,214,408,336,379
50943,28,1,18,13,14,13,23,33,13
50944,809,191,401,321,461,338,150,239,222
50945,0,0,0,1,2,0,0,0,0
5095,1648,1690,2140,3489,3380,2507,3916,2585,3048
5096,612,464,643,1050,884,738,1339,1003,1362
50964,0,0,2,0,0,0,0,2,0
5097,3148,1327,2792,4153,2319,3155,4216,3961,4480
5098,3321,1174,1562,4081,2589,3449,3692,3289,3762
5099,4125,2734,2865,8667,4110,3920,9262,7644,8231
50999,1887,1745,1338,3541,2739,2366,3752,2820,3365
51,4127,3740,3615,7691,6918,5862,8866,6220,7306
5100,992,343,729,1138,767,822,1161,1118,1363
51000,432,406,451,842,804,611,1134,669,910
51001,308,345,508,809,589,523,819,505,680
51002,308,241,320,563,525,421,596,428,463
51003,130,117,160,246,201,163,265,192,242
51004,204,189,273,419,304,351,378,285,380
51005,53,19,45,47,78,50,55,66,74
51006,464,173,297,630,480,471,637,459,629
51008,955,643,922,1760,1439,1285,1896,1451,1849
51009,549,574,560,1216,924,819,1365,945,1090
5101,24350,15650,12829,40568,29019,23499,43338,35857,36725
51010,654,598,601,1183,1083,906,1369,1139,1415
51011,657,362,475,859,516,625,763,638,985
51012,456,706,584,1221,1189,839,1355,896,1053
51013,232,207,244,532,390,378,526,436,491
51014,2668,3454,2389,5657,5498,3938,7148,5059,5744
51015,415,432,499,984,797,674,1082,673,910
51016,104,86,157,164,153,154,165,163,214
51018,1071,1072,1179,1608,1860,1493,2043,1790,1786
51019,690,877,1114,1669,1423,1219,1968,1338,1586
51020,1302,1378,1857,2397,2683,2020,2731,1965,2429
51021,1279,1108,1343,2298,1992,1718,2545,1714,1996
51022,173,189,318,345,360,283,448,333,358
51023,178,260,345,520,401,392,590,347,451
51024,587,657,891,1549,1221,1093,1680,1199,1303
51025,0,0,0,1,2,0,0,1,1
51026,1129,1101,1363,2200,1878,1730,3024,1999,2498
51027,79,152,126,221,174,137,220,133,211
51028,2398,1647,1988,4003,2616,2513,4398,3498,3775
51029,2003,1496,1782,3192,2736,2183,3515,2700,2606
51030,385,604,501,1272,1098,721,977,830,737
51031,1207,1375,2162,2747,2279,2101,2921,2105,2404
51032,29,4,21,30,15,27,41,22,27
51035,805,704,1197,1402,1284,1112,1772,1387,1517
5104,0,0,0,10,8,6,32,7,10
51042,81,27,45,94,56,61,105,84,119
51043,155,61,78,141,155,107,176,162,192
51046,26702,12643,24139,38612,20929,25834,49594,38996,47749
5105,10,27,6,27,38,13,9,55,17
51050,322,338,320,469,491,466,839,452,380
51052,0,0,0,0,0,0,0,0,2
51053,295,241,224,466,713,574,535,385,501
51054,77,75,89,173,150,135,124,93,124
51056,1253,1079,1178,2809,2344,1902,3175,2353,2674
51057,1438,892,1391,2015,1879,1689,2413,1791,2282
51058,129,86,163,251,221,204,240,199,256
51059,1874,970,1588,3683,1948,1853,4042,3076,4899
5106,84,43,57,124,76,94,104,96,174
51060,635,670,683,1435,1221,1039,1416,985,1255
51061,547,294,474,754,612,592,799,669,949
51062,3255,4180,5394,8665,5163,5529,8947,6240,7205
51063,95,26,86,101,74,95,137,89,107
51065,671,843,898,1681,1754,1329,2004,1508,1542
51066,53,12,46,59,29,26,44,27,65
51067,436,329,481,995,588,557,827,679,880
51068,1778,1726,1933,3598,3476,2916,4353,3125,3364
51069,244,170,292,344,248,335,376,336,470
51070,235,232,270,536,338,331,463,395,498
51071,327,358,219,695,619,469,844,579,706
51072,1187,1062,1623,2314,2320,1679,2452,1788,2000
51073,133,56,149,220,159,145,167,199,238
51074,324,292,365,632,589,500,710,530,632
51075,1029,914,999,1986,1612,1517,2312,1668,1915
51076,439,368,500,732,504,611,818,604,556
51077,449,406,466,771,759,551,879,629,782
51078,559,387,581,771,732,682,991,675,931
51079,1104,1432,2316,3306,2793,2364,3459,2467,2679
5108,27386,21178,29536,41123,35653,33797,49580,39426,46960
51081,469,542,734,1233,883,838,1365,976,1062
51082,643,430,579,818,744,707,1057,761,1048
51083,0,0,0,0,0,0,0,6,2
51084,1099,708,970,1710,1733,1647,2220,1481,1797
51085,90,31,48,35,118,91,67,95,95
51086,10,3,5,7,6,3,16,10,20
51087,3,1,5,8,3,3,1,5,4
51088,4301,2953,2639,6294,5808,4784,8073,5605,7146
51090,363,261,165,825,441,399,1285,973,1367
51091,613,553,560,1138,1049,811,1457,984,1092
51092,642,188,358,570,459,479,537,520,684
51093,129,60,84,170,135,145,173,159,180
51094,2041,1629,1844,3458,2824,2605,3865,3148,3541
51095,977,962,1054,2008,1562,1443,2049,1546,1856
51096,1043,1034,1296,1903,1973,1554,2441,1762,1783
51097,1635,1629,2335,3254,2561,2506,3877,2742,3109
51098,332,250,458,530,541,420,689,500,606
51099,877,790,672,1554,1478,1252,1774,1183,1503
5110,3972,4374,7134,10099,7166,6725,11507,8008,9464
51100,4882,3328,4217,7489,6453,5506,8359,6512,7368
51101,2092,1589,2207,3275,2861,2736,3865,2775,3332
51102,497,294,524,607,649,565,671,585,747
51103,441,479,622,1035,803,731,1215,662,949
51104,1020,957,877,2270,1715,1309,2878,2218,2547
51105,6508,5004,7057,10759,8372,7724,12173,8787,10098
51106,609,330,465,748,585,613,788,541,893
51107,524,402,322,780,677,610,1008,612,761
51108,3170,3962,4550,8371,6939,5115,9397,6418,7407
51109,1785,1991,1786,4023,3387,2681,4703,3208,3893
5111,347,294,357,953,642,567,855,645,826
51110,107,213,198,345,313,233,469,273,342
51111,4118,2449,3407,5634,4845,4545,6641,5048,6398
51112,155,40,152,129,150,135,185,169,221
51114,1745,643,676,2499,1398,1325,2808,2527,3001
51115,2231,1352,1275,2713,2482,1922,4077,2528,3036
51116,80,33,119,171,78,114,175,145,195
51117,143,146,196,252,225,202,294,179,254
51118,822,593,848,1283,1107,999,1557,1106,1403
51119,3702,3691,4563,7082,6132,5498,8463,6053,7599
51121,259,226,330,395,333,396,539,424,451
51122,781,783,737,1475,1309,1040,1813,1175,1306
51123,2831,1354,2068,2797,2782,2973,3973,3129,3963
51124,441,659,694,1179,1013,848,1457,1015,1090
51125,1223,1091,987,2706,2246,1695,3674,2671,3353
51126,757,704,882,1614,1219,1012,1776,1244,1562
51127,722,304,600,708,806,788,644,463,749
51128,2885,2435,2234,5317,4338,3529,7213,4967,5676
51129,178,73,21,251,86,130,170,204,247
51130,121,94,99,184,176,170,211,137,171
51131,493,360,339,691,797,579,882,553,781
51132,8429,9131,10886,15565,13618,13141,20348,14361,15560
51133,2647,2285,2634,4515,3884,3537,5534,3809,4544
51134,1380,805,1337,2048,1688,1418,2279,1549,1948
51135,300,306,236,587,609,429,676,488,630
51136,191,192,233,449,323,295,486,286,358
51138,1353,1997,2514,3698,2818,2756,3988,3027,3190
51141,1231,908,1104,1785,1651,1442,2212,1654,1750
51142,1116,970,1580,2680,2753,1742,2653,2185,2311
51143,1554,1452,2178,3272,2505,2171,3519,2475,2870
51144,2196,2821,2492,4901,3838,3199,4904,3765,4411
51145,6,3,0,0,4,8,2,2,8
51146,0,2,2,3,4,2,6,0,3
51147,585,544,634,1400,902,819,1106,833,990
51148,4703,783,874,4688,2420,2478,6705,7508,7335
51149,155,154,175,292,266,269,256,180,302
51150,1245,657,1019,1654,1519,1211,1623,1199,2138
51151,49,8,12,33,25,28,40,45,41
51154,566,354,711,1002,799,587,1051,725,892
51155,756,699,978,1265,1091,1004,1241,1042,1116
51156,2,0,0,0,0,2,0,4,0
51157,221,66,129,192,207,171,139,150,202
5116,8237,2844,6415,6207,8760,6061,7547,7212,10413
51160,312,148,240,393,447,400,403,374,569
51161,393,277,441,768,529,491,815,466,678
51162,112,87,64,182,113,80,160,127,188
51163,400,453,466,950,830,648,1061,688,843
51164,2695,2642,2900,5646,4601,4035,6205,4584,5556
51166,468,201,273,579,454,403,625,461,575
51167,686,613,762,1103,1005,895,1515,942,1288
51168,109,27,32,43,44,42,36,42,69
51170,360,398,248,720,712,457,991,595,686
51171,104,73,135,213,181,212,212,179,204
51172,348,212,334,472,370,319,493,369,517
51174,271,181,266,495,395,401,529,359,448
51175,799,667,752,1284,1192,1148,1378,1014,1314
51176,323,109,97,354,275,263,439,312,451
51177,772,493,753,1116,1080,908,1121,1017,1017
51179,6,6,0,10,5,6,26,15,27
5118,10,5,4,10,6,8,17,16,19
51181,189,194,266,353,418,304,430,307,438
51182,1323,1151,1484,2333,2155,1901,2837,1858,2298
51184,249,359,362,645,573,450,725,538,617
51185,2678,2799,3539,5706,5326,4060,6490,5104,5651
51186,464,527,493,995,1125,785,1262,898,1055
51187,1277,2039,2160,3456,3246,2722,4167,2990,3078
51188,199,280,274,443,347,278,483,289,342
5119,494,279,449,672,566,488,672,521,763
51191,429,233,189,498,490,468,671,423,508
51192,52,33,44,86,65,48,93,58,72
51193,994,1010,1205,2032,1752,1561,2641,1704,2084
51194,902,714,1054,1787,1507,1255,1908,1558,1723
51195,1639,472,996,1236,1241,1183,1309,1191,1666
51196,1028,482,678,1576,1227,870,2020,1025,1972
51198,0,0,0,0,0,4,0,0,0
51199,11891,5135,7954,15780,13943,10715,18017,14225,17842
51200,6,4,1,5,6,8,22,4,9
51201,1424,1723,1092,3419,3218,2166,4847,3076,3617
51202,761,848,1133,1781,1392,1308,1909,1402,1725
51203,55,25,47,37,103,64,38,46,68
51204,325,235,391,542,401,400,586,448,630
51205,293,170,368,480,384,405,443,359,513
51206,0,0,0,0,0,0,0,0,0
51207,0,0,0,0,0,1,2,0,0
51208,48,13,38,147,68,50,67,36,35
51209,1923,2350,2960,4103,2848,3514,4076,3223,3475
5121,9840,4425,7707,9859,9155,6356,11516,9743,13636
51213,2,0,0,0,0,0,2,0,2
51214,0,2,0,2,0,2,2,0,4
51218,522,564,712,1187,947,759,1217,859,993
5122,718,572,1238,2827,1157,1057,3458,1613,1666
51222,84,30,64,78,76,68,116,76,78
51224,32,7,9,28,20,17,37,16,51
51225,26,31,33,127,71,53,61,74,92
51226,67,11,33,61,39,57,72,39,81
51227,176,181,155,259,266,215,338,222,333
51228,959,523,467,1483,968,903,1835,1573,1849
51230,3269,1927,2928,4776,3839,3804,5675,4360,5305
51231,276,228,211,415,323,278,455,315,409
51232,6771,3881,5241,10406,8000,5895,10143,7892,9502
51233,132,22,76,79,107,89,73,52,92
51234,993,1043,1273,2246,1900,1719,2520,1741,2321
51236,125,54,94,167,113,144,167,143,111
51237,2,2,2,0,0,1,3,0,0
51239,127,87,134,190,146,144,213,156,212
51241,112,178,185,305,292,204,349,222,278
51244,816,524,752,1180,942,946,1360,1052,1162
51246,538,438,575,1011,816,660,976,707,828
51247,1939,2368,2755,4891,4095,3619,5372,3830,4536
51248,450,489,660,1018,904,800,1137,772,851
51249,326,226,243,374,342,281,489,348,469
5125,587,417,507,804,831,754,905,514,873
51250,458,434,490,822,756,675,1001,711,793
51251,406,480,619,841,867,711,1058,717,864
51252,80,22,47,75,60,76,80,77,82
51253,331,257,383,509,390,403,680,436,585
51255,209,175,297,525,436,381,571,365,426
51256,148,75,93,217,179,142,196,147,257
51257,306,296,328,538,626,388,653,491,640
51258,918,1117,1329,2305,1821,1664,2191,1678,2049
51259,88,50,71,136,124,132,120,66,126
5126,3099,1580,2827,4979,2664,3663,6050,4304,7044
51260,372,233,366,497,436,375,465,411,566
51263,1435,1654,2123,2972,2921,2327,3644,2404,2863
51264,256,273,411,760,564,464,676,486,619
51265,740,742,901,1302,1548,1034,1472,976,1245
51266,0,0,0,2,19,0,0,0,0
51267,45,11,18,37,47,22,45,44,45
51268,252,215,165,472,539,357,469,388,493
5127,1162,503,877,1166,1099,943,1480,1172,1589
51270,4,0,3,0,0,0,0,0,0
51271,1397,821,1189,1880,1451,1470,1996,1627,2145
51272,230,99,189,293,230,286,295,308,323
51274,1856,1316,1168,2891,2593,2027,3368,2566,3111
51275,351,369,553,858,594,519,839,634,578
51276,310,204,207,476,394,362,600,439,519
51277,1641,1500,1759,3042,2047,1937,2790,2027,2700
51278,105,125,131,246,156,186,258,179,227
51279,247,134,187,346,218,160,414,316,373
5128,9607,13494,14770,21700,15137,15691,24839,17377,19270
51280,2869,2405,2858,4744,4560,4007,5168,3749,4322
51281,483,124,270,411,309,316,373,314,431
51282,70,22,39,66,48,59,86,63,109
51283,6,14,13,6,4,14,11,10,13
51284,62,146,77,289,358,148,315,233,213
51285,174,88,88,295,254,279,266,155,330
