Geneid,featureCounts on data 410: Counts_HISAT2 on data 22 and data 21: aligned reads (BAM),featureCounts on data 418: Counts_HISAT2 on data 30 and data 29: aligned reads (BAM),featureCounts on data 420: Counts_HISAT2 on data 32 and data 31: aligned reads (BAM),featureCounts on data 428: Counts_HISAT2 on data 40 and data 39: aligned reads (BAM),featureCounts on data 432: Counts_HISAT2 on data 44 and data 43: aligned reads (BAM),featureCounts on data 436: Counts_HISAT2 on data 48 and data 47: aligned reads (BAM),featureCounts on data 442: Counts_HISAT2 on data 54 and data 53: aligned reads (BAM),featureCounts on data 444: Counts_HISAT2 on data 56 and data 55: aligned reads (BAM),featureCounts on data 456: Counts_HISAT2 on data 68 and data 67: aligned reads (BAM)
101929663,0,0,0,0,0,0,0,0,0
101929664,38,19,10,38,20,6,17,11,18
101929679,106,47,34,102,60,45,25,20,35
101929680,88,94,73,111,64,27,37,60,80
101929681,0,0,0,0,1,0,0,0,0
101929684,1,0,0,1,0,0,0,0,0
101929685,0,0,0,0,0,0,0,0,0
101929688,3,0,1,2,1,0,0,1,0
101929690,21,11,12,12,27,5,9,8,2
101929692,1,5,1,1,1,4,2,0,5
101929693,3,7,2,5,0,7,3,0,1
101929694,3,3,7,5,6,0,2,1,1
101929696,10,5,9,17,11,14,3,5,4
101929697,1,4,0,0,0,0,0,0,0
101929698,36,20,17,43,22,36,18,11,21
101929701,0,3,2,0,2,0,0,0,0
101929705,58,89,36,50,41,19,30,15,57
101929709,963,856,547,1448,1274,631,485,504,884
101929710,12,10,15,10,13,2,8,5,16
101929715,31,15,15,29,25,7,16,14,26
101929716,70,49,22,39,59,50,18,13,41
101929717,47,34,18,78,55,52,20,21,51
101929718,21,27,17,50,34,6,12,8,20
101929719,21,20,13,16,15,10,6,9,9
101929721,25,15,9,15,12,0,3,8,10
101929723,2,6,2,2,0,0,3,5,3
101929728,7,4,0,4,0,2,2,2,2
101929730,20,19,15,30,12,9,18,11,3
101929733,9,7,11,9,4,4,2,7,4
101929736,44,36,15,38,26,17,13,12,36
101929741,33,31,27,30,38,11,7,21,33
101929743,113,62,46,128,63,34,33,47,70
101929745,2,0,0,0,2,0,1,0,0
101929746,19,12,1,10,1,2,2,2,8
101929747,0,1,0,0,3,0,1,0,0
101929748,618,621,467,892,589,217,379,464,696
101929753,6,2,0,0,2,0,0,0,2
101929754,36,25,5,35,31,0,5,20,16
101929760,19,20,8,36,7,12,8,4,7
101929762,6,15,0,19,10,4,11,14,6
101929765,11,26,26,25,27,23,18,19,35
101929766,0,0,0,0,0,0,0,0,0
101929767,66,79,40,104,48,10,25,26,67
101929768,0,2,3,5,2,2,0,1,3
101929771,1,4,1,0,1,0,0,1,2
101929777,0,0,0,0,0,0,0,0,0
101929780,96,65,74,235,65,92,48,49,50
101929796,210,146,47,103,123,60,49,58,152
101929798,0,3,2,13,5,2,1,6,1
101929805,25,20,7,24,17,12,6,4,15
101929806,0,0,0,0,0,0,0,0,0
101929815,0,3,0,0,0,0,0,0,0
101929818,0,0,0,0,0,0,0,0,0
101929829,0,0,0,0,0,0,0,0,0
101929839,5,0,10,3,2,2,5,2,3
101929895,141,89,52,246,67,50,44,61,106
101929897,0,2,1,1,1,0,0,2,0
101929926,0,0,0,0,0,0,0,0,0
101929950,2,1,2,1,1,0,0,0,2
101929959,246,166,107,156,85,181,85,20,54
101929983,0,0,0,0,0,0,0,0,0
101929989,2,1,2,1,3,0,1,0,0
101929998,562,326,213,473,344,135,99,170,221
10193,3007,3350,2603,5625,3265,1597,1624,1913,4228
101930010,33,22,9,15,22,11,9,19,20
101930023,4,33,2,28,26,21,10,3,4
101930071,21,8,12,26,16,51,5,10,18
101930085,611,593,497,985,544,150,294,366,568
101930171,4,0,0,0,0,2,0,0,0
101930332,121,72,34,47,44,49,29,29,56
101930452,16,12,8,30,5,3,0,4,6
101930746,8,2,0,9,0,4,7,5,2
101930747,0,0,0,0,0,0,0,0,1
101930748,0,0,0,3,2,0,1,0,0
101930749,7,3,7,1,7,2,0,2,8
101937451,8,6,0,18,12,1,3,13,14
10194,2271,1332,1015,2226,1113,682,552,829,1293
10195,120,151,88,253,124,74,63,83,153
101954204,3,3,4,6,3,1,5,3,1
101954264,5,2,1,6,3,2,6,2,4
101954266,16,33,14,43,13,11,8,6,13
101954267,29,34,44,136,40,26,18,18,43
101954269,4,6,7,20,3,9,2,0,1
101954271,226,89,65,94,51,26,39,34,81
101954272,6,7,4,5,8,7,2,2,9
101954273,63,46,70,163,57,69,42,34,44
101954275,93,32,12,13,6,2,4,6,14
101954276,2,8,1,18,9,0,4,2,6
101954277,55,70,101,186,60,70,44,53,66
101954278,16,40,24,37,28,1,25,26,21
10196,1196,1131,844,2019,1715,478,673,702,1267
10197,1654,1754,1400,2590,1726,761,866,1119,1945
101978719,46,30,19,24,41,9,15,22,22
101978785,1,1,0,0,0,0,2,0,0
10198,3958,3709,3157,6265,4696,736,1944,2192,3552
10199,1509,1608,1343,2641,1774,561,880,964,1996
102,5330,5492,3635,9554,6209,1189,2649,3684,5711
1020,883,1176,921,1574,906,923,450,545,1141
10200,1208,1509,1081,1804,1380,559,745,771,1444
10201,507,437,243,656,491,262,219,234,399
10202,7,22,13,28,16,20,7,8,14
10203,675,805,559,1491,1306,125,645,781,1034
102031319,14,29,11,54,51,5,16,12,35
10204,2167,2209,1735,3303,1985,857,988,1210,2340
10205,13,23,9,27,34,20,10,14,16
10206,1916,2101,1081,3011,2774,343,1102,1437,2142
102060282,6,5,2,2,2,3,0,2,2
102060414,0,0,0,0,0,0,0,0,0
10207,2070,1893,1487,2832,2510,904,1083,1004,1772
10208,1338,1481,1082,2409,1573,260,698,943,1586
10209,5014,5032,3834,9695,4593,1979,2338,2735,5168
1021,2456,1637,1146,4871,2154,476,1027,1490,2107
10210,1765,2261,1454,3205,2554,487,1139,1371,2547
10211,0,1,48,20,2,0,1,0,1
10212,257,275,255,576,358,250,136,190,345
10213,1767,2534,2253,4143,3272,1077,1489,1613,3181
10214,0,0,0,0,0,1,0,0,0
10215,593,486,275,1141,602,220,191,329,476
102157401,32,18,3,36,16,13,6,4,9
102157402,0,0,0,0,0,0,0,0,0
10216,17,17,12,16,35,0,13,17,20
10217,1490,1350,652,1840,1391,421,567,626,1340
10218,114,49,27,79,56,77,26,33,49
10219,114,118,61,209,133,50,45,75,96
102191832,127,91,42,100,97,8,39,44,72
1022,2,11,5,10,13,0,2,0,4
10220,2251,1654,1051,2927,1720,767,715,848,1329
10221,902,1015,162,1321,948,215,389,377,717
102216268,17,29,26,23,8,6,6,10,27
102216342,18,6,5,21,21,7,2,4,14
10223,8,9,17,22,8,9,0,14,2
102238594,96,49,27,90,43,46,49,22,48
10224,262,250,111,413,343,108,140,140,254
10225,13,23,8,24,17,2,3,3,14
10226,127,85,37,245,123,94,41,68,111
10227,224,195,106,349,188,267,89,81,240
10228,4017,4584,3123,6517,4856,1559,2135,2372,5092
102288414,11,11,10,34,12,21,9,5,18
10229,1014,1218,992,1825,1435,427,690,739,1306
10230,105,84,70,185,117,55,46,73,88
10231,9940,10962,6688,15317,9449,1838,5843,7129,13790
10232,2,6,0,36,6,3,3,6,6
10233,316,329,317,641,331,429,130,207,404
10234,163,139,106,260,213,62,121,127,127
10235,356,402,269,502,289,388,157,159,338
10236,7062,7256,6086,11907,9129,2148,3914,4463,8023
10237,762,809,643,1373,1024,583,517,549,1068
10238,4593,4175,2514,6340,3443,2617,1615,2231,4192
10239,67,85,79,121,76,37,39,51,89
1024,1411,1757,1281,2681,2088,534,846,925,1778
10240,1061,1322,988,1885,1590,280,759,747,1328
10241,2317,2046,1342,3229,2561,966,993,1142,2105
10242,617,818,418,1117,905,217,450,399,827
10243,3228,3176,2758,4666,3495,878,1649,1892,3306
10244,672,795,525,1339,807,401,372,418,854
10245,195,238,162,450,242,169,106,126,265
10246,0,0,0,0,1,0,0,0,0
102464817,0,0,0,0,0,0,0,0,0
102464823,0,0,0,0,0,0,0,0,0
102464824,1,0,0,1,1,0,0,0,0
102464825,1,0,0,0,0,0,0,0,0
102464826,0,0,0,0,0,0,0,0,0
102464827,0,0,0,0,0,0,0,0,0
102464828,0,0,0,0,0,0,0,0,0
102464829,0,0,0,0,0,0,0,0,0
102464830,2,3,2,4,0,1,1,0,2
102464831,0,0,0,0,0,0,0,0,0
102464832,24,10,5,16,10,1,8,4,6
102464833,0,0,0,0,0,0,0,0,0
102464834,0,0,0,0,0,0,0,0,0
102464835,0,0,0,0,0,0,0,2,0
102464836,0,1,2,0,0,0,0,0,0
102464837,0,0,0,0,0,0,0,0,0
102465133,0,0,0,0,0,0,0,0,0
102465134,0,0,0,0,0,0,0,0,0
102465135,0,0,0,0,0,0,0,0,0
102465136,0,1,0,0,0,0,0,0,0
102465137,0,0,0,3,2,0,0,0,1
102465138,0,0,0,0,0,0,0,0,0
102465139,2,5,0,5,2,0,3,1,2
102465140,0,0,0,0,0,0,0,0,0
102465141,0,0,0,0,0,0,0,0,0
102465246,0,1,0,3,2,1,0,1,0
102465247,2,0,2,0,0,0,0,0,0
102465248,0,0,0,0,0,0,0,0,0
102465249,0,0,0,0,0,0,0,0,0
102465250,0,1,0,0,0,0,0,0,0
102465251,0,0,0,0,0,0,0,0,0
102465252,0,0,0,0,0,0,0,0,0
102465253,1,5,0,1,0,0,0,0,0
102465254,8,3,6,2,5,28,3,1,4
102465255,7,8,3,1,4,0,4,9,1
102465256,1,0,0,0,1,0,0,0,1
102465257,2,1,0,0,0,0,0,1,0
102465427,0,0,0,0,0,0,0,0,0
102465428,13,9,5,27,7,38,1,8,9
102465429,0,0,0,1,0,0,0,0,0
102465430,6,4,2,6,7,0,1,1,1
102465431,0,0,0,0,0,0,0,0,0
102465432,215,135,82,227,57,7,36,49,61
102465433,0,0,0,0,0,0,0,0,0
102465434,1,0,1,1,0,1,0,0,0
102465435,0,0,0,0,0,0,0,1,0
102465436,2,2,1,4,0,1,2,0,0
102465437,0,0,0,0,0,0,0,0,0
102465438,0,0,0,0,0,0,0,0,1
102465439,3,4,0,1,2,1,2,3,0
102465440,0,0,1,0,0,0,0,0,0
102465441,0,0,0,0,0,0,0,0,0
102465442,0,1,0,2,0,0,0,0,1
102465443,5,0,0,1,1,6,1,0,1
102465444,0,0,0,0,0,0,0,0,0
102465445,0,0,0,0,1,0,0,0,0
102465446,3,1,2,2,3,0,0,0,2
102465447,2,1,1,1,1,1,0,0,0
102465448,2,3,4,7,5,3,2,2,2
102465449,0,0,0,0,0,0,0,0,0
102465450,0,0,0,0,0,0,0,0,0
102465451,2,1,0,0,0,0,0,0,1
102465452,0,0,0,0,0,0,0,0,0
102465453,1,0,0,1,0,0,0,0,0
102465454,16,17,10,18,23,16,6,6,8
102465455,0,0,0,0,1,0,0,0,0
102465456,0,0,1,2,1,0,0,0,0
102465457,0,0,1,0,0,0,0,0,0
102465458,1,0,0,0,0,0,0,0,0
102465459,0,0,2,0,0,0,0,0,1
102465460,0,0,1,3,1,0,0,0,0
102465461,0,0,0,1,1,0,0,0,0
102465462,0,0,0,0,0,0,0,0,0
102465463,2,0,0,3,0,1,0,0,0
102465464,2,0,1,5,0,12,1,1,1
102465465,0,0,0,0,0,1,0,0,0
102465466,0,0,0,0,0,0,0,0,0
102465467,0,0,0,1,0,0,0,2,0
102465468,0,0,0,1,2,1,0,0,0
102465469,1,0,0,0,0,0,0,0,0
102465470,0,0,0,1,0,0,0,1,0
102465471,0,0,0,0,0,1,0,0,0
102465472,0,0,0,0,0,0,0,0,0
102465473,0,0,0,0,0,0,0,0,0
102465474,0,1,0,0,0,0,0,1,1
102465475,0,0,0,0,0,0,0,0,0
102465476,0,0,0,0,0,0,0,0,0
102465477,1,1,1,0,0,0,0,0,0
102465478,4,0,0,0,1,1,1,0,1
102465479,0,0,0,0,0,0,0,0,0
102465480,0,0,1,0,0,1,0,0,0
102465481,1,2,0,1,3,0,0,0,0
102465482,0,0,0,2,0,0,1,0,0
102465483,0,0,0,0,0,0,0,0,0
102465484,5,1,1,1,1,1,1,2,0
102465485,4,1,3,7,2,9,0,2,0
102465486,0,0,0,0,0,0,0,0,0
102465487,1,0,0,0,0,1,0,2,0
102465488,0,0,0,0,0,0,0,0,0
102465489,0,0,0,1,0,0,0,0,0
102465490,0,0,0,0,0,0,0,0,0
102465491,1,5,3,4,3,2,0,0,1
102465492,0,0,0,0,0,0,0,0,0
102465493,0,0,0,0,0,1,0,0,1
102465494,0,0,0,0,0,1,0,0,1
102465495,0,0,0,0,0,0,0,0,0
102465496,2,4,0,0,1,1,0,1,1
102465497,0,0,0,0,0,0,0,0,0
102465498,0,0,0,1,1,0,1,0,0
102465499,0,0,0,0,0,1,0,0,0
102465500,0,0,0,0,0,0,0,0,0
102465501,0,0,0,0,0,0,0,0,0
102465502,1,2,2,3,0,7,0,1,1
102465503,0,0,0,0,0,0,0,0,0
102465504,0,0,0,0,0,0,0,0,0
102465505,0,0,0,0,0,0,0,0,0
102465506,1,2,1,1,0,0,0,0,1
102465507,0,1,0,0,0,0,0,0,2
102465508,13,11,5,14,6,16,11,4,7
102465509,0,0,0,0,0,0,0,0,0
102465510,1,0,0,1,2,1,1,2,0
102465511,0,0,0,0,0,0,0,0,0
102465512,0,3,0,3,1,2,0,1,0
102465513,3,1,1,0,0,1,0,0,0
102465514,1,0,0,0,0,0,0,0,0
102465515,2,2,2,2,3,2,0,0,0
102465516,0,0,0,0,0,0,0,0,0
102465517,2,3,2,3,1,11,0,1,1
102465518,1,0,0,3,0,1,0,0,0
102465519,0,2,0,0,0,0,0,0,0
102465520,2,1,0,1,0,0,0,1,0
102465521,7,3,7,0,0,9,4,2,5
102465522,0,2,1,1,1,0,0,1,0
102465523,3,2,1,3,3,3,2,2,0
102465524,0,0,1,2,0,0,1,0,2
102465525,3,0,0,1,1,0,0,0,1
102465526,0,0,0,0,0,0,0,0,0
102465527,2,1,0,1,0,0,1,2,2
102465528,0,0,0,0,0,0,0,0,0
102465529,4,9,4,8,9,9,2,8,4
102465530,0,0,0,0,1,0,0,0,0
102465531,0,0,0,0,0,0,0,0,0
102465532,0,1,4,2,2,6,1,1,0
102465533,0,1,0,1,0,3,0,1,0
102465534,0,0,0,0,0,0,0,1,0
102465535,1,1,0,2,0,0,0,1,0
102465536,0,1,0,0,1,0,0,0,1
102465537,0,0,0,0,0,0,0,0,0
102465538,0,2,0,0,2,0,0,0,0
102465539,0,0,0,2,0,0,0,0,4
102465665,1,2,0,3,3,2,0,0,1
102465666,3,4,0,1,1,5,1,1,3
102465667,0,0,0,0,0,3,2,0,0
102465668,0,2,0,4,0,5,2,1,1
102465669,1,1,1,1,0,1,0,0,1
102465683,0,0,0,0,0,0,0,0,0
102465684,0,0,0,0,0,0,0,0,0
102465688,1,3,0,4,1,3,1,1,0
102465689,0,0,2,1,1,2,0,0,1
102465690,0,0,0,0,0,0,0,0,0
102465691,0,0,0,0,0,0,0,0,0
102465692,7,4,1,3,4,1,3,1,5
102465693,0,0,0,0,0,0,0,0,0
102465694,16,8,9,10,9,10,4,4,14
102465695,0,0,0,0,0,0,0,0,0
102465696,0,0,0,0,0,0,0,0,0
102465752,0,1,0,0,0,0,0,0,0
102465753,0,2,0,0,0,2,1,0,0
102465800,0,0,0,0,0,0,0,0,0
102465801,0,0,1,0,0,0,0,1,0
102465802,0,0,0,0,0,0,0,0,0
102465803,0,0,0,0,0,0,0,0,0
102465832,6,3,0,4,12,6,1,2,1
102465833,0,0,0,0,0,0,0,0,0
102465834,0,0,0,0,0,0,0,0,0
102465835,0,0,0,0,0,0,0,0,0
102465836,0,0,0,0,0,0,0,0,0
102465837,5,1,0,1,2,1,0,2,5
102465838,0,0,0,0,0,0,1,0,0
102465839,0,0,0,0,0,0,0,0,0
102465840,2,3,0,1,1,4,0,0,0
102465841,0,0,0,0,0,0,0,0,0
102465842,21,8,4,21,9,0,3,3,14
102465854,1,0,0,0,0,0,0,0,0
102465855,0,0,0,0,0,0,0,0,0
102465856,0,0,0,0,0,1,0,0,0
102465857,0,0,0,2,0,2,0,0,0
102465858,0,2,0,0,0,0,0,0,0
102465859,32,37,35,37,33,29,11,28,31
102465860,3,1,0,0,1,0,0,0,0
102465861,4,5,3,3,0,2,0,1,6
102465862,0,0,0,0,0,0,0,0,0
102465863,1,5,0,5,0,0,0,1,2
102465864,0,0,0,0,0,0,0,0,0
102465865,0,0,0,0,0,0,0,0,0
102465866,1,1,1,1,0,0,0,0,0
102465867,4,5,1,5,4,0,1,0,5
102465868,4,6,2,6,1,0,1,3,3
102465869,0,0,0,0,0,0,0,0,0
102465870,0,0,0,0,0,0,0,0,0
102465871,0,0,0,0,0,0,0,0,0
102465872,0,1,0,0,2,4,0,0,0
102465873,0,0,0,0,0,0,0,0,0
102465874,0,0,0,0,0,0,0,0,0
102465875,0,0,0,1,0,0,1,0,0
102465876,2,0,1,0,1,0,1,1,0
102465877,11,3,1,5,2,0,1,1,2
102465878,13,10,6,13,19,1,3,13,11
102465879,0,0,0,0,0,0,0,0,0
102465880,0,0,0,1,0,1,0,0,0
102465881,4,0,1,1,2,0,1,4,2
102465882,0,0,0,0,0,0,0,0,0
102465906,0,5,0,0,1,1,0,0,0
102465907,2,0,0,0,0,1,0,0,0
102465908,0,0,0,0,0,0,0,0,0
102465909,1,0,0,1,1,0,0,0,1
102465910,1,0,0,2,0,0,1,1,0
102465944,0,0,0,0,0,0,0,0,0
102465974,0,1,1,1,2,1,0,0,0
102465975,0,0,0,0,0,0,0,0,0
102465976,0,1,0,1,0,1,2,0,3
102465977,0,2,0,3,1,2,0,0,0
102465978,0,0,0,0,0,0,0,0,0
102465985,0,0,0,0,0,0,0,0,0
102465993,0,0,0,0,0,1,0,0,0
102465995,0,0,0,0,0,4,0,0,1
102466081,9,4,2,10,14,0,1,3,3
102466103,0,1,1,0,0,2,3,0,0
102466104,0,0,0,0,0,0,0,0,0
102466162,0,0,0,0,0,0,0,0,0
102466189,0,0,0,0,0,0,0,0,0
102466190,0,0,0,0,0,0,0,0,0
102466191,0,0,0,0,0,0,0,0,0
102466192,0,0,0,0,0,0,2,0,1
102466193,3,1,0,9,2,0,3,2,1
102466194,0,1,0,1,0,0,0,0,0
102466195,2,1,0,0,1,5,0,0,0
102466196,0,0,1,0,0,0,0,0,0
102466197,1,0,0,0,0,0,0,0,0
102466198,0,0,0,0,0,3,0,1,0
102466199,1,1,0,4,0,0,0,0,0
102466200,0,1,0,1,0,0,0,0,0
102466201,2,0,1,3,0,0,0,0,0
102466202,0,0,0,0,0,0,0,0,0
102466203,2,1,0,0,0,4,1,1,2
102466204,1,1,0,0,0,0,0,0,0
102466205,0,0,0,0,0,0,0,0,0
102466222,0,0,0,0,0,0,0,0,0
102466223,0,1,0,0,0,0,0,0,0
102466225,9,2,4,2,3,0,3,4,0
102466227,0,0,0,0,0,0,0,0,0
102466235,0,0,0,0,0,0,0,0,0
102466247,42,10,3,25,7,10,0,3,16
102466250,0,0,0,0,0,0,0,0,0
102466251,0,0,0,0,0,0,0,0,0
102466252,0,0,0,0,0,0,0,0,0
102466253,2,0,0,0,0,0,0,0,1
102466259,0,0,0,0,0,0,0,0,0
102466268,0,0,0,0,0,0,0,0,0
102466270,4,3,0,2,1,0,0,0,0
102466271,0,0,0,0,0,0,0,0,0
102466515,0,0,0,0,0,0,0,0,0
102466516,3,0,2,1,0,0,0,0,1
102466518,5,0,0,0,7,0,1,2,0
102466519,0,0,0,0,0,0,0,0,0
102466615,0,0,0,0,0,0,0,0,0
102466616,44,34,25,45,40,5,10,14,35
102466656,0,0,0,0,0,0,0,0,0
102466657,6,5,2,5,3,2,0,3,4
102466658,0,0,0,0,0,0,0,0,0
102466659,0,2,0,0,0,1,0,0,0
102466719,0,1,0,1,0,5,0,0,2
102466720,0,0,0,0,0,0,0,0,0
102466721,0,0,0,0,0,0,0,0,0
102466722,0,0,0,0,0,0,0,0,0
102466723,0,2,0,1,0,0,0,0,0
102466724,0,3,0,2,1,14,1,1,2
102466725,0,0,0,0,0,0,0,0,0
102466726,0,0,0,2,1,3,0,0,0
102466727,0,1,0,0,0,0,0,0,0
102466728,5,1,0,1,1,3,0,1,1
102466729,4,2,5,2,3,1,3,1,3
102466730,2,2,0,3,2,1,1,0,2
102466731,6,8,2,14,3,8,3,1,6
102466732,0,0,0,1,0,0,0,0,0
102466733,1,0,0,3,0,0,1,0,2
102466734,0,0,0,0,0,0,0,0,0
102466735,0,0,0,0,0,0,0,0,0
102466736,0,0,0,0,0,1,0,0,0
102466737,0,0,0,0,0,3,0,0,0
102466738,0,0,0,0,0,0,0,0,0
102466739,0,0,4,0,3,0,0,0,0
102466740,0,1,0,0,0,0,0,0,0
102466741,0,0,0,0,0,0,0,0,0
102466742,3,3,1,0,2,0,0,1,0
102466743,1,0,0,2,0,0,0,0,0
102466744,1,0,0,2,0,0,0,0,1
102466745,0,0,0,0,0,0,0,0,0
102466746,2,1,0,2,1,0,2,0,0
102466747,3,2,2,2,0,4,0,2,2
102466748,3,0,0,5,0,0,1,5,1
102466749,0,2,0,2,0,0,0,0,0
102466750,2,0,0,2,1,2,0,0,2
102466751,1,1,2,9,2,14,0,0,1
102466752,1,0,0,0,0,0,0,0,0
102466753,1,0,0,1,0,0,0,0,1
102466754,0,0,0,0,0,0,0,0,0
102466755,0,1,2,1,0,0,0,1,0
102466756,0,1,0,0,0,0,0,0,0
102466757,11,6,3,10,10,5,0,1,1
102466758,0,0,0,1,0,0,0,0,0
102466759,1,1,4,3,0,1,0,0,3
102466806,0,0,0,0,0,0,0,0,0
102466812,0,0,0,0,0,0,0,0,0
102466814,0,1,0,1,2,0,1,1,0
102466815,0,0,0,1,0,0,0,0,0
102466816,0,0,0,0,0,0,0,0,0
102466854,0,0,0,0,0,0,0,0,0
102466864,0,0,0,0,2,0,0,0,0
102466865,0,0,0,3,0,2,0,0,0
102466866,0,0,1,0,0,0,0,0,0
102466872,1,0,0,0,0,0,0,0,0
102466873,0,0,0,0,0,0,0,0,0
102466874,10,2,3,12,4,3,0,1,3
102466875,2,1,2,5,3,0,1,2,0
102466876,2,0,0,1,1,0,0,0,0
102466877,0,0,0,0,0,0,0,0,0
102466878,0,0,0,1,0,0,0,0,0
102466879,0,0,0,0,0,0,0,0,0
102466880,0,1,0,0,0,0,0,0,0
102466889,0,0,0,0,0,0,0,0,0
102466906,14,3,2,14,3,7,1,4,3
102466911,0,0,0,0,0,0,0,0,0
102466912,4,0,2,7,0,0,0,1,1
102466918,0,0,0,0,0,0,0,1,0
102466953,0,0,0,0,0,0,0,0,0
102466967,0,1,0,0,0,0,0,0,0
102466972,0,0,0,0,0,0,0,0,0
102466982,0,0,0,0,0,0,0,0,0
102466983,0,1,3,1,0,0,1,0,0
102466984,1,1,0,1,0,3,0,1,1
102466985,4,3,1,9,4,7,1,2,2
102466986,0,0,0,0,0,0,0,0,0
102466995,8,6,3,5,1,0,0,2,5
102467003,0,1,1,3,6,2,1,2,1
102467004,0,0,0,0,1,0,0,0,0
102467005,0,0,1,0,0,0,0,0,0
102467073,34,25,20,35,44,17,25,3,23
102467074,0,0,0,0,0,0,0,0,0
102467075,0,1,0,0,0,0,0,0,0
102467077,0,0,0,0,0,0,0,0,0
102467079,3,0,2,7,2,0,0,2,0
102467080,4,4,4,3,13,2,3,2,2
102467081,1,0,0,0,2,0,0,0,0
102467146,2,5,0,12,6,0,4,0,2
102467147,12,6,6,25,12,2,5,5,6
102467212,18,11,8,7,14,2,4,7,9
102467213,7,9,4,2,0,4,4,7,3
102467214,8,5,4,3,11,0,2,0,1
102467216,1,0,0,1,0,1,0,0,1
102467217,0,0,0,0,0,0,0,0,0
102467222,39,21,7,27,16,3,4,2,15
102467223,1,0,2,0,0,0,0,0,1
102467224,6,5,3,2,7,4,0,0,1
102467225,8,1,4,6,9,4,2,4,2
102467226,0,1,9,9,31,0,2,0,3
102467655,0,0,0,0,0,0,0,0,0
10247,1285,1741,829,2379,3195,96,1012,921,1890
102477328,10,4,3,9,10,0,9,8,8
10248,360,447,336,651,405,338,194,207,549
10249,9,1,1,8,1,0,3,5,3
1025,2278,2010,1606,3144,1832,1870,879,905,1696
10250,4892,3689,2768,6609,3064,1547,1573,2070,3250
102503427,11,6,3,12,5,2,5,1,3
102503429,62,46,24,22,50,2,9,19,20
10251,99,73,46,160,70,50,28,62,65
10252,450,484,152,471,386,156,223,163,347
102524628,66,68,53,104,72,4,38,24,51
10253,2033,1757,920,2835,1622,806,763,1024,1787
10254,3186,3763,2257,6348,4875,562,1909,2308,4145
102546175,11,19,4,56,21,6,7,13,23
102546226,143,75,29,135,169,25,80,68,108
102546227,8,6,8,9,12,1,4,3,9
102546228,2,0,0,0,0,0,0,0,0
102546229,1,11,2,0,15,2,0,0,0
102546294,167,163,119,215,166,76,68,104,103
102546298,4,14,2,0,0,3,0,1,2
102546299,81,61,36,66,89,14,29,47,46
10255,0,0,0,0,0,0,0,0,0
102557615,2,1,1,0,0,0,0,0,2
10256,56,52,42,101,77,71,21,27,43
10257,448,750,459,1533,1144,373,391,392,665
102577424,20,19,11,21,13,24,7,8,31
102577426,0,0,0,2,0,0,1,0,1
102578074,1,2,3,2,14,13,2,5,1
1026,164,112,51,191,106,87,34,60,101
10260,6591,6860,5533,12217,8275,1654,3933,4491,7282
102606463,111,68,43,90,64,12,56,51,114
102606465,110,122,76,270,166,19,60,74,94
102606466,0,0,0,0,0,0,0,2,0
10261,124,173,56,348,265,52,98,89,143
10262,268,215,187,358,194,156,100,128,223
10263,142,182,127,311,123,137,73,94,183
10265,1,3,0,0,0,0,0,0,0
102659288,10,14,11,17,10,0,2,4,15
102659353,885,784,531,1195,684,455,371,464,781
10266,61,64,23,134,76,38,24,25,70
10267,569,449,317,813,795,831,234,214,590
10268,45,52,51,113,69,68,27,43,39
102682016,236,123,98,180,153,133,87,52,84
10269,2132,2693,1906,4200,3453,590,1564,1975,3355
1027,2239,2596,1844,4053,2981,1444,1272,1823,3102
10270,1291,1063,824,1820,1099,1381,743,597,1267
10272,88,87,60,170,71,107,31,49,114
102723099,53,68,51,104,65,10,15,40,60
102723165,0,0,0,0,1,3,2,0,2
102723166,23,28,16,49,31,21,10,8,21
102723167,302,237,101,312,364,32,127,186,252
102723316,43,31,5,8,4,4,14,6,10
102723318,0,4,2,4,10,0,0,0,2
102723320,4,2,0,1,5,1,1,0,0
102723322,5,1,6,3,2,2,5,2,4
102723330,0,0,0,0,2,0,0,0,0
102723332,25,22,15,32,30,9,11,13,28
102723335,61,23,8,64,6,9,6,13,15
102723344,6,1,0,3,9,0,0,6,3
102723354,28,35,23,45,15,27,11,12,45
102723356,39,50,18,53,46,12,23,27,40
102723360,2,0,0,3,2,0,0,0,2
102723362,2,0,0,0,2,0,0,3,2
102723373,0,0,0,0,2,0,0,0,0
102723376,0,0,0,1,0,0,0,0,0
102723377,0,0,0,1,0,0,0,0,1
102723378,4,2,0,2,0,2,0,0,1
102723382,0,0,0,0,0,0,0,0,0
102723383,0,0,0,0,0,0,0,0,0
102723385,8,4,11,9,6,8,0,0,6
102723390,333,340,53,402,163,29,216,95,227
102723394,0,0,0,0,1,0,0,0,0
102723407,0,0,0,0,0,0,0,0,0
102723418,3,11,5,11,13,3,2,3,1
102723422,61,26,34,59,82,4,14,38,39
102723426,14,11,13,27,12,5,6,4,16
102723427,0,0,0,0,0,0,0,0,0
102723439,75,42,42,82,84,24,38,39,52
102723448,0,0,0,0,0,4,0,0,1
102723451,0,2,0,0,0,0,0,0,0
102723475,0,0,0,0,0,2,0,2,0
102723481,2,1,0,4,1,0,0,0,1
102723483,2,5,1,5,2,7,2,2,9
102723487,1,8,1,7,7,3,1,4,6
102723502,0,0,0,0,0,0,0,0,0
102723503,107,87,29,166,89,20,37,72,60
