signatureid,compound,concentration,time,cellline,similarity,pValue,sig_direction
LINCSCP_62501,BRD-K11088254,5uM,6h,VCAP,0.44574372,0.00149798435,Down
LINCSCP_41978,CHEMBL2141330,1uM,24h,NOMO1,-0.4457282,0.00149862355,Down
LINCSCP_69281,Ruxolitinib,0.37uM,24h,A375,0.44572761,0.001498647632,Down
LINCSCP_49507,BRD-K55533488,3.33uM,24h,PC3,-0.44572696,0.001498674408,Down
LINCSCP_12547,CHEMBL1222381,80uM,6h,CL34,-0.44568499,0.001500404334,Down
LINCSCP_16812,BRD-K31856043,10uM,6h,HA1E,0.44565491,0.001501644649,Down
LINCSCP_87268,PF-03758309,0.37uM,24h,CD34,0.44563994,0.001502262473,Down
LINCSCP_157495,Chlorprothixene,1.11uM,24h,PC3,-0.44562782,0.001502762844,Down
LINCSCP_60092,BRD-K87260976,5uM,24h,VCAP,-0.44561872,0.001503138908,Down
LINCSCP_56887,Tivozanib,10uM,24h,VCAP,-0.44561492,0.00150329554,Down
LINCSCP_115971,Dasatinib,0.04uM,3h,HS578T,-0.44556777,0.001505244072,Down
LINCSCP_172598,Dipraglurant,3.33uM,24h,YAPC,-0.44556277,0.001505451076,Down
LINCSCP_243501,Captopril,10uM,24h,MCF7,0.44553881,0.001506442071,Down
LINCSCP_262292,GTP 14564,10uM,24h,NPC,-0.44552257,0.001507114172,Down
LINCSCP_4475,ZINC01050121,20uM,24h,A549,0.44547795,0.001508962361,Down
LINCSCP_284878,"Trans-1,4-bis(2-chlorobenzaminomethyl)cyclohexane dihydrochloride",10uM,24h,SKB,-0.44545871,0.001509759936,Down
LINCSCP_18940,MDL 29951,10uM,24h,HCC515,-0.44545646,0.001509853049,Down
LINCSCP_123650,INOSITOL,1.11uM,24h,HT29,-0.44539765,0.001512293177,Down
LINCSCP_2146,"8,10-Dimethyl-4-(2-methylphenyl)-3,4-dihydro-1H-pyrido[3',2':4,5]thieno[3,2-e][1,4]diazepine-2,5-dione",10uM,6h,A375,-0.44539605,0.00151235965,Down
LINCSCP_50736,TL_HRAS26,10uM,6h,RKO,-0.44538268,0.001512915121,Down
LINCSCP_7373,NSC5112,10uM,6h,A549,-0.44536116,0.001513809024,Down
LINCSCP_57332,MLS001065891,10uM,24h,VCAP,0.44534024,0.001514678818,Down
LINCSCP_86768,WZ 4002,10uM,24h,CD34,0.4453336,0.001514954623,Down
LINCSCP_157978,MLN-0128,3.33uM,24h,PC3,-0.44527628,0.001517340396,Down
LINCSCP_62333,BRD-K97101742,5uM,24h,VCAP,0.44522032,0.001519672208,Down
LINCSCP_5932,MD-II-038,10uM,24h,A549,0.44520138,0.001520462452,Down
LINCSCP_238261,BDBM43201,10uM,24h,MCF7,-0.44516421,0.001522013649,Down
LINCSCP_15623,Tipifarnib,10uM,6h,HA1E,-0.44514139,0.001522966995,Down
LINCSCP_252134,BRD-K07125273,10uM,24h,MCF7,0.44512089,0.001523823831,Down
LINCSCP_4116,AZD-1152HQPA,0.5uM,6h,A375,0.44507787,0.00152562304,Down
LINCSCP_88,AC1NWALF,10uM,6h,A375,-0.44499565,0.001529067311,Down
LINCSCP_95740,Ifosfamide,1.11uM,24h,HA1E,-0.44499483,0.001529101701,Down
LINCSCP_68764,LY-294002,10uM,24h,VCAP,-0.44499291,0.001529182282,Down
LINCSCP_69201,Fedratinib,10uM,24h,A375,0.44498166,0.001529653974,Down
LINCSCP_54327,Fluspirilene,5uM,6h,SW620,-0.44498015,0.001529717242,Down
LINCSCP_73815,BRD-A83706824,0.37uM,24h,A375,-0.44496672,0.001530280727,Down
LINCSCP_113004,GSK-3 Inhibitor IX,3.33uM,24h,HME1,-0.44496373,0.00153040635,Down
LINCSCP_11149,NSC 663284,10uM,24h,ASC,-0.44495289,0.001530861093,Down
LINCSCP_18424,Meclofenamic acid,10uM,6h,HCC515,-0.44490288,0.001532961676,Down
LINCSCP_67813,"Trichostatin A, Streptomyces Sp.",10uM,6h,NPC,-0.44489738,0.001533192764,Down
LINCSCP_168731,Sulfadoxine,0.12uM,24h,YAPC,-0.44486716,0.001534463664,Down
LINCSCP_37163,9-Cis retinol,10uM,6h,MCF7,-0.44484468,0.00153540968,Down
LINCSCP_207395,"3,4,5-Trimethoxyphenylacetic acid",10uM,6h,FIBRNPC,-0.44483533,0.001535802995,Down
LINCSCP_309229,BRD-K67829818,5uM,24h,VCAP,-0.44479746,0.001537398143,Down
LINCSCP_43702,Cucurbitacin-I,10uM,6h,OV7,-0.44477512,0.001538339505,Down
LINCSCP_138743,Roflumilast,0.04uM,24h,MCF7,-0.44476899,0.001538597819,Down
LINCSCP_82227,Azacitidine,0.04uM,24h,A549,-0.44472091,0.001540626285,Down
LINCSCP_10796,ALD1-H_000965,10uM,24h,ASC,-0.4447164,0.001540816837,Down
LINCSCP_88760,Azacitidine,10uM,24h,HA1E,-0.44470658,0.00154123128,Down
LINCSCP_26230,VU0365118-1,10uM,6h,HT29,0.4446836,0.001542201922,Down
LINCSCP_234959,AS601245,1uM,6h,MCF10A,-0.44462402,0.00154472113,Down
LINCSCP_163836,AZD-8055,0.12uM,3h,SKBR3,-0.44460156,0.001545671941,Down
LINCSCP_67765,Vorinostat,10uM,24h,NPC,-0.44456799,0.001547093941,Down
LINCSCP_24123,Wortmannin,1uM,24h,HL60,-0.44454311,0.001548148466,Down
LINCSCP_20356,CHROMOMYCIN-A3,10uM,6h,HCC515,-0.44452414,0.001548952954,Down
LINCSCP_3290,BRD-K32889681,5uM,24h,A375,-0.44450806,0.001549635007,Down
LINCSCP_114384,XMD 8-92,10uM,24h,HME1,0.44449452,0.001550209731,Down
LINCSCP_87800,CI-1040,10uM,24h,HA1E,0.44447742,0.001550935807,Down
LINCSCP_50851,Batimastat,40uM,6h,RKO,-0.44445636,0.001551830152,Down
LINCSCP_132066,PIK-93,10uM,24h,MCF7,0.44442927,0.001552981514,Down
LINCSCP_61253,BRD-K60706752,5uM,24h,VCAP,-0.44441136,0.001553742968,Down
LINCSCP_4289,Periplocymarin,10uM,6h,A549,-0.44435026,0.001556344043,Down
LINCSCP_51089,Narciclasine,10uM,6h,RMUGS,-0.44433094,0.001557166911,Down
LINCSCP_29187,COL-3,0.1uM,24h,JURKAT,-0.44431714,0.001557755349,Down
LINCSCP_25868,SMR000206938,10uM,24h,HT29,0.44431346,0.001557911939,Down
LINCSCP_61771,BRD-K37655007,5uM,24h,VCAP,-0.44430162,0.001558417158,Down
LINCSCP_63141,BRD-K19362120,5uM,6h,VCAP,0.44428319,0.001559203062,Down
LINCSCP_33604,RS-39604,10uM,24h,MCF7,0.44427872,0.001559394084,Down
LINCSCP_28849,F0014-0057,10uM,24h,HUH7,-0.44427547,0.00155953264,Down
LINCSCP_271228,"7,8-Dihydro-l-biopterin",10uM,6h,PC3,-0.44425272,0.001560503677,Down
LINCSCP_20608,AC1OA39F,10uM,6h,HCC515,0.4442462,0.001560781941,Down
LINCSCP_2934,AMBCB17415880,10uM,6h,A375,-0.44419968,0.001562770016,Down
LINCSCP_132076,"Apitolisib (gdc-0980, rg7422)",0.12uM,24h,MCF7,0.44416737,0.001564151974,Down
LINCSCP_62288,BRD-K46192888,5uM,24h,VCAP,0.44416693,0.001564170706,Down
LINCSCP_169930,Raclopride,0.12uM,24h,YAPC,-0.44416267,0.001564352818,Down
LINCSCP_68199,Wortmannin,10uM,24h,SKB,-0.44415694,0.001564598275,Down
LINCSCP_16122,AC1NDH8W,10uM,6h,HA1E,0.44415245,0.001564790241,Down
LINCSCP_34512,Alendronic acid,10uM,24h,MCF7,-0.44413927,0.001565354385,Down
LINCSCP_126358,114798-26-4,10uM,24h,HT29,-0.44413262,0.001565639157,Down
LINCSCP_56807,Olaparib,40uM,24h,VCAP,-0.44410768,0.001566707441,Down
LINCSCP_38527,SCHEMBL16980366,0.37uM,24h,MCF7,-0.44410068,0.001567007812,Down
LINCSCP_133559,Osimertinib,0.12uM,24h,MCF7,0.44408447,0.001567702383,Down
LINCSCP_110844,SPECTRUM_000886,0.04uM,24h,HELA,-0.44406666,0.001568466299,Down
LINCSCP_244779,Sparfloxacin,10uM,6h,MCF7,-0.44406244,0.001568647284,Down
LINCSCP_189100,CHEMBL1270411,10uM,6h,A549,-0.44405602,0.001568922709,Down
LINCSCP_14725,AC1L1JM9,10uM,24h,HA1E,0.44404815,0.001569260209,Down
LINCSCP_206910,BM 5,10uM,24h,FIBRNPC,-0.44404799,0.001569267166,Down
LINCSCP_52707,Reboxetine,10uM,24h,SKB,-0.44397437,0.001572429271,Down
LINCSCP_16847,MLS000626949,10uM,6h,HA1E,-0.44397282,0.00157249593,Down
LINCSCP_50225,AG490,10uM,24h,PHH,-0.44395813,0.001573127266,Down
LINCSCP_17799,Triacsin C,10uM,6h,HCC15,0.44393811,0.001573988419,Down
LINCSCP_104531,AT-7519,10uM,24h,HELA,-0.443924,0.001574595891,Down
LINCSCP_65139,BRD-K31800869,10uM,6h,VCAP,-0.44385383,0.001577618459,Down
LINCSCP_50722,BRD-A69951442-001-01-3,10uM,6h,RKO,-0.44385264,0.001577669972,Down
LINCSCP_142115,Terbinafine,10uM,24h,MCF7,0.44383835,0.001578286261,Down
LINCSCP_44458,Ouabain,10uM,6h,PC3,-0.44381766,0.001579178798,Down
LINCSCP_22581,Erlotinib,10uM,6h,HEPG2,0.44376819,0.001581314995,Down
LINCSCP_56922,Tyrphostin AG-1478,60uM,24h,VCAP,0.44376769,0.001581336441,Down
LINCSCP_191069,331771-20-1,10uM,24h,A549,-0.44373419,0.00158278431,Down
LINCSCP_203341,25589-40-6,10uM,24h,ASC,-0.44369599,0.001584436771,Down
LINCSCP_66969,Vorinostat,0.1uM,24h,HEK293T,0.44358835,0.001589101797,Down
LINCSCP_19654,CHEMBL1270704,10uM,6h,HCC515,0.44357084,0.00158986171,Down
LINCSCP_131898,Dasatinib,10uM,24h,MCF7,0.44356517,0.001590107721,Down
LINCSCP_261775,Imatinib,10uM,24h,NPC,-0.4434969,0.00159307438,Down
LINCSCP_14294,CTK8E7509,10uM,6h,HA1E,-0.44345169,0.001595042051,Down
LINCSCP_31001,MLS001065913,10uM,24h,MCF7,-0.44340569,0.001597045826,Down
LINCSCP_49714,TP14,3.33uM,24h,PC3,-0.44337825,0.001598242022,Down
LINCSCP_68007,Withaferin A,10uM,6h,PC3,-0.44337718,0.001598288847,Down
LINCSCP_1921,Lomifylline,10uM,6h,A375,-0.44329642,0.001601814634,Down
LINCSCP_893,Manumycin-A,10uM,6h,A375,-0.44329356,0.001601939633,Down
LINCSCP_39712,TL_HRAS26,10uM,6h,MDST8,-0.44329119,0.001602043344,Down
LINCSCP_39437,AZD-1775,10uM,24h,MDAMB231,-0.44327695,0.001602665974,Down
LINCSCP_6558,MLS000583957,10uM,6h,A549,-0.44327294,0.00160284103,Down
LINCSCP_203225,ARG-CSC2-23,10uM,24h,ASC,-0.44323978000000003,0.001604291705,Down
LINCSCP_26308,AC1LFTYS,10uM,6h,HT29,-0.44322076,0.001605124227,Down
LINCSCP_45515,CHEMBL3185651,10uM,24h,PC3,-0.44313994,0.001608666549,Down
LINCSCP_8893,BRD-K23985857,10uM,24h,A549,-0.44311971,0.00160955414,Down
LINCSCP_24968,HMN-214,10uM,6h,HS578T,-0.44310752,0.001610089114,Down
LINCSCP_531,Ethacrynic acid,10uM,6h,A375,-0.44310643,0.001610137084,Down
LINCSCP_260563,Dilazep,10uM,24h,NKDBA,-0.44308919,0.001610894161,Down
LINCSCP_159705,Ricolinostat,3.33uM,24h,PC3,-0.44306079,0.001612141952,Down
LINCSCP_62655,BRD-K46232974,5uM,24h,VCAP,-0.44306008,0.001612173011,Down
LINCSCP_137975,STOCK1N-09285,0.04uM,24h,MCF7,-0.44304433,0.001612865468,Down
LINCSCP_69269,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",0.37uM,24h,A375,-0.44302912,0.001613534387,Down
LINCSCP_93824,Acetaminophen,1.11uM,24h,HA1E,-0.44302068,0.001613905881,Down
LINCSCP_36884,AT 7867,10uM,6h,MCF7,0.44302011,0.001613930684,Down
LINCSCP_6779,SPECTRUM2_000920,10uM,24h,A549,-0.44301234,0.001614272762,Down
LINCSCP_10638,"(1Ar,7as,10as,10br)-1a,5-Dimethyl-8-methylidene-2,3,6,7,7a,8,10a,10b-octahydrooxireno[9,10]cyclodeca[1,2-b]furan-9(1ah)-one",20uM,6h,AGS,-0.44300981,0.001614384327,Down
LINCSCP_47675,Isocarboxazid,10uM,24h,PC3,-0.44298876,0.001615310898,Down
LINCSCP_79958,AZD7545,10uM,24h,A375,-0.44298803,0.001615342717,Down
LINCSCP_83098,Dacomitinib,10uM,24h,ASC.C,0.44298515,0.001615469652,Down
LINCSCP_9006,BRD-K22052171,10uM,24h,A549,-0.44296373,0.001616413148,Down
LINCSCP_35908,Phenanthridone,10uM,24h,MCF7,-0.4429529,0.001616890332,Down
LINCSCP_22304,BRD-K06071925,10uM,6h,HEPG2,-0.44291393,0.001618608582,Down
LINCSCP_48883,BRD-K53642448,10uM,6h,PC3,0.44290372,0.001619058914,Down
LINCSCP_107,Phenolphthalein,10uM,6h,A375,-0.4428833,0.001619960077,Down
LINCSCP_132102,TWS 119,10uM,24h,MCF7,0.44287628,0.001620269783,Down
LINCSCP_254348,SA-1939915,3uM,24h,MCF7,0.44285862,0.001621049915,Down
LINCSCP_81164,Buparlisib,0.12uM,24h,A549,-0.44285682,0.001621129399,Down
LINCSCP_49741,MLN-8054,3uM,24h,PC3,-0.44282315,0.001622617268,Down
LINCSCP_37020,SA-1925610,10uM,24h,MCF7,-0.44282026,0.001622744941,Down
LINCSCP_146783,AGK 2,10uM,24h,NEU,-0.44281823,0.001622834846,Down
LINCSCP_120920,KX2-391,0.37uM,24h,HT29,0.44278609,0.00162425649,Down
LINCSCP_169672,AC1NWAML,0.12uM,24h,YAPC,-0.44278368,0.001624362713,Down
LINCSCP_5920,Latrunculin B,10uM,24h,A549,-0.44272253,0.001627070926,Down
LINCSCP_3614,BRD-K72343629,10uM,24h,A375,-0.44271721000000003,0.001627306629,Down
LINCSCP_63043,BRD-K82585779,5uM,24h,VCAP,-0.44269218,0.001628416213,Down
LINCSCP_50013,AC1NWAJL,10uM,24h,PHH,-0.44267349,0.001629245417,Down
LINCSCP_87101,CX-5461,3.33uM,24h,CD34,0.44267213,0.001629305713,Down
LINCSCP_243383,Etodolac,10uM,24h,MCF7,-0.44267052,0.001629377108,Down
LINCSCP_281992,"Ethyl 1-benzyl-4,5-dioxopyrrolidine-3-carboxylate",10uM,24h,PHH,-0.44266489,0.001629627087,Down
LINCSCP_25613,79966-13-5,10uM,24h,HT29,-0.44265174,0.001630210541,Down
LINCSCP_44772,PRESTWICK3_000646,10uM,6h,PC3,-0.44261705,0.001631751291,Down
LINCSCP_14217,Abexinostat,10uM,6h,HA1E,0.44260741,0.001632179651,Down
LINCSCP_21762,3-Methyladenine,10uM,6h,HEPG2,-0.44259788,0.001632603099,Down
LINCSCP_63426,BRD-K94676520,5uM,24h,VCAP,0.44259567,0.001632701423,Down
LINCSCP_263922,KCl,0.1uM,24h,NPC,-0.44257618,0.0016335677989999999,Down
LINCSCP_193558,MLS000948280,10uM,24h,A549,-0.44256396,0.00163411139,Down
LINCSCP_28834,PD-98059,20uM,24h,HUH7,0.44255369,0.00163456811,Down
LINCSCP_47950,ZINC03977983,10uM,6h,PC3,-0.44252838,0.001635694947,Down
LINCSCP_43320,Cycloheximide,10uM,6h,NPC,-0.4424273,0.001640200897,Down
LINCSCP_220818,EMD-41000,10uM,6h,HEPG2,-0.44237017,0.001642752381,Down
LINCSCP_51065,Auranofin,10uM,6h,RMUGS,-0.44229266,0.001646220177,Down
LINCSCP_50123,Milrinone,10uM,24h,PHH,-0.44226873,0.001647292066,Down
LINCSCP_44488,SPECTRUM_001048,10uM,24h,PC3,0.44226261,0.001647566114,Down
LINCSCP_9065,BRD-K63423329,10uM,24h,A549,-0.44225501,0.001647906673,Down
LINCSCP_79148,Vidarabine,3.33uM,24h,A375,-0.44225432,0.001647937739,Down
LINCSCP_52630,Semaxanib,10uM,24h,SKB,-0.44225348,0.001647975567,Down
LINCSCP_13335,CHEMBL2333343,10uM,6h,FIBRNPC,-0.44224158,0.001648508982,Down
LINCSCP_32687,Farnesylcysteine Methyl Ester,10uM,6h,MCF7,-0.44223052,0.00164900479,Down
LINCSCP_47822,Ondansetron,10uM,6h,PC3,-0.44217897,0.001651318027,Down
LINCSCP_148,Olmesartan Medoxomil,10uM,6h,A375,0.44216826,0.001651798813,Down
LINCSCP_46127,CPD000469235,10uM,24h,PC3,-0.44215695,0.001652307081,Down
LINCSCP_49107,CHEMBL2140476,10uM,6h,PC3,-0.44212062,0.001653939864,Down
LINCSCP_66789,"Trichostatin A, Streptomyces Sp.",10uM,6h,HA1E,0.442112,0.001654327411,Down
LINCSCP_218484,SMP2_000081,20uM,6h,HCT116,-0.44209325,0.001655170908,Down
LINCSCP_262733,Felbamate,10uM,24h,NPC,-0.44205431,0.001656923814,Down
LINCSCP_4639,Fatostatin,10uM,24h,A549,0.44204068,0.001657537911,Down
LINCSCP_260843,SA-1922261,3uM,24h,NKDBA,-0.44202768,0.001658123612,Down
LINCSCP_248511,BRD-K68831362,5uM,24h,MCF7,-0.4420276,0.001658127099,Down
LINCSCP_29132,Temozolomide,10uM,6h,JHUEM2,-0.44200903,0.001658964329,Down
LINCSCP_187290,Estriol,0.37uM,24h,A375,-0.44191713,0.001663112371,Down
LINCSCP_5616,SMR000206948,10uM,6h,A549,-0.44191384,0.001663260967,Down
LINCSCP_10366,O-Demethylated Adapalene,10uM,6h,A673,-0.44185768,0.001665800831,Down
LINCSCP_25283,E6 Berbamine,10uM,24h,HT29,0.44182868,0.001667113458,Down
LINCSCP_136459,TH-302,10uM,24h,MCF7,-0.44180264,0.001668293036,Down
LINCSCP_99332,Quercetin,1.11uM,24h,HA1E,-0.44178975,0.001668877503,Down
LINCSCP_211414,CHEMBL1332325,10uM,6h,HA1E,-0.44177294,0.001669639246,Down
LINCSCP_90929,Levofloxacin,0.37uM,24h,HA1E,-0.44176628,0.001669941487,Down
LINCSCP_203915,SCHEMBL12187882,10uM,24h,ASC,-0.44174243,0.001671023635,Down
LINCSCP_6941,SPECTRUM2_000920,10uM,6h,A549,-0.44170533,0.001672707545,Down
LINCSCP_115423,Momelotinib,3.33uM,3h,HS578T,-0.44168364,0.001673693318,Down
LINCSCP_26829,WAY-170523,10uM,6h,HT29,0.44167924,0.001673893124,Down
LINCSCP_26487,BSPBIO_000981,10uM,6h,HT29,0.44166836,0.001674387518,Down
LINCSCP_163714,CHEMBL585951,3.33uM,24h,SKBR3,-0.44165238,0.001675114206,Down
LINCSCP_142752,SPECTRUM_000011,3.33uM,24h,MCF7,-0.44163338,0.001675978359,Down
LINCSCP_128896,GSK 1059615,1.11uM,24h,HUVEC,-0.44159575,0.001677691109,Down
LINCSCP_42565,XE991,10uM,24h,NPC,-0.4415954,0.001677707223,Down
LINCSCP_23865,BRD-K52160314,0.37uM,24h,HEPG2,-0.44156761,0.001678973368,Down
LINCSCP_48168,BRD-K75035820,5uM,24h,PC3,-0.44153767,0.001680338088,Down
LINCSCP_296385,Cladribine,10uM,6h,VCAP,0.44152922,0.001680723565,Down
LINCSCP_24655,AZD 1480,0.5uM,24h,HS578T,-0.44148593,0.001682698953,Down
LINCSCP_102456,Saracatinib,0.37uM,24h,HELA,-0.4414856,0.001682714385,Down
LINCSCP_175811,FPL-55712,0.37uM,24h,YAPC,-0.44146514,0.001683648784,Down
LINCSCP_83420,1268524-70-4,1.11uM,24h,ASC.C,0.44144477,0.001684579296,Down
LINCSCP_7817,BRD-K32101742,10uM,24h,A549,0.44144469,0.001684583004,Down
LINCSCP_57614,CHEMBL1552755,10uM,6h,VCAP,0.44136676,0.001688148214,Down
LINCSCP_128649,Idelalisib,10uM,24h,HUVEC,-0.44133738,0.001689494115,Down
LINCSCP_205289,XMD15-27,0.5uM,6h,BT20,-0.44132532,0.001690046598,Down
LINCSCP_10308,SCHEMBL3092652,10uM,6h,A673,0.44132496,0.001690063142,Down
LINCSCP_125910,Simeprevir,1.11uM,24h,HT29,-0.4413111,0.001690698924,Down
LINCSCP_10233,179324-69-7,0.5uM,6h,A549,-0.4412976,0.001691317737,Down
LINCSCP_131991,Buparlisib,0.37uM,24h,MCF7,0.44127402,0.001692399955,Down
LINCSCP_46880,Androstanol,10uM,24h,PC3,-0.44124687,0.001693646133,Down
LINCSCP_27730,BRD-K80976693,5uM,24h,HT29,-0.4412144,0.001695138059,Down
LINCSCP_3600,BRD-K63164430,10uM,24h,A375,-0.4411855,0.001696466833,Down
LINCSCP_53500,Menadione,10uM,6h,SKMEL28,-0.44117206,0.001697084743,Down
LINCSCP_128297,Idelalisib,3.33uM,24h,HUES3,-0.44116985,0.001697186668,Down
LINCSCP_69441,CGP 60474,3.33uM,24h,A375,-0.44113803,0.001698651337,Down
LINCSCP_17951,D-64406,10uM,24h,HCC515,-0.44113084,0.001698982359,Down
LINCSCP_15890,CHEMBL567331,10uM,6h,HA1E,-0.44112972,0.001699033585,Down
LINCSCP_59003,BRD-A59808129-001-01-7,10uM,6h,VCAP,-0.44112575,0.001699216725,Down
LINCSCP_49188,BRD-K86947329,10uM,6h,PC3,-0.44110849,0.001700011722,Down
LINCSCP_65953,BRD-K31749518,10uM,24h,VCAP,0.44109829,0.001700481872,Down
LINCSCP_4177,Budesonide,10uM,24h,A549,0.44106514,0.001702010461,Down
LINCSCP_97518,CEP-37440,3.33uM,24h,HA1E,0.44101911,0.001704134666,Down
LINCSCP_310093,BRD-A72596465,10uM,6h,VCAP,0.44099896,0.001705065317,Down
LINCSCP_37242,SA-1459975,3uM,24h,MCF7,-0.44098317,0.001705795032,Down
LINCSCP_29175,MLS000038106,10uM,6h,JHUEM2,-0.44095375,0.001707155004,Down
LINCSCP_154860,AT-9283,3.33uM,24h,PC3,-0.4409482,0.001707411855,Down
LINCSCP_166174,GSK 1059615,10uM,24h,SKL,-0.44094019,0.001707782561,Down
LINCSCP_64129,BRD-K93666423,5uM,6h,VCAP,0.44088166,0.001710492002,Down
LINCSCP_27239,BRD-K65904652,10uM,6h,HT29,-0.44082797,0.001712981416,Down
LINCSCP_34589,23979-41-1,10uM,6h,MCF7,-0.44081283,0.001713683887,Down
LINCSCP_42817,Ciglitazone,10uM,24h,NPC,-0.44079544,0.001714490864,Down
LINCSCP_64715,CHEMBL2358157,10uM,24h,VCAP,-0.44078856,0.001714810491,Down
LINCSCP_39410,BMS-387032,0.5uM,24h,MDAMB231,-0.44078233,0.001715099914,Down
LINCSCP_137424,Ketotifen,10uM,24h,MCF7,-0.44074496,0.00171683612,Down
LINCSCP_192402,AC1L1E8W,10uM,6h,A549,-0.44068439,0.00171965373,Down
LINCSCP_165732,PFI-1,1.11uM,24h,SKL,-0.44067957,0.001719877889,Down
LINCSCP_19933,SCHEMBL2573365,10uM,6h,HCC515,0.44067835,0.001719934514,Down
LINCSCP_262556,Talniflumate,10uM,24h,NPC,-0.44067825,0.001719939125,Down
LINCSCP_50256,AC1MJFJP,3uM,24h,PHH,0.44062174,0.001722571871,Down
LINCSCP_15743,AC1LEPRU,10uM,24h,HA1E,-0.44060891,0.001723170419,Down
LINCSCP_61485,BRD-K65752719,5uM,24h,VCAP,0.44060645,0.001723285009,Down
LINCSCP_7895,CHEMBL2143638,10uM,24h,A549,0.44060223,0.001723481883,Down
LINCSCP_12625,Piplartine,10uM,6h,CORL23,-0.44060217,0.001723484617,Down
LINCSCP_4540,GMX1778,0.1uM,24h,A549,-0.44056782,0.001725087388,Down
LINCSCP_167042,IB-MECA,10uM,24h,YAPC,-0.44054824,0.001726001586,Down
LINCSCP_5362,MLS002264507,10uM,24h,A549,-0.44054763,0.00172603044,Down
LINCSCP_52557,CHEMBL299879,10uM,24h,SKB,0.4405252,0.00172707789,Down
LINCSCP_271496,BRD-K38594532,10uM,24h,PC3,-0.44048501,0.001728956889,Down
LINCSCP_83539,I-BET151,3.33uM,24h,ASC.C,0.44046677,0.001729810646,Down
LINCSCP_129604,HG-9-91-01,0.37uM,24h,JURKAT,-0.44046358,0.001729959748,Down
LINCSCP_38213,SA-102042,3uM,24h,MCF7,-0.44045719,0.001730258809,Down
LINCSCP_179610,Probenecid,10uM,6h,A375,-0.44042901,0.001731578105,Down
LINCSCP_268358,MLS003429132,10uM,6h,PC3,0.44035941,0.001734840824,Down
LINCSCP_209513,Siguazodan,10uM,24h,HA1E,0.44034783,0.001735384078,Down
LINCSCP_47781,Proscillaridin-A,10uM,24h,PC3,-0.44033744,0.001735871681,Down
LINCSCP_26953,KF 38789,10uM,6h,HT29,0.44027275,0.001738910995,Down
LINCSCP_58427,ALD1-H_001009,10uM,24h,VCAP,-0.44026638,0.001739210456,Down
LINCSCP_287484,CT-200783,10uM,6h,SW480,-0.44026182,0.00173942469,Down
LINCSCP_18354,MDL 72832,10uM,6h,HCC515,-0.44025284,0.001739846856,Down
LINCSCP_190802,CBKINASE1_000526,10uM,6h,A549,-0.44020388,0.001742151484,Down
LINCSCP_63760,BRD-K95021846,5uM,24h,VCAP,0.44019025,0.001742793294,Down
LINCSCP_147481,AZ628,0.04uM,24h,NPC.CAS9,-0.44016174,0.001744136882,Down
LINCSCP_144607,AKT Inhibitor VIII,1.11uM,24h,MDAMB231,-0.44016142,0.001744151746,Down
LINCSCP_26167,"N-(6-Butyl-1,3-benzothiazol-2-yl)furan-2-carboxamide",10uM,6h,HT29,0.4401561,0.001744402807,Down
LINCSCP_42307,ST4029655,10uM,24h,NPC,-0.44015128,0.001744630005,Down
LINCSCP_37926,SB225002,10uM,24h,MCF7,-0.44014804,0.001744782544,Down
LINCSCP_410,Phensuximide,10uM,6h,A375,-0.44007905,0.001748038718,Down
LINCSCP_114130,1268524-70-4,0.04uM,24h,HME1,0.44007662,0.001748153408,Down
LINCSCP_42431,Vemurafenib,10uM,24h,NPC,-0.44007261,0.001748342955,Down
LINCSCP_17855,Cilnidipine,10uM,24h,HCC515,-0.44006368,0.001748764624,Down
LINCSCP_6539,CHROMOMYCIN-A3,10uM,6h,A549,-0.44006157,0.001748864486,Down
LINCSCP_45087,L-Sulforaphane,10uM,6h,PC3,0.440037,0.001750025517,Down
LINCSCP_47806,Racepinephrine,10uM,6h,PC3,-0.43999769,0.001751885218,Down
LINCSCP_17191,Methiazole,1uM,6h,HA1E,0.43998962,0.001752267285,Down
LINCSCP_50033,Dexamethasone 21-acetate,10uM,24h,PHH,-0.43996029,0.001753655959,Down
LINCSCP_132015,AZD-6482,0.37uM,24h,MCF7,0.43995273,0.001754014024,Down
LINCSCP_73175,Osimertinib,3.33uM,24h,A375,0.43995043,0.001754123277,Down
LINCSCP_161150,RUTIN,10uM,24h,PC3,-0.43994919,0.001754181667,Down
LINCSCP_56054,Tesmilifene,10uM,24h,VCAP,0.43994326,0.001754462961,Down
LINCSCP_65990,BRD-K50011261,10uM,24h,VCAP,0.43992358,0.001755395779,Down
LINCSCP_39001,Dasatinib,0.5uM,24h,MDAMB231,-0.43992027,0.00175555272,Down
LINCSCP_12387,Tretinoin,10uM,24h,CD34,0.43989169,0.001756908081,Down
LINCSCP_61958,BRD-K22097595,5uM,24h,VCAP,0.43988835,0.001757066555,Down
LINCSCP_119938,Sulmazole,0.37uM,24h,HT29,0.43987679,0.001757615157,Down
LINCSCP_125743,Zosuquidar,0.37uM,24h,HT29,0.43986159,0.001758336614,Down
LINCSCP_16305,MLS002703076,10uM,6h,HA1E,0.43985419,0.001758688165,Down
LINCSCP_81231,PLX-4720,0.04uM,24h,A549,-0.43981199,0.001760693003,Down
