signatureid,compound,concentration,time,cellline,similarity,pValue,sig_direction
LINCSCP_65076,pyrvinium-pamoate,1uM,6h,VCAP,0.58376133,1.329338552e-5,Up
LINCSCP_24544,Pictilisib,10uM,6h,HS578T,-0.58370621,1.332439221e-5,Up
LINCSCP_76912,Dienogest,10uM,24h,A375,-0.58338716,1.350517838e-5,Up
LINCSCP_135927,BMS-794833,3.33uM,24h,MCF7,-0.58334929,1.352678361e-5,Up
LINCSCP_88431,COT Inhibitor-2,10uM,24h,HA1E,-0.58324087,1.358882274e-5,Up
LINCSCP_62778,BRD-K30446755,5uM,24h,VCAP,-0.58318067,1.362338362e-5,Up
LINCSCP_23860,Avrainvillamide Analog 3,10uM,24h,HEPG2,0.58301364,1.371969301e-5,Up
LINCSCP_137988,Berberine,10uM,24h,MCF7,0.58300335,1.372565199e-5,Up
LINCSCP_29057,STK249718,10uM,6h,HUH7,0.58293551,1.376496036e-5,Up
LINCSCP_16388,SPOX1_000139,10uM,6h,HA1E,-0.58285575,1.381131367e-5,Up
LINCSCP_220795,Ricinine,10uM,6h,HEPG2,0.58274723,1.387461316e-5,Up
LINCSCP_201968,Menadione,10uM,6h,A549,-0.58266734,1.39213811e-5,Up
LINCSCP_15555,BAY-117821,10uM,6h,HA1E,0.58244728,1.405096279e-5,Up
LINCSCP_163290,NVP-AUY922,3.33uM,3h,SKBR3,0.58230005,1.413827861e-5,Up
LINCSCP_67998,Wortmannin,1uM,6h,PC3,-0.58225439,1.416545967e-5,Up
LINCSCP_136802,Metronidazole,1.11uM,24h,MCF7,0.58216002,1.422178616e-5,Up
LINCSCP_113413,Palbociclib,0.12uM,3h,HME1,0.58215048,1.422749344e-5,Up
LINCSCP_140953,Ifosfamide,1.11uM,24h,MCF7,-0.58199511,1.432071668e-5,Up
LINCSCP_55054,Nifedipine,10uM,6h,THP1,0.58189194,1.438292867e-5,Up
LINCSCP_67990,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",1uM,6h,PC3,0.58167206,1.451635424e-5,Up
LINCSCP_57195,"3,5-Bis(4-methylbenzylidene)piperidin-4-one",10uM,6h,VCAP,0.58160596,1.455668214e-5,Up
LINCSCP_26398,AC1O9CBL,10uM,6h,HT29,0.58140967,1.467706453e-5,Up
LINCSCP_27689,BRD-K47071092,5uM,24h,HT29,0.58136284,1.470591538e-5,Up
LINCSCP_29096,AC1NS4S0,10uM,6h,JHUEM2,-0.58133709,1.472180619e-5,Up
LINCSCP_139220,Y-39983,1.11uM,24h,MCF7,0.58102103,1.491811213e-5,Up
LINCSCP_30886,Tosedostat,80uM,6h,MCF7,-0.58093898,1.496947099e-5,Up
LINCSCP_25218,Lomatin,10uM,24h,HT29,-0.5809182,1.498249801e-5,Up
LINCSCP_18222,LY 303511,10uM,24h,HCC515,0.58088844,1.500118334e-5,Up
LINCSCP_31998,SPOX1_002925,10uM,24h,MCF7,0.58086795,1.501405796e-5,Up
LINCSCP_200957,BRD-K45843042,10uM,24h,A549,-0.58076583,1.507838058e-5,Up
LINCSCP_40931,59826-53-8,10uM,24h,NEU,0.58067681,1.513465445e-5,Up
LINCSCP_145766,BRD-A24396574-001-01-5,3.33uM,3h,MDAMB231,0.58064311,1.51560069e-5,Up
LINCSCP_45235,Elesclomol,10uM,6h,PC3,0.58054883,1.521590071e-5,Up
LINCSCP_24043,BRD-K57064803,0.37uM,24h,HEPG2,-0.58053013,1.522780366e-5,Up
LINCSCP_214921,MDL 29951,10uM,6h,HCC515,0.58043528,1.528832205e-5,Up
LINCSCP_14435,Rimexolone,10uM,24h,HA1E,-0.58030406,1.537240527e-5,Up
LINCSCP_4103,GSK-1070916,3uM,6h,A375,-0.58029697,1.537696332e-5,Up
LINCSCP_146399,SGI-1776,10uM,24h,NEU,-0.58004383,1.554042203e-5,Up
LINCSCP_64306,BRD-K68253248,5uM,24h,VCAP,-0.57996408,1.559224799e-5,Up
LINCSCP_251635,Imatinib,10uM,6h,MCF7,0.57979755,1.570098804e-5,Up
LINCSCP_312412,"13-Methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol",10uM,24h,VCAP,0.57973786,1.574013033e-5,Up
LINCSCP_29123,Gossypol,10uM,6h,JHUEM2,-0.57969773,1.576650057e-5,Up
LINCSCP_16803,BRD-K27239120-001-01-1,10uM,6h,HA1E,0.57969548,1.576798256e-5,Up
LINCSCP_24437,WYE 125132,10uM,6h,HS578T,-0.5795193,1.588423597e-5,Up
LINCSCP_123334,Tirasemtiv,0.37uM,24h,HT29,0.57946266,1.592177875e-5,Up
LINCSCP_173768,IDOXURIDINE,0.37uM,24h,YAPC,0.57944714,1.593207742e-5,Up
LINCSCP_168701,XL335,0.12uM,24h,YAPC,0.57944582,1.593295698e-5,Up
LINCSCP_150238,GSK429286A,0.04uM,24h,NPC.TAK,0.57936938,1.598378252e-5,Up
LINCSCP_53791,GF-109203,10uM,6h,SNUC4,0.57924675,1.606563446e-5,Up
LINCSCP_49417,L-Sulforaphane,10uM,6h,PC3,0.57917032,1.611684499e-5,Up
LINCSCP_111656,PF-562271,3.33uM,24h,HEPG2,0.57912834,1.614504209e-5,Up
LINCSCP_136435,179324-69-7,20uM,24h,MCF7,0.579103,1.616207906e-5,Up
LINCSCP_261234,BRD-K35669573,0.5uM,24h,NOMO1,0.57905812,1.61923e-5,Up
LINCSCP_31511,MLS002264419,10uM,6h,MCF7,-0.57889572,1.630208519e-5,Up
LINCSCP_228491,BRD-K58284322,5uM,24h,HT29,0.57887837,1.631384992e-5,Up
LINCSCP_24562,ZSTK 474,1uM,6h,HS578T,-0.57884709,1.633509456e-5,Up
LINCSCP_93932,Dopamine,1.11uM,24h,HA1E,0.57876845,1.638859558e-5,Up
LINCSCP_19043,Brazilin,10uM,6h,HCC515,0.57867298,1.645377392e-5,Up
LINCSCP_69951,761437-28-9,0.37uM,24h,A375,0.57847694,1.658835484e-5,Up
LINCSCP_13075,NNC-112,10uM,6h,FIBRNPC,0.57839015,1.664826142e-5,Up
LINCSCP_57895,CHEMBL1367741,10uM,6h,VCAP,0.57831806,1.669817243e-5,Up
LINCSCP_136883,MG-132,20uM,24h,MCF7,0.57831568,1.669982153e-5,Up
LINCSCP_169018,Lesinurad,0.12uM,24h,YAPC,-0.57827782,1.672608914e-5,Up
LINCSCP_12438,BRD-K05456756,0.5uM,6h,CD34,-0.57817916,1.679472027e-5,Up
LINCSCP_58055,BRD-U86222656,10uM,6h,VCAP,0.5781238,1.683334726e-5,Up
LINCSCP_113535,Radicicol,10uM,3h,HME1,0.57810037,1.684972182e-5,Up
LINCSCP_36111,Estradiol,10uM,6h,MCF7,0.57801205,1.691156921e-5,Up
LINCSCP_25762,NVP-AUY922,10uM,6h,HT29,0.57798297,1.693197853e-5,Up
LINCSCP_189367,MLS002703099,10uM,24h,A549,0.57797752,1.693580629e-5,Up
LINCSCP_25828,Elesclomol,10uM,6h,HT29,0.57785937,1.701897311e-5,Up
LINCSCP_168354,Benfluorex,0.04uM,24h,YAPC,0.577858,1.70199376e-5,Up
LINCSCP_119340,Ergothioneine,0.12uM,24h,HT29,-0.57780806,1.705521215e-5,Up
LINCSCP_30136,Radicicol,0.5uM,6h,MCF7,0.5777915,1.706691745e-5,Up
LINCSCP_31701,MLS002703099,10uM,6h,MCF7,0.57775494,1.709279853e-5,Up
LINCSCP_294579,AC1O9BZM,10uM,6h,VCAP,0.5776563,1.716280378e-5,Up
LINCSCP_122944,Lonafarnib,10uM,24h,HT29,0.57733686,1.73913227e-5,Up
LINCSCP_29781,ZSTK 474,1uM,6h,MCF10A,-0.57733382,1.739351314e-5,Up
LINCSCP_16569,Coladonin,10uM,6h,HA1E,0.57685815,1.773902331e-5,Up
LINCSCP_29733,TORIN1,10uM,6h,MCF10A,-0.57670907,1.784861157e-5,Up
LINCSCP_146805,GSK J4,0.12uM,24h,NEU,0.57661647,1.791698976e-5,Up
LINCSCP_58011,MLS000583957,10uM,6h,VCAP,0.57633265,1.812807665e-5,Up
LINCSCP_53274,STK358634,10uM,6h,SKM1,0.576279,1.816823256e-5,Up
LINCSCP_192526,Moxonidine,10uM,6h,A549,0.57622812,1.820639618e-5,Up
LINCSCP_309738,BRD-K20510412,30uM,24h,VCAP,0.57584537,1.849583494e-5,Up
LINCSCP_24477,AT-7519,0.1uM,6h,HS578T,-0.57578332,1.854315318e-5,Up
LINCSCP_124451,BRD-A98888159,10uM,24h,HT29,0.57572227,1.8589818e-5,Up
LINCSCP_36322,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,6h,MCF7,0.57534102,1.888369848e-5,Up
LINCSCP_68737,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,6h,VCAP,0.5752582,1.894810222e-5,Up
LINCSCP_57662,MLS002264461,10uM,6h,VCAP,0.57519919,1.899411035e-5,Up
LINCSCP_46989,AZD-6482,10uM,6h,PC3,-0.57515169,1.903122588e-5,Up
LINCSCP_134148,BX-795,0.37uM,24h,MCF7,0.57510923,1.906445512e-5,Up
LINCSCP_49820,SCHEMBL15422014,10uM,24h,PHH,0.57491836,1.92144916e-5,Up
LINCSCP_163350,Radicicol,3.33uM,3h,SKBR3,0.57486153,1.925936929e-5,Up
LINCSCP_46981,Pictilisib,10uM,6h,PC3,-0.57477957,1.932426916e-5,Up
LINCSCP_290378,Flavokawain B,10uM,6h,VCAP,0.57473577,1.935903629e-5,Up
LINCSCP_61483,BRD-K63424643,5uM,24h,VCAP,0.57464818,1.942872536e-5,Up
LINCSCP_67414,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",1uM,6h,MCF7,0.57462355,1.944837014e-5,Up
LINCSCP_12501,ML162,10uM,6h,CL34,0.57454427,1.951170505e-5,Up
LINCSCP_309730,Phenformin,30uM,24h,VCAP,0.57451378,1.95361193e-5,Up
LINCSCP_279546,BRD-K84890987,10uM,6h,PC3,0.57429448,1.971252159e-5,Up
LINCSCP_10156,TP14,0.12uM,24h,A549,0.57427792,1.972589799e-5,Up
LINCSCP_41220,BAY 36-7620,10uM,24h,NEU,0.57425224,1.974666585e-5,Up
LINCSCP_305133,Withaferin A,10uM,24h,VCAP,0.57417335,1.981058013e-5,Up
LINCSCP_50624,Phenethylisothiocyanate,10uM,6h,PL21,0.57412326,1.985125749e-5,Up
LINCSCP_74221,CEFEPIME HYDROCHLORIDE,1.11uM,24h,A375,-0.57409184,1.987682064e-5,Up
LINCSCP_113539,Radicicol,0.12uM,3h,HME1,0.57403093,1.992645377e-5,Up
LINCSCP_152287,Chelerythrine,10uM,24h,PC3,0.57378877,2.012489746e-5,Up
LINCSCP_311007,Puromycin,10uM,6h,VCAP,0.57374755,2.015885888e-5,Up
LINCSCP_136756,Ganetespib (STA-9090),0.37uM,24h,MCF7,0.57369138,2.02052244e-5,Up
LINCSCP_27120,Iobenguane,10uM,6h,HT29,-0.57363484,2.02519892e-5,Up
LINCSCP_40290,Chaetocin,0.1uM,6h,NCIH596,0.57345082,2.040489601e-5,Up
LINCSCP_47533,MLS001401410,10uM,24h,PC3,-0.57336079,2.048008221e-5,Up
LINCSCP_9323,Chaetocin,0.5uM,6h,A549,0.57329515,2.053506869e-5,Up
LINCSCP_34501,Ethionamide,10uM,24h,MCF7,0.57327988,2.054787917e-5,Up
LINCSCP_49418,COL-3,10uM,6h,PC3,-0.57325059,2.057246585e-5,Up
LINCSCP_146905,GSK 1059615,1.11uM,24h,NEU,0.57323452,2.05859742e-5,Up
LINCSCP_81219,SU 11274,0.04uM,24h,A549,0.57299577,2.07875654e-5,Up
LINCSCP_83054,Ipatasertib,0.37uM,24h,ASC.C,0.57296296,2.081540903e-5,Up
LINCSCP_167768,Arbutin,10uM,24h,YAPC,0.57296026,2.081770421e-5,Up
LINCSCP_40345,MLS002699429,40uM,6h,NCIH596,0.57295503,2.082214167e-5,Up
LINCSCP_102013,Tivantinib,0.37uM,24h,HELA,0.57275843,2.098975929e-5,Up
LINCSCP_1061,PIK 90,10uM,6h,A375,-0.57255565,2.116394783e-5,Up
LINCSCP_159199,Proglumide,0.04uM,24h,PC3,-0.57252181,2.119314746e-5,Up
LINCSCP_45321,CHEMBL1456973,10uM,24h,PC3,0.57243106,2.127163292e-5,Up
LINCSCP_15887,CHEMBL1555451,10uM,6h,HA1E,0.57243088,2.12717898e-5,Up
LINCSCP_310588,BRD-K43905345,10uM,6h,VCAP,0.57236438,2.13294658e-5,Up
LINCSCP_43316,BRD-K31344914,10uM,6h,NPC,0.57231711,2.137055564e-5,Up
LINCSCP_282900,AC1MSUFC,40uM,6h,RKO,0.57226904,2.14124197e-5,Up
LINCSCP_309756,BRD-K33936059,30uM,24h,VCAP,0.57226425,2.141659138e-5,Up
LINCSCP_80,SPECTRUM2_001084,10uM,6h,A375,-0.57211908,2.154348829e-5,Up
LINCSCP_309973,BRD-K03111155,30uM,24h,VCAP,-0.57196255,2.168108004e-5,Up
LINCSCP_68198,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,24h,SKB,0.57186597,2.176638776e-5,Up
LINCSCP_163302,AZD-6482,3.33uM,3h,SKBR3,0.57164858,2.195952192e-5,Up
LINCSCP_17965,"2,3',4,5'-Tetramethoxystilbene",10uM,24h,HCC515,-0.57155163,2.204615739e-5,Up
LINCSCP_250922,NVP-AUY922,0.01uM,6h,MCF7,0.57140287,2.217970992e-5,Up
LINCSCP_2694,CGS-12066A,10uM,6h,A375,0.57107562,2.2476131e-5,Up
LINCSCP_136439,179324-69-7,20uM,24h,MCF7,0.57079514,2.273307312e-5,Up
LINCSCP_136691,Lacidipine,0.12uM,24h,MCF7,0.57078423,2.274312474e-5,Up
LINCSCP_144576,CP-724714,3.33uM,24h,MDAMB231,0.57069393,2.282645877e-5,Up
LINCSCP_14852,BSPBIO_002280,10uM,6h,HA1E,-0.57068329,2.283629044e-5,Up
LINCSCP_9588,AKT Inhibitor IV,0.5uM,6h,A549,-0.57058091,2.293114859e-5,Up
LINCSCP_127205,AZD5363,3.33uM,24h,HT29,0.57051495,2.299245359e-5,Up
LINCSCP_164664,GSK J4,10uM,24h,SKL.C,0.57031718,2.317716323e-5,Up
LINCSCP_113799,KW-2449,1.11uM,24h,HME1,-0.57002721,2.345046587e-5,Up
LINCSCP_234258,AZD-8055,10uM,6h,JHUEM2,0.57000845,2.346824667e-5,Up
LINCSCP_64867,Helveticoside,10uM,24h,VCAP,0.57000685,2.346976673e-5,Up
LINCSCP_37871,BRD-K11264391,0.5uM,24h,MCF7,0.56968804,2.377388541e-5,Up
LINCSCP_13543,CAY-10594,20uM,6h,H1299,-0.56964431,2.381588539e-5,Up
LINCSCP_40414,PAC-1,10uM,6h,NCIH596,0.56958764,2.387041231e-5,Up
LINCSCP_33673,Metoprolol,10uM,6h,MCF7,-0.56949714,2.395772739e-5,Up
LINCSCP_154902,Chenodeoxycholic Acid,1.11uM,24h,PC3,-0.56945803,2.399554804e-5,Up
LINCSCP_121534,Nepafenac,0.04uM,24h,HT29,0.56924965,2.419800892e-5,Up
LINCSCP_13003,Parthenolide,10uM,6h,EFO27,0.56922969,2.421747898e-5,Up
LINCSCP_30327,Epibatidine,10uM,6h,MCF7,-0.56921412,2.423268268e-5,Up
LINCSCP_10735,AC1O9CBL,10uM,24h,ASC,0.5690269,2.441615566e-5,Up
LINCSCP_37966,AC1NUE3V,10uM,6h,MCF7,0.56896909,2.447306485e-5,Up
LINCSCP_13448,3-Chloro-l-alanine,0.5uM,6h,H1299,-0.5689687,2.447345391e-5,Up
LINCSCP_20745,Fludarabine,10uM,6h,HCC515,0.5689666,2.44755208e-5,Up
LINCSCP_51010,Elesclomol,10uM,6h,RMGI,0.56884762,2.459305056e-5,Up
LINCSCP_277914,BRD-K47512679,10uM,24h,PC3,0.56868621,2.475330837e-5,Up
LINCSCP_103742,Esculin,0.37uM,24h,HELA,0.56868596,2.475355886e-5,Up
LINCSCP_101760,Indigo Red,1.11uM,24h,HELA,0.56858899,2.485030372e-5,Up
LINCSCP_36036,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",0.01uM,6h,MCF7,0.56858631,2.485298647e-5,Up
LINCSCP_14123,N9-Isopropylolomoucine,10uM,24h,HA1E,-0.5684568,2.498275293e-5,Up
LINCSCP_279513,BRD-K70153099,10uM,6h,PC3,0.56837221,2.506783759e-5,Up
LINCSCP_58503,SCHEMBL15422032,10uM,6h,VCAP,0.56835179,2.508842439e-5,Up
LINCSCP_9778,SCHEMBL16226502,1uM,6h,A549,0.56829671,2.514401345e-5,Up
LINCSCP_35752,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,6h,MCF7,0.56825908,2.518205401e-5,Up
LINCSCP_39532,LDN 193189,10uM,6h,MDAMB231,0.56821857,2.52230727e-5,Up
LINCSCP_136796,179324-69-7,20uM,24h,MCF7,0.56813096,2.531198841e-5,Up
LINCSCP_166643,AMIKACIN HYDRATE,0.37uM,24h,YAPC,-0.56807614,2.536776443e-5,Up
LINCSCP_38213,SA-102042,3uM,24h,MCF7,-0.56801182,2.54333599e-5,Up
LINCSCP_127968,Quercetin,1.11uM,24h,HT29,-0.56800221,2.544317969e-5,Up
LINCSCP_103346,Genistein,1.11uM,24h,HELA,0.56791483,2.553256227e-5,Up
LINCSCP_47560,Dequalinium,10uM,24h,PC3,-0.56789351,2.555441506e-5,Up
LINCSCP_31256,MLS002264464,10uM,6h,MCF7,0.56777609,2.567509218e-5,Up
LINCSCP_291704,Promazine,10uM,6h,VCAP,-0.56774558,2.570652667e-5,Up
LINCSCP_43870,Securinine,3uM,6h,PC3,-0.56773082,2.572175443e-5,Up
LINCSCP_68658,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,6h,VCAP,0.56769898,2.575461715e-5,Up
LINCSCP_56573,AC1L2X6Z,10uM,6h,VCAP,0.56761152,2.58450961e-5,Up
LINCSCP_35591,CHEMBL2333346,3uM,6h,MCF7,0.5673295,2.61388495e-5,Up
LINCSCP_21150,Thalidomide,10uM,6h,HCT116,0.56715717,2.631984489e-5,Up
LINCSCP_28114,BRD-K01566563,5uM,24h,HT29,0.56686827,2.66258761e-5,Up
LINCSCP_25673,Brefeldin A,0.1uM,6h,HT29,-0.56683411,2.666227584e-5,Up
LINCSCP_134866,Papaverine,10uM,24h,MCF7,0.56679294,2.670620483e-5,Up
LINCSCP_13995,KBIO2_001961,10uM,24h,HA1E,-0.56676721,2.6733696e-5,Up
LINCSCP_130384,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",0.12uM,3h,LNCAP,0.56670072,2.680485391e-5,Up
LINCSCP_153571,Oxfendazole,3.33uM,24h,PC3,0.56667732,2.682993239e-5,Up
LINCSCP_2697,Devazepide,10uM,6h,A375,0.56665482,2.685407124e-5,Up
LINCSCP_211817,Cinacalcet,10uM,6h,HA1E,-0.56662802,2.688285436e-5,Up
LINCSCP_54022,Vemurafenib,10uM,6h,SW480,-0.56658928,2.692449986e-5,Up
LINCSCP_62816,BRD-K84739463,5uM,24h,VCAP,-0.56654094,2.697655464e-5,Up
LINCSCP_125,CGP 57380,10uM,6h,A375,-0.56641546,2.711211218e-5,Up
LINCSCP_201844,SCHEMBL16226502,0.01uM,6h,A549,0.56632424,2.721104488e-5,Up
LINCSCP_55676,Diphenyleneiodonium,10uM,24h,VCAP,0.56622896,2.731473905e-5,Up
LINCSCP_57129,AS-605240,10uM,6h,VCAP,0.56621151,2.733376181e-5,Up
LINCSCP_60279,BRD-K30723822,5uM,6h,VCAP,0.56617588,2.737266169e-5,Up
LINCSCP_45415,N-(3-Morpholin-4-ylsulfonylphenyl)-4-(2-oxopyrrolidin-1-yl)benzamide,10uM,6h,PC3,0.56614368,2.740785155e-5,Up
LINCSCP_17185,CHEMBL2333346,5uM,6h,HA1E,0.56607387,2.748430089e-5,Up
LINCSCP_10629,Lonidamine,100uM,6h,AGS,-0.56600835,2.755622528e-5,Up
LINCSCP_112657,CHEMBL3188661,10uM,24h,HEPG2,0.5659657,2.760313638e-5,Up
LINCSCP_10630,MLN 2238,10uM,6h,AGS,0.56588773,2.768907758e-5,Up
LINCSCP_71574,LY2874455,0.12uM,24h,A375,0.5658527,2.77277792e-5,Up
LINCSCP_4223,PAC-1,10uM,24h,A549,-0.56577927,2.780904708e-5,Up
LINCSCP_1209,MLS002276522,10uM,24h,A375,0.56575093,2.784047225e-5,Up
LINCSCP_293859,Zucapsaicin,10uM,24h,VCAP,0.56574013,2.785246062e-5,Up
LINCSCP_64843,Cymarigenen,1uM,24h,VCAP,0.56566628,2.793454181e-5,Up
LINCSCP_105000,Esmolol,1.11uM,24h,HELA,0.56559144,2.801794072e-5,Up
LINCSCP_10578,Cerulenin,40uM,6h,AGS,0.56556366,2.804896051e-5,Up
LINCSCP_24480,AT-7519,1uM,6h,HS578T,-0.56536418,2.827261813e-5,Up
LINCSCP_70274,CX-5461,0.04uM,24h,A375,0.5652889,2.835744654e-5,Up
LINCSCP_63056,BRD-K13942440,5uM,24h,VCAP,0.56526855,2.838041402e-5,Up
LINCSCP_1197,CHEMBL1555451,10uM,24h,A375,0.56499043,2.869607087e-5,Up
LINCSCP_48248,BRD-K61788733,5uM,24h,PC3,0.56488014,2.882213328e-5,Up
LINCSCP_21626,Olaparib,40uM,6h,HEPG2,0.56478546,2.893077088e-5,Up
LINCSCP_49454,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,24h,PC3,0.56465759,2.907807481e-5,Up
LINCSCP_61197,BRD-K13835847,5uM,24h,VCAP,-0.56458851,2.91579456e-5,Up
LINCSCP_57140,Cerulenin,40uM,6h,VCAP,0.56456919,2.918031709e-5,Up
LINCSCP_24696,AT 7867,0.1uM,24h,HS578T,0.56425757,2.954335921e-5,Up
LINCSCP_23068,"3,5-Bis(4-methylbenzylidene)piperidin-4-one",10uM,6h,HEPG2,0.56420931,2.959994787e-5,Up
LINCSCP_163351,Radicicol,1.11uM,3h,SKBR3,0.56417092,2.964503591e-5,Up
LINCSCP_174894,Bavisant (dihydrochloride hydrate),3.33uM,24h,YAPC,0.56402839,2.981300434e-5,Up
LINCSCP_10563,NVP-AUY922,10uM,6h,AGS,0.56401036,2.983430317e-5,Up
LINCSCP_29835,SCHEMBL3954849,10uM,6h,MCF10A,-0.56389607,2.996971115e-5,Up
LINCSCP_24597,Crizotinib,0.5uM,6h,HS578T,0.56384279,3.00330174e-5,Up
LINCSCP_99557,Seliciclib,0.04uM,24h,HCC515,-0.56368826,3.021735013e-5,Up
LINCSCP_147951,Rucaparib,0.12uM,24h,NPC.CAS9,0.5636768,3.023106286e-5,Up
LINCSCP_43170,BRD-K78018080,10uM,24h,NPC,0.56358606,3.033983006e-5,Up
LINCSCP_56172,MG-132,10uM,6h,VCAP,0.56356889,3.036044929e-5,Up
LINCSCP_63592,SA-1973507,5uM,6h,VCAP,0.5635367,3.03991449e-5,Up
LINCSCP_68911,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,6h,VCAP,0.56353537,3.040074186e-5,Up
LINCSCP_194015,Carbinoxamine,10uM,6h,A549,-0.56352712,3.041066148e-5,Up
LINCSCP_180111,Fraxidin Methyl Ether,10uM,6h,A375,0.56327165,3.071947225e-5,Up
LINCSCP_74240,Glipizide,0.37uM,24h,A375,0.56320343,3.080242851e-5,Up
LINCSCP_136755,Ganetespib (STA-9090),1.11uM,24h,MCF7,0.56285233,3.12325945e-5,Up
LINCSCP_29380,N9-Isopropylolomoucine,100uM,6h,LOVO,-0.56284755,3.123848839e-5,Up
LINCSCP_59710,BRD-K85879095,5uM,24h,VCAP,-0.56281483,3.127887266e-5,Up
LINCSCP_59104,AC1O9X68,10uM,6h,VCAP,0.56275376,3.13543566e-5,Up
LINCSCP_72433,BMS-794833,0.12uM,24h,A375,0.56273559,3.137684363e-5,Up
LINCSCP_55244,"(1Ar,7as,10as,10br)-1a,5-Dimethyl-8-methylidene-2,3,6,7,7a,8,10a,10b-octahydrooxireno[9,10]cyclodeca[1,2-b]furan-9(1ah)-one",20uM,6h,TYKNU,0.56268265,3.1442463e-5,Up
LINCSCP_59051,ZINC101150009,10uM,6h,VCAP,0.56237153,3.183062772e-5,Up
LINCSCP_35779,SCHEMBL16226502,1uM,6h,MCF7,0.56231789,3.189799934e-5,Up
LINCSCP_144992,Dasatinib,0.04uM,3h,MDAMB231,0.56218558,3.206473037e-5,Up
LINCSCP_8909,BRD-K36796217,10uM,24h,A549,-0.56210105,3.217166437e-5,Up
LINCSCP_22333,Sitagliptin,10uM,6h,HEPG2,0.56197799,3.232793601e-5,Up
LINCSCP_206632,Itrazole,10uM,6h,EFO27,0.56196615,3.234300509e-5,Up
LINCSCP_219200,27277-00-5,10uM,6h,HEPG2,-0.56195537,3.23567292e-5,Up
LINCSCP_117107,MLN-0128,0.12uM,24h,HT29,0.56189336,3.243580737e-5,Up
LINCSCP_79698,Bisoprolol,1.11uM,24h,A375,0.56184574,3.249665512e-5,Up
LINCSCP_174026,SNX-2112 (PF-04928473),0.37uM,24h,YAPC,0.56182966,3.2517214e-5,Up
LINCSCP_51062,SCHEMBL3092652,10uM,6h,RMUGS,0.56174429,3.262661979e-5,Up
LINCSCP_119338,Ergothioneine,1.11uM,24h,HT29,-0.56174043,3.263157326e-5,Up
LINCSCP_122441,(E)-5-((4-((2-Carboxyethyl)carbamoyl)phenyl)diazenyl)-2-hydroxybenzoic acid,3.33uM,24h,HT29,0.56173089,3.264382626e-5,Up
LINCSCP_136355,179324-69-7,20uM,24h,MCF7,0.56171612,3.266279545e-5,Up
LINCSCP_296301,AK-968/11369213,10uM,6h,VCAP,0.5616412,3.275917555e-5,Up
LINCSCP_9771,"13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate",10uM,6h,A549,0.56153082,3.290165383e-5,Up
LINCSCP_48994,BRD-K61373678,10uM,24h,PC3,-0.56145631,3.29981648e-5,Up
LINCSCP_24464,AZ628,1uM,6h,HS578T,-0.56143241,3.302916962e-5,Up
LINCSCP_510,RO-316233,10uM,6h,A375,0.56128771,3.321747365e-5,Up
LINCSCP_30137,Radicicol,10uM,6h,MCF7,0.56117991,3.335840268e-5,Up
