compound,num_concordant,num_discordant,ratio,mechanism,RMGI,EFO27,RMUGS,HA1E,SNGM,HEPG2,NPC,SKB,VCAP,SKLU1,COV644,HEC108,MCF7,A375,HCC515,MDAMB231,LNCAP,BT20,MCF10A,HME1,ASC,SKBR3,HT29,PC3,HS578T,SW620,SW480,CORL23,OV7,THP1,A549,HCT116,LOVO,CD34,NOMO1,PHH,NPC.TAK,HUVEC,HEK293T,RKO,PL21,ASC.C,SKL,HELA,SW948,SNU1040,TYKNU,NCIH1694,AGS,HUH7,DV90,SKMEL1,U937,T3M10,YAPC,NCIH2073,MDST8,NKDBA,NEU,HL60,SNUC4,U266,HUES3,SKL.C,HCC15,A673,WSUDLCL2,SNUC5,SKMEL28,NCIH1836,NPC.CAS9,H1299,JHUEM2,FIBRNPC,NCIH508,NCIH596,SKM1,MNEU.E,JURKAT,HT115,CL34,HS27A
Regorafenib,7,4,1.75,Discoidin domain-containing receptor 2 inhibitor|Fibroblast growth factor receptor 1 inhibitor|Fibroblast growth factor receptor 2 inhibitor|MAP kinase p38 beta inhibitor|Platelet-derived growth factor receptor inhibitor|Serine/threonine-protein kinase B-raf inhibitor|Serine/threonine-protein kinase RAF inhibitor|Stem cell growth factor receptor inhibitor|Tyrosine-protein kinase ABL inhibitor|Tyrosine-protein kinase FRK inhibitor|Tyrosine-protein kinase receptor RET inhibitor|Tyrosine-protein kinase TIE-2 inhibitor|Vascular endothelial growth factor receptor inhibitor,NA,NA,NA,0.3999173,NA,NA,NA,NA,NA,NA,NA,NA,-0.43531833,0.39258452,-0.35999187,NA,NA,NA,NA,NA,-0.46618649,NA,0.41575617,0.51845247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46247388,NA,NA,NA,NA,0.43114756,-0.4427049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45830345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fraxetin,1,1,1,Antioxidant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4368562,NA,NA,NA,NA,NA,NA,NA,-0.44245075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cerulenin,1,6,0.16666667,Fatty acid synthase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36079007,NA,-0.40827987,NA,NA,NA,NA,NA,NA,NA,NA,-0.4422497,NA,-0.3811899,-0.34752546,NA,NA,NA,-0.43757931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.50446565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glycodeoxycholate,1,3,0.33333333,Apoptosis stimulant,NA,NA,NA,NA,NA,NA,0.41291489,NA,NA,NA,NA,NA,-0.44221612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36474921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42732075,NA,NA,NA,NA,NA,NA,NA,NA
Proadifen,0,2,0,Nitric oxide synthase inhibitor,NA,NA,NA,NA,NA,NA,-0.36271644,NA,-0.44215953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ipriflavone,1,2,0.5,Bone resorption inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.44544311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44191482,NA,NA,NA,NA,NA,NA,0.39152227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Abiraterone Acetate,0,3,0,NA,NA,NA,NA,-0.36228747,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33781087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44175412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bimatoprost,2,2,1,NA,NA,NA,NA,-0.34536685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37382923,0.4876573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4416425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phenelzine,1,1,1,Monoamine oxidase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,0.3225877,NA,NA,NA,NA,-0.44153638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flumazenil,4,1,4,Benzodiazepine receptor antagonist,NA,NA,NA,0.40400189,NA,NA,NA,NA,-0.44130999,NA,NA,NA,0.32261549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58438825,NA,NA,NA,NA,NA,NA,0.43093015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saracatinib,6,13,0.46153846,Src inhibitor,NA,NA,NA,-0.59416049,NA,0.34372051,-0.42444091,-0.46709421,-0.52393504,NA,NA,NA,0.51029596,-0.32724643,0.43237756,-0.41322234,-0.44116127,-0.39245178,0.46418512,NA,-0.56974252,-0.36044619,0.45759037,NA,-0.56539884,NA,NA,NA,NA,NA,-0.51520622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48410386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44039874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Osimertinib,2,10,0.2,Epidermal growth factor receptor erbB1 inhibitor|Epidermal growth factor receptor inhibitor,NA,NA,NA,-0.46578665,NA,NA,NA,NA,NA,NA,NA,NA,-0.38457983,-0.40825298,-0.52769853,NA,NA,NA,NA,0.44517187,NA,NA,0.42927056,-0.49795837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37888885,NA,NA,NA,NA,-0.44105633,-0.41426436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41243362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37708642,NA,NA,NA
Loxapine,1,3,0.33333333,Dopamine receptor antagonist|Serotonin receptor antagonist,NA,NA,NA,NA,NA,-0.38455743,NA,NA,-0.44053274,NA,NA,NA,0.38091844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41964503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hydrastinine,0,2,0,Haemostatic agent,NA,NA,NA,NA,NA,NA,-0.43384895,NA,-0.44039236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ispinesib,0,4,0,Kinesin inhibitor,NA,NA,NA,-0.38075288,NA,NA,NA,-0.42845913,-0.44018898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49174898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pravastatin,2,4,0.5,HMGCR inhibitor,NA,NA,NA,NA,NA,-0.34089617,NA,NA,0.46295762,NA,NA,NA,0.53494973,NA,-0.41431424,NA,NA,NA,NA,NA,-0.40444162,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44018072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atenolol,4,1,4,Adrenergic receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39835265,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44000448,0.47965212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44632594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40948121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
N-Methyltropan-3-yl 2-(4-bromophenyl)propionate,1,2,0.5,Acetylcholine receptor agonist,NA,NA,NA,-0.38179316,NA,NA,NA,NA,NA,NA,NA,NA,0.57829351,NA,-0.43982011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APIXABAN,0,2,0,Coagulation factor X inhibitor,NA,NA,NA,-0.43944566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41530797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ipatasertib,7,4,1.75,Serine/threonine-protein kinase AKT inhibitor,NA,NA,NA,0.40930371,NA,0.56497182,0.39358544,NA,NA,NA,NA,NA,-0.52881918000000006,-0.40553142,NA,NA,NA,NA,NA,NA,NA,NA,0.57041838,0.53025597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32769094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43900699,NA,NA,NA,NA,NA,NA,NA,0.44390796,NA,NA,NA,NA,NA,NA,NA,0.37579824,NA,NA,NA
Canertinib,4,12,0.33333333,EGFR inhibitor,NA,NA,NA,-0.53512542,NA,-0.44990137,NA,-0.49060565,NA,NA,NA,NA,0.52784166,-0.49485686,-0.43834684,-0.63523496,0.3287198,0.4865024,NA,-0.47402035,-0.41933433,-0.59148496,-0.33973516,-0.4425591,-0.60453699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38978862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dextromethorphan,1,2,0.5,Glutamate receptor antagonist|Sigma receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,-0.43831412,NA,NA,NA,NA,-0.35908605,NA,NA,NA,NA,NA,NA,0.37916022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BECLOMETHASONE DIPROPIONATE,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44434162,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43806775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47108754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rucaparib,10,6,1.66666667,PARP inhibitor,NA,NA,NA,0.39962144,NA,0.46917526,0.42237159,NA,-0.41500021,NA,NA,NA,0.34147894,0.47232519,-0.33840865999999997,NA,NA,NA,NA,NA,-0.503828,NA,-0.47136771,0.33689391,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45368177,NA,NA,0.51436111,-0.4334337,NA,-0.43763955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53916215,NA,NA,NA,NA,NA,NA,NA,NA,0.39942712,NA,NA
Umbelliferone,0,2,0,Cyclooxygenase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43757259,-0.40526116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bruceantin,0,4,0,NA,NA,NA,NA,-0.37311135,NA,NA,NA,NA,NA,NA,NA,NA,-0.33318845,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43750444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35889289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clonidine,3,5,0.6,Adrenergic receptor agonist,NA,NA,NA,-0.36647529,NA,0.40891535,NA,NA,-0.3851228,NA,-0.35449515,-0.43743937,0.39668916,NA,-0.32125769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41857235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ruxolitinib,2,10,0.2,JAK inhibitor,NA,NA,NA,-0.47639406,NA,-0.45868614,NA,NA,-0.43718539,NA,NA,NA,-0.3898709,-0.42573683,-0.40699603,NA,NA,NA,NA,NA,-0.38276946,-0.32359077,0.45955313,-0.3750818,0.44132942,NA,NA,NA,NA,NA,-0.38409494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Levonorgestrel,2,6,0.33333333,Progesterone receptor agonist,NA,NA,NA,-0.57313403,NA,-0.33086728,NA,NA,NA,NA,NA,NA,0.54590482,-0.51181834,NA,NA,NA,NA,NA,NA,NA,NA,-0.38943992,NA,NA,NA,NA,NA,NA,NA,-0.43671077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44725905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42973212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azasetron,0,3,0,Serotonin receptor antagonist,NA,NA,NA,-0.43668663,NA,NA,NA,NA,-0.36161444,NA,NA,NA,-0.33130954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Carbofuran,1,1,1,Cholinesterase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41012985,NA,-0.43638835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arachidonyl Trifluoromethylketone,0,5,0,Cytosolic phospholipase inhibitor,NA,-0.4015414,NA,NA,-0.36403147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46525355,NA,-0.50986376,-0.43621353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Domperidone,2,4,0.5,Dopamine receptor antagonist,NA,NA,NA,-0.41650321,NA,-0.32602896,NA,0.40370258,NA,NA,NA,NA,NA,NA,-0.33718062,NA,NA,NA,NA,NA,-0.43562762,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39829985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Artesunate,1,4,0.25,DNA synthesis inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34561508,-0.4355896,NA,-0.409569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39839673,-0.32904005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rolipram,1,2,0.5,Phosphodiesterase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,0.3858352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43523536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.36324395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bithionol,1,4,0.25,Autotaxin inhibitor,NA,NA,NA,-0.38490591,NA,-0.43522242,NA,-0.53583588,0.59259037,NA,NA,NA,-0.35785097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aclidinium Bromide,2,1,2,Muscarinic acetylcholine receptor M3 antagonist,NA,NA,NA,-0.43510684,NA,NA,NA,NA,NA,NA,NA,NA,0.39044182,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32789511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sildenafil,2,2,1,Phosphodiesterase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.4348616,NA,NA,NA,0.46163142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44246678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39102296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dnqx,0,3,0,Glutamate receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39030502,NA,-0.42247029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43465973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trametinib,3,4,0.75,MEK inhibitor,NA,NA,NA,-0.39574121,NA,-0.45864167,NA,NA,NA,NA,NA,NA,-0.43462985,NA,NA,NA,NA,0.41523805,0.54651166,NA,NA,0.57810219,NA,NA,-0.33074238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Toltrazuril,1,1,1,Antiprotozoal agent,NA,NA,NA,NA,NA,-0.43459248,NA,NA,NA,NA,NA,NA,0.44594336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ranitidine,2,4,0.5,Histamine receptor antagonist,NA,NA,NA,-0.34155609,NA,NA,NA,NA,NA,NA,NA,NA,-0.43459003,0.42319223,-0.47474457,NA,NA,NA,NA,NA,NA,NA,-0.35115624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42588564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D-Erythro-MAPP,1,1,1,Negative control for D-erythro-MAPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43427765,NA,NA,NA,NA,NA,NA,NA,0.53857864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mepivacaine,1,2,0.5,Potassium channel blocker|Sodium channel blocker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42698534,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43410194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36851017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amisulpride,0,2,0,Dopamine receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,-0.45640835,NA,NA,NA,-0.43352908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
