signatureid,compound,cellline,similarity,region,comparison
LINCSCP_218168,Raloxifene,HCC515,-0.40211441,NAC,05p_overall
LINCSCP_242923,Busulfan,MCF7,-0.40204814,NAC,05p_overall
LINCSCP_14934,Dihydrosamidin,HA1E,-0.40195831,NAC,05p_overall
LINCSCP_6630,Pictilisib,A549,-0.40187582,NAC,05p_overall
LINCSCP_144503,Relcovaptan,MCF7,-0.40182532,NAC,05p_overall
LINCSCP_30080,Nilotinib,MCF10A,-0.40179761,NAC,05p_overall
LINCSCP_18227,Buddleoflavonoloside,HCC515,-0.40179012,NAC,05p_overall
LINCSCP_40051,Dactolisib,NCIH2073,-0.40178003,NAC,05p_overall
LINCSCP_173753,Tolbutamide,YAPC,-0.40163694,NAC,05p_overall
LINCSCP_2529,Suloctidil,A375,-0.40163078,NAC,05p_overall
LINCSCP_44364,Danthron,PC3,-0.40156367,NAC,05p_overall
LINCSCP_56456,Menadione,VCAP,-0.40149122,NAC,05p_overall
LINCSCP_139684,Nimodipine,MCF7,-0.40147902,NAC,05p_overall
LINCSCP_81649,Lapatinib,A549,-0.40140941,NAC,05p_overall
LINCSCP_244193,Irinotecan,MCF7,-0.40132073,NAC,05p_overall
LINCSCP_54094,Zileuton,SW620,-0.40126901,NAC,05p_overall
LINCSCP_56499,Primaquine,VCAP,-0.4012268,NAC,05p_overall
LINCSCP_59615,Cobalt (Ii) Chloride,VCAP,-0.40114577,NAC,05p_overall
LINCSCP_38891,Etanidazole,MCF7,-0.40113285,NAC,05p_overall
LINCSCP_54365,Trifluoperazine,SW620,-0.40105951,NAC,05p_overall
LINCSCP_80761,Dexamethasone Acetate,A375,-0.40101863,NAC,05p_overall
LINCSCP_139526,Lonafarnib,MCF7,-0.40101219,NAC,05p_overall
LINCSCP_144724,Buparlisib,MDAMB231,-0.40094992,NAC,05p_overall
LINCSCP_120545,N-Butyldeoxynojirmycin HCL,HT29,-0.4008851,NAC,05p_overall
LINCSCP_94726,Cabozantinib,HA1E,-0.40067523,NAC,05p_overall
LINCSCP_7298,Odq,A549,-0.40062997,NAC,05p_overall
LINCSCP_157513,Maribavir,PC3,-0.40049488,NAC,05p_overall
LINCSCP_187163,Genistein,A375,-0.40035454,NAC,05p_overall
LINCSCP_159858,Sasapyrine,PC3,-0.40035427,NAC,05p_overall
LINCSCP_115327,Fedratinib,HS578T,-0.40034583,NAC,05p_overall
LINCSCP_124182,dexamethasone,HT29,-0.40024004,NAC,05p_overall
LINCSCP_139601,Losmapimod,MCF7,-0.40022418,NAC,05p_overall
LINCSCP_150257,amcinonide,NPC.TAK,-0.4001303,NAC,05p_overall
LINCSCP_20736,Clomipramine,HCC515,-0.40008431,NAC,05p_overall
LINCSCP_57078,(S)-(-)-BAY K 8644,VCAP,-0.39995581,NAC,05p_overall
LINCSCP_50310,Cycloheximide,PHH,-0.39988404,NAC,05p_overall
LINCSCP_96410,Podofilox,HA1E,-0.39982288,NAC,05p_overall
LINCSCP_43974,fluticasone,PC3,-0.39972557,NAC,05p_overall
LINCSCP_101190,Josamycin,HELA,-0.39970168,NAC,05p_overall
LINCSCP_78554,"Epothilone B (EPO906, Patupilone)",A375,-0.3996634,NAC,05p_overall
LINCSCP_19094,Bithionol,HCC515,-0.39965618,NAC,05p_overall
LINCSCP_169551,CEFEPIME HYDROCHLORIDE,YAPC,-0.39965438,NAC,05p_overall
LINCSCP_94956,Manumycin-A,HA1E,-0.39964209,NAC,05p_overall
LINCSCP_170939,Dopamine,YAPC,-0.39954745,NAC,05p_overall
LINCSCP_5749,Prazosin,A549,-0.39953265,NAC,05p_overall
LINCSCP_44750,Dipropyldopamine,PC3,-0.39952889,NAC,05p_overall
LINCSCP_11093,Lypressin,ASC,-0.3995143,NAC,05p_overall
LINCSCP_45258,Kinetin Riboside,PC3,-0.39948207,NAC,05p_overall
LINCSCP_41541,Cholic acid,NEU,-0.39947101,NAC,05p_overall
LINCSCP_191445,Lithocholic acid,A549,-0.39936418,NAC,05p_overall
LINCSCP_167780,Entecavir,YAPC,-0.39916081,NAC,05p_overall
LINCSCP_72647,Colforsin,A375,-0.39911187,NAC,05p_overall
LINCSCP_75224,LEVOSIMENDAN,A375,-0.39911038,NAC,05p_overall
LINCSCP_141764,Tacrine,MCF7,-0.39904641,NAC,05p_overall
LINCSCP_55806,Calpeptin,VCAP,-0.39897303,NAC,05p_overall
LINCSCP_153730,Gimeracil,PC3,-0.39896482,NAC,05p_overall
LINCSCP_138014,Emedastine,MCF7,-0.39896075,NAC,05p_overall
LINCSCP_160603,Tolvaptan,PC3,-0.39891717,NAC,05p_overall
LINCSCP_47842,Oxprenolol,PC3,-0.39890833,NAC,05p_overall
LINCSCP_58170,Pergolide,VCAP,-0.39879401,NAC,05p_overall
LINCSCP_46980,Pictilisib,PC3,-0.39877932,NAC,05p_overall
LINCSCP_146825,Azacitidine,NEU,-0.39877338,NAC,05p_overall
LINCSCP_47949,Levosalbutamol,PC3,-0.39855585,NAC,05p_overall
LINCSCP_18239,Levomepromazine,HCC515,-0.39852158,NAC,05p_overall
LINCSCP_771,Quinoclamine,A375,-0.39850931,NAC,05p_overall
LINCSCP_4278,Leu-Enkephalin,A549,-0.39830961,NAC,05p_overall
LINCSCP_174587,Etofenamate,YAPC,-0.39825476,NAC,05p_overall
LINCSCP_259944,Isonicotinamide,NEU,-0.39815358,NAC,05p_overall
LINCSCP_89602,Disopyramide,HA1E,-0.398115,NAC,05p_overall
LINCSCP_80168,Triamterene,A375,-0.39806348,NAC,05p_overall
LINCSCP_111163,Quercetin,HELA,-0.39801658,NAC,05p_overall
LINCSCP_94390,Losmapimod,HA1E,-0.39768705,NAC,05p_overall
LINCSCP_74716,Dicloxacillin,A375,-0.39753078,NAC,05p_overall
LINCSCP_108443,Loratadine,HELA,-0.39746051,NAC,05p_overall
LINCSCP_172251,Oxybutynin,YAPC,-0.39744141,NAC,05p_overall
LINCSCP_11450,Endecaphyllin X,ASC,-0.39741159,NAC,05p_overall
LINCSCP_168488,Osimertinib,YAPC,-0.39740497,NAC,05p_overall
LINCSCP_72277,Lexibulin,A375,-0.3972341,NAC,05p_overall
LINCSCP_12598,Manumycin-A,CORL23,-0.39719765,NAC,05p_overall
LINCSCP_50537,Teniposide,PL21,-0.39712358,NAC,05p_overall
LINCSCP_78935,AMSACRINE,A375,-0.39705574,NAC,05p_overall
LINCSCP_95804,Tauroursodeoxy cholic acid dihydrate,HA1E,-0.39700613,NAC,05p_overall
LINCSCP_72118,Salvinorin A,A375,-0.39700432,NAC,05p_overall
LINCSCP_47586,oxantel,PC3,-0.39700202,NAC,05p_overall
LINCSCP_81115,Dovitinib,A549,-0.39652254,NAC,05p_overall
LINCSCP_75184,Clofoctol,A375,-0.3964304,NAC,05p_overall
LINCSCP_108959,Cyclosporin A,HELA,-0.39636942,NAC,05p_overall
LINCSCP_79243,Etofenamate,A375,-0.39636117,NAC,05p_overall
LINCSCP_294142,Galantamine,VCAP,-0.39630414,NAC,05p_overall
LINCSCP_57385,"Triazine Scaffold, 31",VCAP,-0.3962969,NAC,05p_overall
LINCSCP_52483,Iopanoic acid,SKB,-0.39626391,NAC,05p_overall
LINCSCP_106436,Diclofensine (hydrochloride),HELA,-0.39624936,NAC,05p_overall
LINCSCP_168110,Neostigmine,YAPC,-0.39623137,NAC,05p_overall
LINCSCP_156516,Deferiprone,PC3,-0.39623021,NAC,05p_overall
LINCSCP_53640,Brefeldin A,SNU1040,-0.39622017,NAC,05p_overall
LINCSCP_176508,Metformin,A375,-0.39611624,NAC,05p_overall
LINCSCP_143308,Ibutilide,MCF7,-0.39599434,NAC,05p_overall
LINCSCP_125330,Radezolid,HT29,-0.39592332,NAC,05p_overall
LINCSCP_168104,Olanzapine,YAPC,-0.39578387,NAC,05p_overall
LINCSCP_30221,Menadione,MCF7,-0.39577553,NAC,05p_overall
LINCSCP_16910,Tubacin,HA1E,-0.39569391,NAC,05p_overall
LINCSCP_148983,Rucaparib,NPC,-0.39566777,NAC,05p_overall
LINCSCP_74778,Cabazitaxel,A375,-0.39551604,NAC,05p_overall
LINCSCP_168030,Gemfibrozil,YAPC,-0.39538226,NAC,05p_overall
LINCSCP_175268,Nesbuvir,YAPC,-0.395342,NAC,05p_overall
LINCSCP_147968,"Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-",NPC.CAS9,-0.39524678,NAC,05p_overall
LINCSCP_13767,Peucedanin,HA1E,-0.39514653,NAC,05p_overall
LINCSCP_93533,Lofexidine,HA1E,-0.39514197,NAC,05p_overall
LINCSCP_102782,Argatroban,HELA,-0.39511681,NAC,05p_overall
LINCSCP_16957,Ticrynafen,HA1E,-0.39509481,NAC,05p_overall
LINCSCP_149618,Bosutinib,NPC.TAK,-0.39507729,NAC,05p_overall
LINCSCP_40154,Nicardipine,NCIH508,-0.39499388,NAC,05p_overall
LINCSCP_158331,Fluphenazine,PC3,-0.39489993,NAC,05p_overall
LINCSCP_73229,TRIENTINE HYDROCHLORIDE,A375,-0.39486124,NAC,05p_overall
LINCSCP_16436,Pyroxamide,HA1E,-0.39485574,NAC,05p_overall
LINCSCP_103190,Chrysin,HELA,-0.39482552,NAC,05p_overall
LINCSCP_56135,Salvinorin A,VCAP,-0.39482338,NAC,05p_overall
LINCSCP_110838,Bexarotene,HELA,-0.39427208,NAC,05p_overall
LINCSCP_125012,Cefozopran (hydrochloride),HT29,-0.39422971,NAC,05p_overall
LINCSCP_106119,Vidofludimus,HELA,-0.39422498,NAC,05p_overall
LINCSCP_76623,Aphidicolin,A375,-0.39418341,NAC,05p_overall
LINCSCP_33228,Semaxanib,MCF7,-0.3937471,NAC,05p_overall
LINCSCP_110323,Mercaptopurine,HELA,-0.39364399,NAC,05p_overall
LINCSCP_143867,Imatinib,MCF7,-0.39361403,NAC,05p_overall
LINCSCP_138003,NORGESTREL,MCF7,-0.39349696,NAC,05p_overall
LINCSCP_110389,Hexachlorophene,HELA,-0.39348293,NAC,05p_overall
LINCSCP_58223,Sibutramine,VCAP,-0.39343458,NAC,05p_overall
LINCSCP_127714,Isoconazole,HT29,-0.39340203,NAC,05p_overall
LINCSCP_94721,naftidrofuryl,HA1E,-0.3933937,NAC,05p_overall
LINCSCP_55863,Gibberellin A3,VCAP,-0.39338506,NAC,05p_overall
LINCSCP_11785,WHI-P97,BT20,-0.39334685,NAC,05p_overall
LINCSCP_144470,IPRATROPIUM BROMIDE,MCF7,-0.39324865,NAC,05p_overall
LINCSCP_39857,Penfluridol,NCIH1694,-0.39321903,NAC,05p_overall
LINCSCP_46588,Deforolimus,PC3,-0.39315853,NAC,05p_overall
LINCSCP_141497,Exherin (trifluoroacetate),MCF7,-0.3931239,NAC,05p_overall
LINCSCP_76242,Voglibose,A375,-0.39302947,NAC,05p_overall
LINCSCP_17848,pyrvinium-pamoate,HCC15,-0.39284271,NAC,05p_overall
LINCSCP_156696,Trovafloxacin mesylate,PC3,-0.39284158,NAC,05p_overall
LINCSCP_24209,Lovastatin,HS27A,-0.39248829,NAC,05p_overall
LINCSCP_20743,Heliomycin,HCC515,-0.39239305,NAC,05p_overall
LINCSCP_14383,Flurandrenolide,HA1E,-0.39227114,NAC,05p_overall
LINCSCP_34270,Nocodazole,MCF7,-0.39222258,NAC,05p_overall
LINCSCP_18760,Alaproclate,HCC515,-0.39219198,NAC,05p_overall
LINCSCP_75560,Acetazolamide,A375,-0.39213006,NAC,05p_overall
LINCSCP_138803,Lersivirine,MCF7,-0.39210067,NAC,05p_overall
LINCSCP_19321,O-Demethylated Adapalene,HCC515,-0.39200526,NAC,05p_overall
LINCSCP_16131,Dihydrexidine,HA1E,-0.3919914,NAC,05p_overall
LINCSCP_14842,Mirtazapine,HA1E,-0.3919372,NAC,05p_overall
LINCSCP_32096,Carbetocin,MCF7,-0.39183959,NAC,05p_overall
LINCSCP_10667,pyrvinium-pamoate,AGS,-0.39171076,NAC,05p_overall
LINCSCP_103162,Licarbazepine,HELA,-0.39156045,NAC,05p_overall
LINCSCP_26331,Dichloroacetic acid,HT29,-0.39153321,NAC,05p_overall
LINCSCP_118430,Bevirimat,HT29,-0.39146821,NAC,05p_overall
LINCSCP_212428,Kepone,HA1E,-0.39140533,NAC,05p_overall
LINCSCP_52664,Xaliproden,SKB,-0.39124097,NAC,05p_overall
LINCSCP_41403,Tacedinaline,NEU,-0.39117426,NAC,05p_overall
LINCSCP_13120,Quinine,FIBRNPC,-0.39103814,NAC,05p_overall
LINCSCP_76775,Vismodegib (GDC-0449),A375,-0.39098931,NAC,05p_overall
LINCSCP_154893,Osimertinib,PC3,-0.39098905,NAC,05p_overall
LINCSCP_243387,Dobutamine,MCF7,-0.3909836,NAC,05p_overall
LINCSCP_53893,Rotenone,SNUC5,-0.39085404,NAC,05p_overall
LINCSCP_13800,Xaliproden,HA1E,-0.39074576,NAC,05p_overall
LINCSCP_76315,altrenogest,A375,-0.39067404,NAC,05p_overall
LINCSCP_173880,Decitabine,YAPC,-0.39064435,NAC,05p_overall
LINCSCP_54801,Menadione,T3M10,-0.39061113,NAC,05p_overall
LINCSCP_120241,Ritonavir,HT29,-0.39059545,NAC,05p_overall
LINCSCP_11288,Zardaverine,ASC,-0.39051005,NAC,05p_overall
LINCSCP_5908,Memantine,A549,-0.39045848,NAC,05p_overall
LINCSCP_33542,Chlorpromazine,MCF7,-0.39039586,NAC,05p_overall
LINCSCP_73053,Ganciclovir,A375,-0.39038745,NAC,05p_overall
LINCSCP_179741,Spiperone,A375,-0.39034853,NAC,05p_overall
LINCSCP_46142,Midazolam,PC3,-0.39030865,NAC,05p_overall
LINCSCP_14898,Methysergide,HA1E,-0.39027347,NAC,05p_overall
LINCSCP_151789,Idelalisib,PC3,-0.39025405,NAC,05p_overall
LINCSCP_54406,Perhexiline,SW948,-0.39015174,NAC,05p_overall
LINCSCP_93787,Ambrisentan,HA1E,-0.39007735,NAC,05p_overall
LINCSCP_218087,Estriol,HCC515,-0.38978663,NAC,05p_overall
LINCSCP_47908,Crotamitex,PC3,-0.38977946,NAC,05p_overall
LINCSCP_140843,NEFIRACETAM,MCF7,-0.3896908,NAC,05p_overall
LINCSCP_160231,Nicaraven,PC3,-0.3896756,NAC,05p_overall
LINCSCP_47884,Trifluridine,PC3,-0.38964035,NAC,05p_overall
LINCSCP_34211,"(S, R)-Mefloquine",MCF7,-0.38959471,NAC,05p_overall
LINCSCP_2645,Tolbutamide,A375,-0.38951857,NAC,05p_overall
LINCSCP_56174,Pravastatin,VCAP,-0.3895149,NAC,05p_overall
LINCSCP_176221,Pilaralisib,YAPC,-0.38951095,NAC,05p_overall
LINCSCP_125465,Cabergoline,HT29,-0.38948574,NAC,05p_overall
LINCSCP_78081,Podofilox,A375,-0.38934761,NAC,05p_overall
LINCSCP_547,Mesulergine,A375,-0.38934439,NAC,05p_overall
LINCSCP_17929,Zaprinast,HCC515,-0.38934069,NAC,05p_overall
LINCSCP_25222,Methixene,HT29,-0.38926463,NAC,05p_overall
LINCSCP_16989,Ethacrynic acid,HA1E,-0.38924091,NAC,05p_overall
LINCSCP_161102,Rizatriptan,PC3,-0.38923361,NAC,05p_overall
LINCSCP_106887,Sumatriptan,HELA,-0.3891631,NAC,05p_overall
LINCSCP_50645,Ursolic acid,PL21,-0.38896279,NAC,05p_overall
LINCSCP_34710,Meglumine,MCF7,-0.38886095,NAC,05p_overall
LINCSCP_105339,Clofoctol,HELA,-0.3888379,NAC,05p_overall
LINCSCP_203385,Carbetocin,ASC,-0.38881173,NAC,05p_overall
LINCSCP_13303,Rottlerin,FIBRNPC,-0.38880701,NAC,05p_overall
LINCSCP_158746,paroxetine,PC3,-0.38878105,NAC,05p_overall
LINCSCP_152743,Physostigmine,PC3,-0.38874126,NAC,05p_overall
LINCSCP_175191,Dequalinium,YAPC,-0.38869152,NAC,05p_overall
LINCSCP_72638,Verapamil,A375,-0.3886116,NAC,05p_overall
LINCSCP_148391,WHI-P97,NPC.CAS9,-0.38858135,NAC,05p_overall
LINCSCP_161676,Albendazole,PC3,-0.38855333,NAC,05p_overall
LINCSCP_50194,Skiii,PHH,-0.38847754,NAC,05p_overall
LINCSCP_72740,cucurbitacin-i,A375,-0.38843479,NAC,05p_overall
LINCSCP_100397,Idelalisib,HCC515,-0.38825573,NAC,05p_overall
LINCSCP_59074,Flupirtine,VCAP,-0.38815442,NAC,05p_overall
LINCSCP_19053,Pindolol,HCC515,-0.38806513,NAC,05p_overall
LINCSCP_57018,Fumonisin-B1,VCAP,-0.38764325,NAC,05p_overall
LINCSCP_161239,Enoxacin,PC3,-0.38759375,NAC,05p_overall
LINCSCP_59612,Piperacillin,VCAP,-0.38744914,NAC,05p_overall
LINCSCP_52911,Loperamide,SKB,-0.38737466,NAC,05p_overall
LINCSCP_79332,Tomelukast,A375,-0.38730748,NAC,05p_overall
LINCSCP_46160,Diphencyprone,PC3,-0.38728619,NAC,05p_overall
LINCSCP_10035,Avrainvillamide,A549,-0.38723177,NAC,05p_overall
LINCSCP_223696,Dihydrodeoxygedunin,HT29,-0.38722024,NAC,05p_overall
LINCSCP_34527,Isocarboxazid,MCF7,-0.38721719,NAC,05p_overall
LINCSCP_160252,Cabergoline,PC3,-0.38720556,NAC,05p_overall
LINCSCP_176131,Quizartinib,YAPC,-0.38715541,NAC,05p_overall
LINCSCP_4151,Pentobarbital,A549,-0.38714604,NAC,05p_overall
LINCSCP_78975,Flumatinib (mesylate),A375,-0.38689094,NAC,05p_overall
LINCSCP_123127,RASAGILINE,HT29,-0.38686306,NAC,05p_overall
LINCSCP_132075,"Apitolisib (gdc-0980, rg7422)",MCF7,-0.38679023,NAC,05p_overall
LINCSCP_105292,Epitiostanol,HELA,-0.38672376,NAC,05p_overall
LINCSCP_262594,Ibudilast,NPC,-0.38671496,NAC,05p_overall
LINCSCP_51110,Gly-Gly-Palo,RMUGS,-0.38669842,NAC,05p_overall
LINCSCP_101417,ANISODAMINE HYDROBROMIDE,HELA,-0.38663973,NAC,05p_overall
LINCSCP_44755,Fisetinidol,PC3,-0.38663388,NAC,05p_overall
LINCSCP_43370,Didesmethylimipramine,NPC,-0.3865632,NAC,05p_overall
LINCSCP_33267,Spironolactone,MCF7,-0.38654049,NAC,05p_overall
LINCSCP_26339,Ebselen,HT29,-0.38647747,NAC,05p_overall
LINCSCP_45828,"Cis-N,N-Dimethyl-9-(3-(1-Piperazinyl)Propylidene)Thioxanthene-2-Sulfonamide",PC3,-0.3863666,NAC,05p_overall
LINCSCP_13961,Dihydro-Beta-Tubaic acid,HA1E,-0.38636613,NAC,05p_overall
LINCSCP_91099,Iniparib,HA1E,-0.38635427,NAC,05p_overall
LINCSCP_158744,Gabapentin,PC3,-0.38627273,NAC,05p_overall
LINCSCP_238272,Nafadotride,MCF7,-0.38621864,NAC,05p_overall
LINCSCP_158224,Ozagrel,PC3,-0.38620109,NAC,05p_overall
LINCSCP_1904,Etoposide,A375,-0.38618184,NAC,05p_overall
LINCSCP_78853,Tolvaptan,A375,-0.38616129,NAC,05p_overall
LINCSCP_222874,Gefitinib,HS578T,-0.38611694,NAC,05p_overall
LINCSCP_7032,Concneorine,A549,-0.38605097,NAC,05p_overall
LINCSCP_7511,Dicyclomine,A549,-0.38604561,NAC,05p_overall
LINCSCP_54136,Olaparib,SW620,-0.38601865,NAC,05p_overall
LINCSCP_56957,Rucaparib,VCAP,-0.38586902,NAC,05p_overall
LINCSCP_56726,Leu-Enkephalin,VCAP,-0.38585252,NAC,05p_overall
LINCSCP_201487,Omacetaxine Mepesuccinate,A549,-0.38582209,NAC,05p_overall
LINCSCP_56555,Bithionol,VCAP,-0.38579917,NAC,05p_overall
LINCSCP_55915,Ciglitazone,VCAP,-0.38579777,NAC,05p_overall
LINCSCP_8061,Isotretinoin,A549,-0.38579027,NAC,05p_overall
LINCSCP_142075,Gatifloxacin,MCF7,-0.38573536,NAC,05p_overall
LINCSCP_133895,Ischemin,MCF7,-0.38573373,NAC,05p_overall
LINCSCP_174214,Nafronyl,YAPC,-0.38556942,NAC,05p_overall
LINCSCP_58027,Benzylimidazole,VCAP,-0.38554632,NAC,05p_overall
LINCSCP_25274,Hymecromone,HT29,-0.38546806,NAC,05p_overall
LINCSCP_294148,Metronidazole,VCAP,-0.38545038,NAC,05p_overall
LINCSCP_4944,Azathioprine,A549,-0.38541793,NAC,05p_overall
LINCSCP_160236,Tetrahydrouridine,PC3,-0.38541616,NAC,05p_overall
LINCSCP_32710,Hbdde,MCF7,-0.38539671,NAC,05p_overall
LINCSCP_50000,QL-XII-47,PHH,-0.3852968,NAC,05p_overall
LINCSCP_18198,Irinotecan,HCC515,-0.38523892,NAC,05p_overall
LINCSCP_34696,Procyclidine,MCF7,0.87513315,NAC,05p_overall
LINCSCP_47771,Probenecid,PC3,0.83457047,NAC,05p_overall
LINCSCP_34723,Aminocaproic acid,MCF7,0.817982,NAC,05p_overall
LINCSCP_206440,Thalidomide,DV90,0.80626833,NAC,05p_overall
LINCSCP_244754,Mephenytoin,MCF7,0.79647733,NAC,05p_overall
LINCSCP_42678,Amodiaquine,NPC,0.79518317,NAC,05p_overall
LINCSCP_47891,Butylparaben,PC3,0.78798823,NAC,05p_overall
LINCSCP_47688,Merbromin,PC3,0.78687102,NAC,05p_overall
LINCSCP_50560,Parbendazole,PL21,0.78530188,NAC,05p_overall
LINCSCP_137719,Tezampanel,MCF7,0.77033401,NAC,05p_overall
LINCSCP_161614,salsoline,PC3,0.76908825,NAC,05p_overall
LINCSCP_34386,Lincomycin,MCF7,0.76058013,NAC,05p_overall
LINCSCP_113362,Tamatinib,HME1,0.75923819,NAC,05p_overall
LINCSCP_47712,Fentiazac,PC3,0.74760404,NAC,05p_overall
LINCSCP_47806,Racepinephrine,PC3,0.74678705,NAC,05p_overall
LINCSCP_161461,Beta-Narcotine,PC3,0.74666103,NAC,05p_overall
LINCSCP_310901,PE(15:0/20:0),VCAP,0.74039367,NAC,05p_overall
LINCSCP_48077,benzathine,PC3,0.7396565,NAC,05p_overall
LINCSCP_34717,Auranofin,MCF7,0.73809573,NAC,05p_overall
LINCSCP_47937,Fosfosal,PC3,0.73728683,NAC,05p_overall
LINCSCP_259695,Ciproxifan,NEU,0.73651291,NAC,05p_overall
LINCSCP_89966,Phensuximide,HA1E,0.73052479,NAC,05p_overall
LINCSCP_136946,Sulpiride,MCF7,0.72816665,NAC,05p_overall
LINCSCP_91112,Benzbromarone,HA1E,0.72639948,NAC,05p_overall
LINCSCP_130346,Selumetinib,LNCAP,0.72401663,NAC,05p_overall
LINCSCP_47696,Aceclidine,PC3,0.72232186,NAC,05p_overall
LINCSCP_113102,Withaferin A,HME1,0.71812998,NAC,05p_overall
LINCSCP_106496,Gliclazide,HELA,0.7151895,NAC,05p_overall
LINCSCP_244902,Thioperamide,MCF7,0.71088991,NAC,05p_overall
LINCSCP_43336,Risperidone,NPC,0.70801553,NAC,05p_overall
LINCSCP_130070,rifampicin,LNCAP,0.70754161,NAC,05p_overall
LINCSCP_42259,Saracatinib,NPC,0.70373322,NAC,05p_overall
LINCSCP_96857,Entinostat,HA1E,0.70224284,NAC,05p_overall
LINCSCP_52399,Hbdde,SKB,0.69731501,NAC,05p_overall
LINCSCP_47836,Rolipram,PC3,0.69254006,NAC,05p_overall
LINCSCP_17006,Albendazole,HA1E,0.69245191,NAC,05p_overall
LINCSCP_243812,Cefotaxime,MCF7,0.69145478,NAC,05p_overall
LINCSCP_12727,Pevonedistat,COV644,0.6901428,NAC,05p_overall
LINCSCP_34547,Felodipine,MCF7,0.68690293,NAC,05p_overall
LINCSCP_26353,Nelfinavir,HT29,0.68360605,NAC,05p_overall
LINCSCP_34373,Benzydamine,MCF7,0.68288437,NAC,05p_overall
LINCSCP_34334,Fadrozole,MCF7,0.68019986,NAC,05p_overall
LINCSCP_112957,Olaparib,HEPG2,0.67956917,NAC,05p_overall
LINCSCP_14162,Aloisine A,HA1E,0.67951727,NAC,05p_overall
LINCSCP_115790,rifampicin,HS578T,0.67404423,NAC,05p_overall
LINCSCP_130967,Pelitinib,MCF10A,0.67400481,NAC,05p_overall
LINCSCP_272936,Acenocoumarol,PC3,0.6737351,NAC,05p_overall
LINCSCP_47903,Amiprilose,PC3,0.67240451,NAC,05p_overall
LINCSCP_55023,Tanespimycin,THP1,0.67071486,NAC,05p_overall
LINCSCP_244828,Fosfosal,MCF7,0.66763222,NAC,05p_overall
LINCSCP_85717,apigenin,BT20,0.66431692,NAC,05p_overall
LINCSCP_273488,Molindone,PC3,0.66241268,NAC,05p_overall
LINCSCP_233968,Arctigenin,HUH7,0.66231252,NAC,05p_overall
LINCSCP_159212,Valsartan,PC3,0.66093866,NAC,05p_overall
LINCSCP_47919,Cromolyn,PC3,0.65781064,NAC,05p_overall
LINCSCP_244834,Torsemide,MCF7,0.65114492,NAC,05p_overall
LINCSCP_136767,Diethylpropion,MCF7,0.65087731,NAC,05p_overall
LINCSCP_93259,omeprazole,HA1E,0.65087024,NAC,05p_overall
LINCSCP_72707,Imiloxan,A375,0.65005736,NAC,05p_overall
LINCSCP_161634,IMEXON,PC3,0.64936457,NAC,05p_overall
LINCSCP_47925,Norgestimate,PC3,0.64914094,NAC,05p_overall
LINCSCP_94715,betaescin,HA1E,0.64575184,NAC,05p_overall
LINCSCP_89697,Rebamipide,HA1E,0.64525151,NAC,05p_overall
LINCSCP_47958,Etidronic acid,PC3,0.64471914,NAC,05p_overall
LINCSCP_48029,Carbachol Chloride,PC3,0.64463267,NAC,05p_overall
LINCSCP_47764,Ipsapirone,PC3,0.64362937,NAC,05p_overall
LINCSCP_18436,Phenazopyridine,HCC515,0.64139943,NAC,05p_overall
LINCSCP_97558,Diazoxide,HA1E,0.63887063,NAC,05p_overall
LINCSCP_244779,Sparfloxacin,MCF7,0.63707906,NAC,05p_overall
LINCSCP_47963,Protriptyline,PC3,0.63581487,NAC,05p_overall
LINCSCP_92122,fluocinolone-acetonide,HA1E,0.63537984,NAC,05p_overall
LINCSCP_106275,Dabigatran Etexilate,HELA,0.63414894,NAC,05p_overall
LINCSCP_47695,Tiaprofenic acid,PC3,0.63193516,NAC,05p_overall
LINCSCP_133469,Doramapimod,MCF7,0.63067099,NAC,05p_overall
LINCSCP_136830,Anastrozole,MCF7,0.63011032,NAC,05p_overall
LINCSCP_160951,Levamisole,PC3,0.62980968,NAC,05p_overall
LINCSCP_100721,Tranylcypromine,HCC515,0.62864488,NAC,05p_overall
LINCSCP_41431,Sulindac Sulfide,NEU,0.62752849,NAC,05p_overall
LINCSCP_41303,Mpep,NEU,0.62690479,NAC,05p_overall
LINCSCP_112230,Idelalisib,HEPG2,0.6264404,NAC,05p_overall
LINCSCP_132894,rifampicin,MCF7,0.62493611,NAC,05p_overall
LINCSCP_244774,Cefdinir,MCF7,0.62480399,NAC,05p_overall
LINCSCP_11037,Pregnenolone,ASC,0.62394407,NAC,05p_overall
LINCSCP_48061,Desoxycortone,PC3,0.62090345,NAC,05p_overall
LINCSCP_47703,Sulfasalazine,PC3,0.61938093,NAC,05p_overall
LINCSCP_94692,Dinoprost,HA1E,0.61911675,NAC,05p_overall
LINCSCP_47930,Oxaprozin,PC3,0.61864868,NAC,05p_overall
LINCSCP_250728,Wortmannin,MCF7,0.61793846,NAC,05p_overall
LINCSCP_50265,Vinblastine,PHH,0.6175409,NAC,05p_overall
LINCSCP_18534,Procarbazine,HCC515,0.6154429,NAC,05p_overall
LINCSCP_244962,Scopolamine hydrochloride,MCF7,0.6140083,NAC,05p_overall
LINCSCP_84041,Amuvatinib,ASC,0.61247095,NAC,05p_overall
LINCSCP_92541,Theobromine,HA1E,0.6116806,NAC,05p_overall
LINCSCP_121817,Labetalol,HT29,0.61047642,NAC,05p_overall
