compound,num_concordant,num_discordant,ratio,mechanism,RMGI,EFO27,RMUGS,HA1E,SNGM,HEPG2,NPC,SKB,VCAP,SKLU1,COV644,HEC108,MCF7,A375,HCC515,MDAMB231,LNCAP,BT20,MCF10A,HME1,ASC,SKBR3,HT29,PC3,HS578T,SW620,SW480,CORL23,OV7,THP1,A549,HCT116,LOVO,CD34,NOMO1,PHH,NPC.TAK,HUVEC,HEK293T,RKO,PL21,ASC.C,SKL,HELA,SW948,SNU1040,TYKNU,NCIH1694,AGS,HUH7,DV90,SKMEL1,U937,T3M10,YAPC,NCIH2073,MDST8,NKDBA,NEU,HL60,SNUC4,U266,HUES3,SKL.C,HCC15,A673,WSUDLCL2,SNUC5,SKMEL28,NCIH1836,NPC.CAS9,H1299,JHUEM2,FIBRNPC,NCIH508,NCIH596,SKM1,MNEU.E,JURKAT,HT115,CL34,HS27A
Phentolamine,2,1,2,Adrenergic receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37254123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43748756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42325951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luliconazole,0,3,0,Cytochrome P450 51 inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43736207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34821941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37376255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Etanidazole,1,4,0.25,Bacterial cell wall synthesis inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42159646,-0.34258375,NA,NA,NA,NA,NA,NA,NA,NA,0.3657786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34674095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43629514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prosteride,4,2,2,5 alpha reductase inhibitor,NA,NA,NA,-0.43618847,NA,NA,NA,NA,NA,NA,NA,NA,0.40754328,0.35009941,NA,NA,NA,NA,NA,NA,NA,NA,0.39745959,NA,NA,NA,NA,NA,NA,NA,-0.40178943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47310024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rimantadine,0,3,0,Antiviral|RNA synthesis inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43613265,-0.40255913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33281113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Topiroxostat,0,4,0,NA,NA,NA,NA,-0.43592777,NA,NA,NA,NA,NA,NA,NA,NA,-0.33188636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38763219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34472121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enzalutamide,3,3,1,Androgen receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,0.56622196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41463372,NA,NA,NA,NA,0.3851995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35534666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37523235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43573513,NA,NA,NA,NA,NA,NA
Troglitazone,4,8,0.5,Peroxisome proliferator-activated receptor gamma agonist,NA,NA,NA,0.42819529,NA,NA,NA,NA,-0.56990615,NA,NA,-0.43570314,0.37737636,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51340802,-0.49266313,NA,NA,NA,NA,NA,NA,-0.37760981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51691301,NA,NA,NA,NA,0.3514916,NA,-0.5759227,NA,NA,NA,NA,NA,-0.35704202,-0.39279663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pramipexole,1,3,0.33333333,Dopamine receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,-0.36304021,NA,NA,NA,-0.43558561,-0.39282807,NA,NA,NA,NA,NA,NA,NA,NA,0.42573331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Canertinib,4,9,0.44444444,EGFR inhibitor,NA,NA,NA,-0.38556316,NA,-0.43537056,NA,NA,NA,NA,NA,NA,-0.34721217,0.39088548,NA,0.61552107,-0.62329364,NA,NA,0.3922327,NA,-0.45782455,-0.52246733,-0.35617261,-0.47833622,NA,NA,NA,NA,NA,0.38402055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42668336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amoxapine,4,3,1.33333333,Serotonin transporter inhibitor|Norepinephrine transporter inhibitor|Dopamine receptor antagonist,NA,NA,NA,0.39474567,NA,-0.36020139,NA,NA,NA,NA,NA,NA,0.52891248,0.48324251,NA,NA,NA,NA,NA,NA,0.37771076,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37186825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43517152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sappanone A Trimethyl Ether,0,3,0,Melanin inhibitor|Tyrosinase inhibitor,NA,NA,NA,-0.3579796,NA,NA,NA,NA,NA,NA,NA,NA,-0.43515886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40307444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melperone,0,4,0,Dopamine receptor antagonist|Serotonin receptor antagonist,NA,NA,NA,NA,NA,NA,NA,NA,-0.40913039,NA,NA,NA,NA,-0.39149203,-0.34587909,NA,NA,NA,NA,NA,NA,NA,NA,-0.43461989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dehydroepiandrosterone (DHEA),0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35189347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43461628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zileuton,4,3,1.33333333,Leukotriene inhibitor|Lipoxygenase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35676618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35612445,NA,NA,NA,NA,-0.43447789,0.37974088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42889353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4215311,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41307697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Catechin Pentabenzoate,1,1,1,Beta secretase inhibitor|Fatty acid synthase inhibitor|LDL antioxidants,NA,NA,NA,NA,NA,NA,-0.43415134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36542446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desoximetasone,0,2,0,Glucocorticoid receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41610726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4341351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isoquinolinone Scaffold, 14",0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38116617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43406092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trioxsalen,1,2,0.5,DNA synthesis inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43368155,NA,NA,NA,NA,NA,NA,NA,-0.3218935,0.37124294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cefotiam,0,3,0,Bacterial cell wall synthesis inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.43333457,NA,NA,NA,NA,NA,-0.36293424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4025261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guanadrel,1,2,0.5,Norepinephrine transporter substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43316877,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39975823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39309534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosutinib,8,5,1.6,Abl kinase inhibitor|Bcr-Abl kinase inhibitor|Src inhibitor,NA,NA,NA,-0.3726486,NA,NA,NA,NA,NA,NA,NA,NA,-0.37047276,-0.4327572,NA,NA,NA,NA,NA,0.32517919,NA,NA,0.33395902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34950788,NA,NA,NA,NA,0.32461326,0.39838758,-0.40117715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35323064,NA,NA,NA,0.37500032,0.35768034,NA,NA,NA,NA,NA,NA,0.40788414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alpelisib,4,4,1,PI3-kinase p110-alpha subunit inhibitor,NA,NA,NA,0.39131015,NA,-0.44491973,NA,NA,NA,NA,NA,NA,0.35493811,NA,NA,NA,NA,NA,-0.43274038,NA,NA,NA,0.43904218,-0.38081463,-0.55036763,NA,NA,NA,NA,NA,0.47862063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rucaparib,3,11,0.27272727,PARP inhibitor,NA,NA,NA,NA,NA,-0.40153357,NA,NA,-0.45697511,NA,NA,NA,NA,-0.42064051,-0.35488202,NA,NA,NA,NA,0.36080584,NA,NA,NA,0.32217053,NA,-0.37129961,NA,-0.33596687,NA,-0.44729272,NA,NA,NA,-0.47739001,NA,NA,-0.44030051,NA,NA,-0.43267498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41329103,NA,NA,NA,NA,NA,NA,NA,NA,-0.59817218,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vardenafil,2,2,1,Phosphodiesterase inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,-0.43261111,NA,NA,NA,NA,-0.34373717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35227093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50196282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allitinib,6,4,1.5,NA,NA,NA,NA,NA,NA,0.45109684,NA,NA,NA,NA,NA,NA,NA,0.37535166,NA,NA,NA,NA,NA,NA,NA,NA,-0.35307065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40558603,NA,NA,-0.43251265,0.40499531,NA,NA,NA,0.49498747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36444781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32649168,0.49757114,NA,NA,NA
Tamsulosin HCl,0,2,0,Adrenergic receptor alpha-1 antagonist,NA,NA,NA,-0.43181719,NA,NA,NA,NA,NA,NA,NA,NA,-0.39054208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epirizole,2,1,2,Cyclooxygenase inhibitor,NA,NA,NA,0.3501651,NA,NA,0.4568885,NA,NA,NA,NA,NA,NA,-0.43161239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorzolamide HCL,2,1,2,NA,NA,NA,NA,0.4290187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43150171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37525564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beta-Narcotine,2,1,2,Bradykinin receptor antagonist|Tubulin inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,0.38683642,NA,NA,NA,-0.43147411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42892301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Betahistine,3,4,0.75,Histamine receptor agonist|Histamine receptor antagonist,NA,NA,NA,0.33811851,NA,-0.43098376,NA,NA,0.43603088,NA,NA,NA,-0.35904323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.575963,NA,NA,NA,NA,NA,NA,-0.32181254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42799368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Medroxyprogesterone Acetate,1,1,1,Progesterone receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,0.47328026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43074276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aminogenistein,0,3,0,Src inhibitor,NA,NA,NA,-0.36821916,NA,-0.3509605,NA,NA,-0.4304972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Atorvastatin,1,2,0.5,HMGCR inhibitor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35193614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52094445,NA,NA,NA,-0.43038501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chloroquine,2,3,0.66666667,Antimalarial agent,NA,NA,NA,NA,NA,NA,NA,NA,-0.3876046,NA,NA,NA,-0.43022189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43585537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58826598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35426665,NA,NA,NA,NA,NA,NA,NA
Amiodarone,2,10,0.2,HERG blocker,NA,NA,NA,NA,NA,NA,-0.41180033,NA,NA,NA,NA,-0.43009405,0.38757647,-0.40254474,NA,NA,NA,NA,NA,NA,NA,NA,-0.38314145,NA,NA,NA,NA,NA,NA,-0.38263545,-0.3597861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36921629,NA,NA,NA,NA,NA,-0.38482865,NA,NA,NA,NA,NA,-0.34935863,NA,NA,NA,NA,NA,NA,-0.40173253,-0.37300861,NA,NA,NA,NA,NA,NA,NA,NA,NA
Telmisartan,1,5,0.2,Angiotensin receptor antagonist,NA,NA,NA,-0.35378333,NA,NA,NA,NA,-0.48236382,NA,NA,NA,-0.429873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4717078,NA,NA,NA,NA,NA,NA,0.38680228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39739186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Odanacatib (MK-0822),0,2,0,Cathepsin K inhibitor,NA,NA,NA,-0.32493939,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42985388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Estriol,1,5,0.2,Estrogen receptor agonist,NA,NA,NA,-0.62518879,NA,-0.46782392,NA,NA,NA,NA,NA,NA,-0.42972595,NA,0.40376295,NA,NA,NA,NA,NA,-0.367665,NA,NA,-0.49773194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Immepip,0,2,0,Histamine receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,-0.35465302,NA,NA,NA,NA,NA,-0.42967781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mosapride,1,1,1,Serotonin receptor agonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3689966,NA,NA,NA,NA,NA,NA,NA,NA,-0.42924216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chelerythrine,5,6,0.83333333,NA,NA,NA,NA,NA,NA,-0.36677272,0.45592911,NA,NA,NA,NA,NA,NA,-0.42910786,NA,NA,NA,NA,NA,NA,-0.39577221,NA,-0.4562676,-0.44623261,NA,NA,NA,NA,NA,NA,-0.39065497,NA,NA,0.4099981,NA,NA,0.38018412,NA,NA,NA,NA,NA,0.34846783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36708572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wiskostatin,0,2,0,NA,NA,NA,NA,-0.35533989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42908586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paroxetine,2,3,0.66666667,Selective serotonin reuptake inhibitor (SSRI),NA,NA,NA,NA,NA,NA,NA,NA,-0.53453012,NA,NA,NA,0.44398081,-0.4283339,NA,NA,NA,NA,NA,NA,0.32927219,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34423743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phenamil,0,3,0,TRPV antagonist,NA,NA,NA,NA,NA,NA,NA,NA,-0.32206475,NA,NA,NA,-0.33107149,-0.428181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
