source,signatureid,compound,concentration,time,cellline,similarity,pValue,gene_direction,region,comparison,triple
entire_overall,LINCSCP_168835,Temoporfin,10uM,24h,YAPC,-0.2064719,4.025244131e-10,none,NAC,entire_overall,YAPC-24h-10uM
entire_overall,LINCSCP_244754,Mephenytoin,10uM,6h,MCF7,-0.20637429,4.10389275e-10,none,NAC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_34336,Diperodon,10uM,6h,MCF7,-0.20608327,4.34736414e-10,none,NAC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_46086,Cytarabine,10uM,24h,PC3,-0.20581067,4.588158519e-10,none,NAC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_137416,Brivanib,0.12uM,24h,MCF7,-0.20562908,4.755723135e-10,none,NAC,entire_overall,MCF7-24h-0.12uM
entire_overall,LINCSCP_66406,Wortmannin,10uM,6h,A375,-0.20545587,4.921104977e-10,none,NAC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_158362,Aphidicolin,3.33uM,24h,PC3,-0.20387604,6.712278643e-10,none,NAC,entire_overall,PC3-24h-3.33uM
entire_overall,LINCSCP_17855,Cilnidipine,10uM,24h,HCC515,-0.20373746,6.896725748e-10,none,NAC,entire_overall,HCC515-24h-10uM
entire_overall,LINCSCP_46121,Desloratadine,10uM,24h,PC3,-0.20355027,7.153740552e-10,none,NAC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_74231,Lorazepam,10uM,24h,A375,-0.20334063,7.452658708e-10,none,NAC,entire_overall,A375-24h-10uM
entire_overall,LINCSCP_34618,Leflunomide,10uM,6h,MCF7,-0.20306676,7.861522023e-10,none,NAC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_179985,Hispidin,10uM,6h,A375,-0.20302556,7.924893326e-10,none,NAC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_143937,Ingenol Mebutate,0.12uM,24h,MCF7,-0.20286379,8.178552154e-10,none,NAC,entire_overall,MCF7-24h-0.12uM
entire_overall,LINCSCP_76,Selamectin,10uM,6h,A375,-0.20219261,9.318110157e-10,none,NAC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_46072,Irinotecan,10uM,24h,PC3,-0.20218572,9.330570074e-10,none,NAC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_18532,Glipizide,10uM,24h,HCC515,-0.20204222,9.59387918e-10,none,NAC,entire_overall,HCC515-24h-10uM
entire_overall,LINCSCP_176637,Colforsin,10uM,6h,A375,-0.20204062,9.596856596e-10,none,NAC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_272498,Azathioprine,10uM,24h,PC3,-0.20196305,9.742229265e-10,none,NAC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_153930,Nitrendipine,10uM,24h,PC3,-0.20186552,9.928075397e-10,none,NAC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_2267,Withaferin-A,10uM,6h,A375,-0.20146795,1.072194305e-9,none,NAC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_138118,Ixabepilone,0.12uM,24h,MCF7,-0.20132962,1.101238521e-9,none,NAC,entire_overall,MCF7-24h-0.12uM
entire_overall,LINCSCP_75071,Acarbose,10uM,24h,A375,-0.2010184,1.169413909e-9,none,NAC,entire_overall,A375-24h-10uM
entire_overall,LINCSCP_31053,"Triazine Scaffold, 31",10uM,6h,MCF7,-0.20093891,1.187474081e-9,none,NAC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_161066,Pralatrexate,10uM,24h,PC3,-0.2008653,1.204441884e-9,none,NAC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_34546,Butylscopolammonium,10uM,6h,MCF7,-0.2008373,1.210955698e-9,none,NAC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_150883,Withaferin A,10uM,24h,PC3,-0.20058853,1.270371679e-9,none,NAC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_19527,O-Demethylated Adapalene,10uM,6h,HCC515,-0.47018641,0,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_46689,Withaferin-A,10uM,24h,PC3,-0.40180584,0,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_6564,Calmidazolium,10uM,6h,A549,-0.39620911,0,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_1861,Cladribine,10uM,6h,A375,-0.38963277,0,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_14551,Penfluridol,10uM,6h,HA1E,-0.38115481,0,none,OFC,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_6544,Calmidazolium,10uM,6h,A549,-0.3797347,0,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_20390,Calmidazolium,10uM,6h,HCC515,-0.36283823,0,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_32618,Withaferin-A,10uM,6h,MCF7,-0.35118649,0,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_150883,Withaferin A,10uM,24h,PC3,-0.35084646,0,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_17018,Iodoacetic acid,10uM,6h,HA1E,-0.34958154,0,none,OFC,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_245123,Withaferin A,10uM,6h,MCF7,-0.3464694,0,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_44021,Dinoprostone,10uM,24h,PC3,-0.34445451,0,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_20039,Cladribine,10uM,6h,HCC515,-0.34242762,0,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_46825,Xanthohumol,10uM,24h,PC3,-0.34038875,0,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_8053,Heliomycin,10uM,6h,A549,-0.33683993,0,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_152287,Chelerythrine,10uM,24h,PC3,-0.33541268,0,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_2267,Withaferin-A,10uM,6h,A375,-0.33423622,0,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_20371,Withaferin-A,10uM,6h,HCC515,-0.33353208,0,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_151237,Withaferin A,10uM,24h,PC3,-0.33287365,0,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_18451,Anisomycin,10uM,6h,HCC515,-0.33020413,0,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_7642,Cymarin,10uM,6h,A549,-0.3285892,0,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_6937,Proscillaridin A,10uM,6h,A549,-0.31940842,0,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_19494,Narciclasine,10uM,6h,HCC515,-0.31637641,0,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_15535,Narciclasine,10uM,6h,HA1E,-0.31050042,0,none,OFC,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_7723,Bufalin,10uM,6h,A549,-0.30700008,0,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_34618,Leflunomide,10uM,6h,MCF7,-0.30581812,1e-20,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_168589,Camostat Mesilate,10uM,24h,YAPC,-0.30434472,1e-20,none,OFC,entire_overall,YAPC-24h-10uM
entire_overall,LINCSCP_6681,Nilotinib,10uM,6h,A549,-0.30398628,1e-20,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_244771,Parbendazole,10uM,6h,MCF7,-0.30379537,1e-20,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_7737,Strophanthidin,10uM,6h,A549,-0.30311298,1e-20,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_30198,Piplartine,10uM,6h,MCF7,-0.30298939,1e-20,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_6543,Verrucarin A,10uM,6h,A549,-0.30284652,2e-20,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_7704,Niclosamide,10uM,6h,A549,-0.30042805,3e-20,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_20361,Verrucarin A,10uM,6h,HCC515,-0.29954151,4e-20,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_875,Cucurbitacin-I,10uM,6h,A375,-0.29564633,1.3e-19,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_244250,Suloctidil,10uM,6h,MCF7,-0.29506087,1.5e-19,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_2745,Anisomycin,10uM,6h,A375,-0.29276558,3e-19,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_457,Cercosporin,10uM,6h,A375,-0.29154733,4.3e-19,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_18441,Cephaeline,10uM,6h,HCC515,-0.29066943,5.5e-19,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_14318,Anisomycin,10uM,6h,HA1E,-0.29043877,5.9e-19,none,OFC,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_2144,Sepantronium,10uM,6h,A375,-0.28486093,2.9e-18,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_2510,Terfenadine,10uM,6h,A375,-0.28485284,2.91e-18,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_7995,Prostratin,10uM,6h,A549,-0.28280877,5.17e-18,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_36179,Withaferin A,10uM,6h,MCF7,-0.28224707,6.04e-18,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_3070,Azacitidine,10uM,6h,A375,-0.27994839,1.144e-17,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_20532,Quizartinib,10uM,6h,HCC515,-0.2784632,1.722e-17,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_872,Perhexiline,10uM,6h,A375,-0.27566715,3.694e-17,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_2591,Penfluridol,10uM,6h,A375,-0.27507545,4.336e-17,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_8009,Lanacordin,10uM,6h,A549,-0.27486149,4.595e-17,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_2700,Ouabain,10uM,6h,A375,-0.27454584,5.004e-17,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_153444,IB-MECA,10uM,24h,PC3,-0.27322487,7.143e-17,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_7126,Cucurbitacin I,10uM,6h,A549,-0.27214047,9.553e-17,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_201212,Perhexiline,10uM,6h,A549,-0.27194636,1.0062e-16,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_46091,Etoposide,10uM,24h,PC3,-0.27136542,1.175e-16,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_34571,Haloprogin,10uM,6h,MCF7,-0.269188,2.0944e-16,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_2352,Arundine,10uM,6h,A375,-0.26915536,2.1125e-16,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_43958,Hemado,10uM,24h,PC3,-0.2688722,2.2765e-16,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_4866,pyrvinium-pamoate,10uM,6h,A549,-0.26813329,2.7658e-16,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_30155,Withaferin A,10uM,6h,MCF7,-0.26812519,2.7717e-16,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_2784,Digoxin,10uM,6h,A375,-0.26807028,2.812e-16,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_244783,Timolol,10uM,6h,MCF7,-0.26749721,3.2688e-16,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_244151,Primaquine,10uM,6h,MCF7,-0.26707259,3.6536e-16,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_3124,Cladribine,10uM,6h,A375,-0.26615507,4.6439e-16,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_244691,Octopamine,10uM,6h,MCF7,-0.26567218,5.2666e-16,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_4344,Digitoxigenin,10uM,6h,A549,-0.26526425,5.8562e-16,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_921,Narciclasine,10uM,6h,A375,-0.26431549,7.4901e-16,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_147,Menadione,10uM,6h,A375,-0.26430496,7.5106e-16,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_111,Piplartine,10uM,6h,A375,-0.26414955,7.8188e-16,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_7199,Cephaeline,10uM,6h,A549,-0.26412329,7.872e-16,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_16710,Nilotinib,10uM,6h,HA1E,-0.26347496,9.3071e-16,none,OFC,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_47607,Betaescin,10uM,24h,PC3,-0.26270738,1.13411e-15,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_2529,Suloctidil,10uM,6h,A375,-0.2623286,1.25001e-15,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_154351,Colforsin,3.33uM,24h,PC3,-0.26168999,1.47233e-15,none,OFC,entire_overall,PC3-24h-3.33uM
entire_overall,LINCSCP_9631,Omacetaxine Mepesuccinate,10uM,6h,A549,-0.26147029,1.55746e-15,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_2501,QL-XII-47,10uM,6h,A375,-0.26141057,1.58143e-15,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_20362,Calmidazolium,10uM,6h,HCC515,-0.26103185,1.74208e-15,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_43926,Withaferin A,10uM,24h,PC3,-0.26098982,1.76087e-15,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_168469,Ornidazole,10uM,24h,YAPC,-0.25899832,2.92095e-15,none,OFC,entire_overall,YAPC-24h-10uM
entire_overall,LINCSCP_34704,Diloxanide Furoate,10uM,6h,MCF7,-0.25857095,3.25422e-15,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_4289,Periplocymarin,10uM,6h,A549,-0.25743935,4.32788e-15,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_18369,Cymarin,10uM,6h,HCC515,-0.25698682,4.84871e-15,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_18588,"Tazac, Axid, Axid Ar, Nizatidine",10uM,24h,HCC515,-0.25639012,5.63056e-15,none,OFC,entire_overall,HCC515-24h-10uM
entire_overall,LINCSCP_44536,Colforsin,10uM,24h,PC3,-0.25600034,6.20687e-15,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_7165,Ouabain,10uM,6h,A549,-0.25539996,7.20975e-15,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_266276,Bisacodyl,10uM,24h,PC3,-0.25533464,7.32802e-15,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_2272,Terreic-acid,10uM,6h,A375,-0.25447208,9.08065e-15,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_18716,Bufalin,10uM,6h,HCC515,-0.25330585,1.211935e-14,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_46053,Lorazepam,10uM,24h,PC3,-0.25284364,1.358277e-14,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_69284,Linsitinib,10uM,24h,A375,-0.25262456,1.43357e-14,none,OFC,entire_overall,A375-24h-10uM
entire_overall,LINCSCP_139054,Tasisulam,0.12uM,24h,MCF7,-0.25243416,1.502328e-14,none,OFC,entire_overall,MCF7-24h-0.12uM
entire_overall,LINCSCP_47278,Lanacordin,10uM,24h,PC3,-0.25106229,2.103102e-14,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_2733,Cephaeline,10uM,6h,A375,-0.25098168,2.144949e-14,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_154350,Colforsin,10uM,24h,PC3,-0.24992559,2.774898e-14,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_16763,QL-XII-47,10uM,6h,HA1E,-0.24948654,3.087342e-14,none,OFC,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_2815,Omacetaxine Mepesuccinate,10uM,6h,A375,-0.24835786,4.057867e-14,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_244124,Warfarin,10uM,6h,MCF7,-0.24835044,4.065142e-14,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_14945,Menadione,10uM,6h,HA1E,-0.24786111,4.574651e-14,none,OFC,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_2675,Cucurbitacin I,10uM,6h,A375,-0.24754432,4.937395e-14,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_244171,Bendroflumethiazide,10uM,6h,MCF7,-0.24685017,5.833801e-14,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_19015,Proscillaridin A,10uM,6h,HCC515,-0.2457886,7.521866e-14,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_954,O-Demethylated Adapalene,10uM,6h,A375,-0.24575999,7.573442e-14,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_169650,Cisapride,10uM,24h,YAPC,-0.24505311,8.963771e-14,none,OFC,entire_overall,YAPC-24h-10uM
entire_overall,LINCSCP_44238,Alprostadil,10uM,24h,PC3,-0.24469478,9.761313e-14,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_2256,Verrucarin A,10uM,6h,A375,-0.24435777,1.0574723e-13,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_158097,Dinoprost,10uM,24h,PC3,-0.24434919,1.0596273e-13,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_809,Menadione,10uM,24h,A375,-0.24433411,1.0634254e-13,none,OFC,entire_overall,A375-24h-10uM
entire_overall,LINCSCP_16582,Verrucarin A,10uM,6h,HA1E,-0.24427183,1.079256e-13,none,OFC,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_158098,Dinoprost,3.33uM,24h,PC3,-0.24306677,1.4353049e-13,none,OFC,entire_overall,PC3-24h-3.33uM
entire_overall,LINCSCP_153486,Rimexolone,10uM,24h,PC3,-0.24290772,1.4901704e-13,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_20679,Prostratin,10uM,6h,HCC515,-0.24186401,1.9048502e-13,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_167546,Bardoxolone Methyl,10uM,24h,YAPC,-0.2414789,2.0848615e-13,none,OFC,entire_overall,YAPC-24h-10uM
entire_overall,LINCSCP_44017,Digoxin,10uM,24h,PC3,-0.24140112,2.1231952e-13,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_7446,Digoxin,10uM,6h,A549,-0.23955578,3.2650772e-13,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_5074,Emetine,10uM,6h,A549,-0.23855279,4.1193418e-13,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_18126,Omacetaxine Mepesuccinate,10uM,6h,HCC515,-0.23796284,4.7204248e-13,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_44387,Ouabain,10uM,24h,PC3,-0.23761039,5.1197119e-13,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_45727,"Triazolothiadiazine, 29",10uM,24h,PC3,-0.23759536,5.1374605e-13,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_46683,Calmidazolium,10uM,24h,PC3,-0.2374372,5.3278696e-13,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_168116,Mubritinib (TAK 165),10uM,24h,YAPC,-0.23648782,6.6250031e-13,none,OFC,entire_overall,YAPC-24h-10uM
entire_overall,LINCSCP_76,Selamectin,10uM,6h,A375,-0.23571515,7.9050034e-13,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_66377,Wortmannin,10uM,6h,A375,-0.23566345,7.9988184e-13,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_33489,Piplartine,10uM,6h,MCF7,-0.23491283,9.4901831e-13,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_67537,Wortmannin,10uM,6h,MCF7,-0.23465785,1.00562995e-12,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_31799,Tegaserod,10uM,6h,MCF7,-0.23376863,1.23016682e-12,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_33173,Cucurbitacin I,10uM,6h,MCF7,-0.23372633,1.24198949e-12,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_2195,Ispinesib,10uM,6h,A375,-0.23346667,1.31705595e-12,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_44404,Bufalin,10uM,24h,PC3,-0.23309557,1.43210185e-12,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_3064,Lanacordin,10uM,6h,A375,-0.23261591,1.59548071e-12,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_9796,Auranofin,10uM,6h,A549,-0.2324545,1.6544622e-12,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_35844,Withaferin A,10uM,6h,MCF7,-0.23204431,1.81412212e-12,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_46824,Reversine,10uM,24h,PC3,-0.23181806,1.9085436e-12,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_1021,Menadione,10uM,6h,A375,-0.23173724,1.94342732e-12,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_44206,Digoxigenin,10uM,24h,PC3,-0.23092495,2.33057387e-12,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_47613,Irinotecan,10uM,24h,PC3,-0.23062713,2.49065799e-12,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_2494,QL-X-138,10uM,6h,A375,-0.23012182,2.78723732e-12,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_4655,Cucurbitacin-I,10uM,6h,A549,-0.22960776,3.1243689e-12,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_19182,Digitoxigenin,10uM,6h,HCC515,-0.22871431,3.80772729e-12,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_893,Manumycin-A,10uM,6h,A375,-0.22822405,4.24277448e-12,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_17467,Avrainvillamide-analog-6,10uM,24h,HA1E,-0.22761128,4.85538577e-12,none,OFC,entire_overall,HA1E-24h-10uM
entire_overall,LINCSCP_20500,Pazopanib,10uM,6h,HCC515,-0.22721452,5.29736102e-12,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_7522,Omacetaxine Mepesuccinate,10uM,6h,A549,-0.22598428,6.93313127e-12,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_20557,QL-XII-47,10uM,6h,HCC515,-0.2254147,7.84889167e-12,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_1280,Emetine,10uM,6h,A375,-0.22535687,7.94823951e-12,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_69536,Radicicol,10uM,24h,A375,-0.22529897,8.04892333e-12,none,OFC,entire_overall,A375-24h-10uM
entire_overall,LINCSCP_19637,Emetine,10uM,6h,HCC515,-0.22494893999999999,8.68477892e-12,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_36435,Withaferin A,10uM,6h,MCF7,-0.22417845,1.026245607e-11,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_155355,Alprostadil,10uM,24h,PC3,-0.22345791,1.198960751e-11,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_4318,Cercosporin,10uM,6h,A549,-0.22193192,1.663828327e-11,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_4702,Narciclasine,10uM,6h,A549,-0.22131734,1.89726048e-11,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_168277,Sufentanil,10uM,24h,YAPC,-0.22113893,1.970822542e-11,none,OFC,entire_overall,YAPC-24h-10uM
entire_overall,LINCSCP_2572,Brazilin,10uM,6h,A375,-0.22102473,2.01936858e-11,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_7214,Anisomycin,10uM,6h,A549,-0.22052939,2.243805269e-11,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_9811,Narciclasine,10uM,6h,A549,-0.2202231,2.39459312e-11,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_244754,Mephenytoin,10uM,6h,MCF7,-0.22006864,2.474346844e-11,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_161240,REGADENOSON,10uM,24h,PC3,-0.21965243,2.702392633e-11,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_44494,Proscillaridin A,10uM,24h,PC3,-0.21928543,2.920428108e-11,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_19473,Auranofin,10uM,6h,HCC515,-0.21894382,3.138772803e-11,none,OFC,entire_overall,HCC515-6h-10uM
entire_overall,LINCSCP_16589,Withaferin-A,10uM,6h,HA1E,-0.21831347,3.584290474e-11,none,OFC,entire_overall,HA1E-6h-10uM
entire_overall,LINCSCP_7384,Isocycloheximide,10uM,6h,A549,-0.21753634,4.219178503e-11,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_34547,Felodipine,10uM,6h,MCF7,-0.21742978,4.314379852e-11,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_2836,Cymarin,10uM,6h,A375,-0.21704754,4.673455957e-11,none,OFC,entire_overall,A375-6h-10uM
entire_overall,LINCSCP_5840,Tegaserod,10uM,6h,A549,-0.21586,5.985418242e-11,none,OFC,entire_overall,A549-6h-10uM
entire_overall,LINCSCP_19321,O-Demethylated Adapalene,10uM,24h,HCC515,-0.21549808,6.452370889e-11,none,OFC,entire_overall,HCC515-24h-10uM
entire_overall,LINCSCP_244749,Wortmannin,10uM,6h,MCF7,-0.21526913,6.765940208e-11,none,OFC,entire_overall,MCF7-6h-10uM
entire_overall,LINCSCP_44183,Cymarin,10uM,24h,PC3,-0.21473271,7.56002334e-11,none,OFC,entire_overall,PC3-24h-10uM
entire_overall,LINCSCP_69183,Radicicol,10uM,24h,A375,-0.2145952,7.777815228e-11,none,OFC,entire_overall,A375-24h-10uM
entire_overall,LINCSCP_481,Digitoxigenin,10uM,6h,A375,-0.21360429,9.538799497e-11,none,OFC,entire_overall,A375-6h-10uM
